experiment_id,peak_err,peak_err_waypoint_idx,avr_err,peak_err_change,peak_err_change_idx,avr_err_change,smoothed_peak_err,smoothed_peak_err_waypoint_idx,smoothed_avr_err,peak_err_change_on_smoothed,peak_err_change_idx_on_smoothed,avr_err_change_on_smoothed,scoring_duration_per_waypoint,min_distance,min_distance_idx
24,7.738150813299469,32,3.020551277717958,0.7855889209289773,31,-3.5661531755066866e-06,6.060921235123785,31,3.0180390407177162,0.3330588559449024,23,0.0016502044562794367,0.33442982626549994,2.798338349153869,31
25,1.9557474723415096,4,1.3086356270038093,0.12254156708800323,3,-9.180323501581755e-06,1.8697272739087079,4,1.3086020342023608,0.16742573249627357,0,0.0010455083604948882,0.3989399038715127,4.494435102836881,31
26,2.5650035068670896,6,1.6061284428094615,0.3221780110905017,42,6.501214646259113e-05,2.375209330681425,6,1.6025929308998004,0.3222982138417436,0,0.002651597638765835,0.4095040633354658,10.275535082513922,16
27,3.235370027349523,40,1.595892062170769,0.5745233056757275,26,8.647921473518375e-06,3.1634110331855405,39,1.5959782673430256,0.13827547789020417,23,-0.0011445517341527674,0.4342707263098823,5.979260801360882,32
28,5.451851291371588,43,2.271955850002651,0.6728238467374323,42,0.0004802942534123718,4.509241474130897,43,2.275946763443133,0.21841562215126584,35,0.0006023981562733368,0.4051072391462915,5.763450814609201,37
29,2.526099731375384,38,1.7477339707441635,0.23884061713053573,37,0.0004894243903852018,2.001331434191732,37,1.748917097130976,0.07851966917819425,30,0.0006732385557021304,0.35177582575951094,7.201908693552777,44
30,8.03194953680016,48,3.5130000461701476,0.8517306751865767,43,0.0005112255446064449,8.31214865341724,51,3.5213480333023375,0.4101815120993091,44,-0.005032622815182197,0.4790859752231174,4.0916821193172845,59
31,1.974673568496991,80,1.072992258848612,0.07420710269820052,38,0.000497969325971141,1.9739095254478456,80,1.0746846443115614,0.057719095124114606,79,0.0010080370722310265,0.36090210926385574,5.130419438922246,52
32,3.58845676238072,20,2.22680162579991,0.21442805128814668,12,0.0005266647346979463,3.371355478295114,21,2.2207077082870192,0.2007274669090098,12,-0.00017707982860651269,0.3901838373254847,8.039108740651713,49
33,3.0663854725823527,40,1.5970642994689255,0.2993131584308899,38,0.0005166736971623934,3.014373291671971,41,1.5966498241611062,0.16639523776476295,33,0.0016118125606790004,0.3301785816381007,5.669220396829545,42
34,1.973909828894894,80,1.0190663599862797,0.07220620715264031,34,0.0004885404412338858,1.9748609575483482,80,1.0212488931156243,0.057362268236656265,79,0.0009913996506692856,0.360784774945106,6.422082854469121,44
35,2.714624760740443,46,2.0135593441879927,0.16012939161325956,80,0.0004981650055727525,2.5970979709999145,48,2.012919165392258,0.18163683579485937,79,-0.0007082520502228795,0.394288757700979,6.083632850529673,70
36,6.472802216384108,57,2.3364236451803264,0.6365175431108794,56,0.000517254671609948,5.5014909447183005,56,2.333744344912707,0.3632157847001366,48,-0.003024690637738172,0.43654641987364967,4.955648932065678,47
37,4.90290817277038,49,2.5276637175801104,0.31258948439969947,43,0.0005136308439164321,4.811984415157557,49,2.527335365634247,0.2451926423892702,40,-0.00042818532951289026,0.3484018231615608,6.597635278156778,17
38,1.8666988581520279,42,1.1968993697038133,0.34998668196274085,41,7.415766449304762e-05,1.5910382264017884,80,1.1972614794374827,0.06541200655133653,79,0.0005280662101807002,0.3821328274997664,6.302180724623192,39
39,3.39193350579844,54,2.025489114751993,0.20362769599955932,48,3.0028872243086587e-05,3.424954205018983,54,2.026249661436207,0.15242868372920504,43,0.0012808323197621488,0.3521103064219157,6.647202720947376,50
40,1.6936125922822558,39,1.197380049785375,0.11393253049531316,37,6.493620947759749e-05,1.5837243086206323,80,1.1979457357038974,0.05781527356063575,79,0.0004193495688045338,0.31834381303669496,5.750856047008955,35
41,6.95575427490676,50,2.7110206103970427,0.36739539283936207,42,5.6043237839200454e-05,6.555923864644207,48,2.712343315849841,0.35228399547813793,39,-0.0008117589967467462,0.30989169780118964,2.734291492725329,50
42,2.9552213708101953,26,2.1122867633425884,0.24603634588258227,8,-2.3394948504350136e-06,2.956819038011318,26,2.101832633157387,0.15608941898175518,3,0.0033499157744267547,0.3897701722604257,10.155531892329533,62
43,8.393205745669707,54,3.0546795576120895,0.8046157713816822,54,9.268833206342192e-05,7.438932540353135,54,3.0657215052242712,0.42685619349057935,46,-0.0014275127143164167,0.43668239204971876,4.545575417016819,49
44,2.4486401373383933,36,1.9022533761254639,0.12213657046666526,13,6.430592741744918e-05,2.3643782087634784,36,1.8988067312669832,0.05506872711637666,0,0.0002787911849907791,0.3559136155210895,4.9094180114285395,37
45,5.130363529367135,34,2.771290371806086,0.2941436897645979,12,7.670248932140831e-05,4.871888621434089,32,2.769412384235926,0.2018101924284712,23,-0.0007916793411184457,0.33283648961856044,5.2856847855089235,45
46,3.714331031224716,55,2.5836391353785233,0.2703045061143414,22,8.156058937529383e-05,3.3713001784909657,52,2.5833162465706447,0.0807887400857537,13,-0.002627643299352456,0.3967736503224314,6.539115822623408,47
47,8.174154409388803,67,4.386169727597994,0.8764030419222317,38,-0.0004465505710669389,7.751040636339457,65,4.393697560142459,0.33073421018257176,35,-0.012057615244722857,0.4508342389707212,2.278228896453409,67
48,3.246618718626881,38,1.8697895768998105,0.2323223736314146,37,-0.000465849790847869,2.771545301365791,36,1.8640195970667974,0.10268157821679018,79,0.00014591866580871034,0.3620627662281931,7.225971795307339,10
49,7.233870181956677,66,2.262637482903907,0.6307490191381948,64,0.0005058632152278651,6.1279864413963345,65,2.2669724745995654,0.7809233176671411,79,7.894416102341706e-05,0.4304276513464657,3.5462604515528695,69
50,4.280655695550147,11,2.4635003323260083,0.39014510804973,36,0.0005031976717469322,3.9943424703173673,13,2.4457258628891596,0.2635212202505573,5,0.004356221416562482,0.3784486040656949,6.172947637257909,52
51,1.9745282028434878,80,1.025499071766599,0.23956972048099945,38,0.000496174703473449,1.9758590963778597,80,1.0259510547843638,0.07648390290508175,79,0.001392753489553043,0.35183759383213375,8.111159552141284,40
52,7.9845702265628535,45,3.289821492177159,0.49489222570177915,40,0.0005071520129732045,7.462805845722912,44,3.2944749628793053,0.4102397708322119,36,-0.0005597329964145265,0.29876342526188604,0.13616759925896482,45
53,2.615516326854246,8,1.7250413806386025,0.19972326256244477,7,0.0005080014969250444,2.4739250432542064,11,1.717420844372362,0.17147232213743707,79,0.0037600034463262147,0.3780029703069616,5.0561871864869214,48
54,2.064406818012307,37,1.6532077648033645,0.13583275739977663,80,0.00048249719857579516,2.0374093304623626,38,1.6546851715251356,0.13411393143393374,79,0.00010961202105799172,0.4517757598264718,10.767369847802762,23
55,1.9754130106374632,80,1.469266523123791,0.07546837413828422,80,0.0005070981122839099,1.9894338360156827,80,1.4687870335724837,0.08693594335982806,79,0.0010544376045751697,0.33917414406199514,8.722464739221259,44
56,2.188793581932214,62,1.5183874420783459,0.23875120471419042,28,0.0005154647699904545,2.1384517550608946,34,1.5193312239026078,0.1135981342329443,27,0.0008080998047142841,0.3897963394353419,7.391338107096622,57
57,1.58381150492383,80,0.9292571005884814,0.19197017039211373,20,7.328666577597096e-05,1.647734552938315,0,0.9282508138028812,0.04388927338349198,72,-0.0005594183880809494,0.4461933418556496,7.666417532313422,57
58,2.6557383596891095,26,1.828612247564688,0.21213448431234694,18,8.672616650604072e-06,2.6641681569647986,25,1.8279425171943953,0.13546823387331014,14,-0.0012984032345305888,0.3841366032023489,8.555378064379903,20
59,3.079550834592333,45,1.2750022199552762,0.43902486308464406,43,8.131309315104367e-05,2.275684730247044,44,1.2744109244338209,0.1624967776907308,38,0.0009799124556469263,0.3849774083973449,5.5843429035328,48
60,4.247317419804112,48,2.104940971881202,0.4588184760154377,24,7.74947971819038e-05,4.280858919484172,49,2.109063974860464,0.30903049974575403,38,-0.0010688053313774471,0.32786291322590394,4.504972264417638,58
61,3.223074968327322,16,1.760970231785454,0.25112739682210794,15,8.04936859185302e-05,2.9618328037758412,18,1.7538951572758872,0.1895364093393086,9,-0.0020516259463715645,0.36479875776502824,6.549323732189502,51
62,6.778977043830822,41,1.5549252840669305,0.9353096595636368,40,-1.4282897247295559e-05,4.24490300209773,38,1.5543573441344614,0.3388469318147228,32,0.00037959754806401736,0.31045461878364466,5.050923519101,29
63,2.0115413902001356,58,1.3936759863867916,0.16187367384341989,36,3.855589589267465e-06,2.0322710354339466,59,1.3967541699275214,0.11569964152101636,33,0.00016725445847215963,0.40910016460183224,5.401707842031016,5
64,3.315867366352172,57,2.1329345449870662,0.7012841175533651,14,2.5226300471126996e-05,3.19080532431414,58,2.1400427670406392,0.19899260306703234,13,-0.003955846269976066,0.3806155434361211,4.818741691506347,57
65,8.430799784617411,35,3.6565341934125106,0.7773783990781129,50,7.093099827409293e-05,8.087188636823198,36,3.6683162456746508,0.4583768598957193,28,-0.010776798658487241,0.4751894768373466,2.487697742772715,72
66,3.2916540350224426,30,2.1432981059333156,0.17278272719718935,80,9.090278847059784e-05,3.1636843465512334,33,2.142547106632214,0.14103468216523515,79,-0.0009027026804808491,0.48939524167849696,7.218728981059434,60
67,5.484967831871498,34,2.8609013548027713,0.6288037839928391,46,-1.1135358460346705e-05,5.566472205802583,34,2.857273587533292,0.23447902258535605,21,0.0005176653083756117,0.38689723721256963,9.075251053525369,12
68,4.426138641922729,50,1.925061194255252,0.86566780669285,40,5.958983793479612e-05,4.196867619226288,46,1.9275828584855055,0.2855075424583849,37,4.7164285349090423e-05,0.29244717256522473,2.2000948326349183,49
69,2.1297417382958934,28,1.3356334705895734,0.1007427591117791,80,8.473567323371472e-05,1.9789096668426092,26,1.333317720006189,0.11265263231332531,79,0.00011366482001335838,0.4648170059109912,9.049301430277096,55
70,1.7904428320857217,16,1.4068821009336456,0.08134015907357606,12,-4.18583712226948e-06,1.7184326563820864,17,1.40461739745529,0.047778132462617605,79,-0.001005357348803551,0.4302925769193673,7.7678681468805175,54
71,2.778141424633646,45,1.6929560053437887,0.11775635608219881,36,0.0005176410536682798,2.739956401840451,43,1.6950071441101748,0.18662713877371975,79,0.0011201037169119743,0.49975302778644326,7.808591453361589,61
72,4.5679964257634245,42,2.2098086825121857,0.2839961262590909,36,0.0004633932576238926,4.1003451488786435,41,2.210280172656811,0.20983091264531262,33,0.0005731485405150206,0.3124528725941976,2.383878350247165,51
73,2.0374598760568943,25,1.7533251851325735,0.1200611346460394,51,0.0004806153832080405,2.028409755424065,61,1.7538347174825972,0.08871152014066097,51,0.00033995100020256053,0.3953633926532887,7.641405422172535,50
74,6.727228917993218,43,3.1142724201115057,0.45102287999722357,40,0.0004977718846192257,6.143382163660395,42,3.1086185792854892,0.200882418405346,36,-0.00038889280140931364,0.33201149657920553,3.9398670302053067,43
75,6.02557222963015,53,2.825754810038338,0.40990713930719247,41,0.0005265989622617492,5.943902847665624,49,2.8248304529367174,0.31452061488748106,39,-0.0003701050525436754,0.3166803577799856,3.087042471304073,55
76,2.980318845010679,65,1.5450642579696339,0.19076968771993874,64,0.000490377218140592,2.8342293670974175,66,1.5492204421999156,0.16007050648272084,57,-0.00016914561219170225,0.3914447654912501,5.283742978491727,59
77,1.9723056899916707,80,1.3094828982576687,0.14615091026666382,42,0.0004687362623491134,1.9744549802826437,80,1.3093693851013675,0.06790149793143732,79,0.0015624211173898062,0.36282232366962197,6.960606311609123,40
78,2.8218756386031605,40,1.986233441455781,0.13632876205848854,36,0.000466470961177865,2.774363991119852,42,1.9842677155269728,0.12410577215587879,79,-0.0003547485254444045,0.3727619500807774,7.333133765517944,17
79,3.8369193252955904,36,2.5809608766211616,0.2187678701482647,35,0.0005003990861134975,3.7771349753155903,58,2.5872000061509257,0.13477008716097091,26,-0.0010813490530106943,0.35339520890035747,7.036547675771213,58
80,1.9757570568603977,80,1.0012297514443267,0.0791867227845654,36,0.0005113457255219222,1.9751065495074336,80,1.0024269231645497,0.058774718317157054,79,0.0011607604051919861,0.2948474913467596,6.644628241826852,33
81,4.322211183142504,49,2.4257346373169066,0.4567140719032774,44,0.0005050940819683445,4.1782005507903035,50,2.4198009715872026,0.1784953129968413,79,-0.00015011643470708367,0.4082738558451335,5.550620056683856,45
82,1.9790498050954612,80,1.1303211555870123,0.18520134132362676,42,0.0005519969382976635,1.9789796532038735,80,1.1307861163496742,0.06792206438496816,79,0.0012718358617913935,0.30989257494608563,5.562076148188678,66
83,3.020808775462388,67,1.9773876138391033,0.19279951935826434,62,0.0005111800743302833,2.9610001552067837,66,1.9785930788637385,0.16493790195123495,79,-0.0024277033841024393,0.4639836652779285,7.045602747453572,57
84,1.9752738846100073,80,1.0667829135643356,0.30126324005973415,40,0.0005053806360079305,1.979570828068329,80,1.0662667793702665,0.08136802355414423,79,0.0011137124002597379,0.36608036947839057,6.037974934795766,48
85,2.3213887530680406,46,1.770206932583788,0.09906342740014651,45,0.0005270263834891593,2.2332997682876865,48,1.77136972067613,0.1122995259196714,79,-4.901239543561586e-05,0.37783941516169794,7.18062163564709,45
86,7.626759161593055,45,3.2224590103100748,0.9592014812200507,44,0.0005265553526240019,7.516914894172129,47,3.218449268878416,0.5354908976764515,38,-0.0022878166326054856,0.3463242142288773,4.012751807275571,21
87,5.752436766769272,47,2.863020687808421,0.47753998042423795,43,0.0005059367859875032,5.51102120522538,47,2.8613306695642047,0.2641442623507554,39,-0.0002412866491475131,0.3577075828740626,2.8220040579208283,49
88,4.511921405950037,46,2.630321671313991,0.19087738987834513,62,0.000510584866495204,4.46959667948126,48,2.6324502202244626,0.13519942196258686,31,-0.00024570231407231025,0.38304724516691985,8.700475227289006,45
89,4.802803706286339,27,2.741693442802829,0.3373247119499472,21,0.0004957993725681414,4.704161812862286,26,2.739451155560291,0.39786787385559097,79,-3.748386616007765e-05,0.46360868289146895,8.636080995468648,40
90,4.944042062155919,48,2.8067680271772333,0.247492288195291,16,0.0005053988965774589,5.0080071531576165,43,2.8046055255714086,0.1483905253451093,31,-0.0012756696849098629,0.3356665740778417,2.0210993057501523,49
91,2.647982873452461,69,1.2410312897620488,0.30153248361484053,69,0.0004925156983592531,2.181858814924876,69,1.2460976050115102,0.1306959740777139,61,-0.0020389542378827456,0.418944470676375,8.701071503333885,68
92,6.263522639979253,57,2.8546777143465136,0.3215182102123273,45,0.0004709137666343288,6.050516849306974,54,2.852606294489712,0.3107609469172521,45,-0.0005783502015462991,0.42176294621126154,5.871501988705084,11
93,5.565171020069274,54,2.433863642500135,1.2681404543041355,46,0.0005165239451366095,5.7954597498070495,51,2.4403926451675915,0.42599076015235066,43,-0.001644335462375552,0.4619467611666079,5.990410911443605,56
94,1.9742508836953039,80,1.136906976085257,0.25116306884241446,34,0.0004927510417625561,1.9743227324465544,80,1.1388023576766066,0.047344885049689756,79,0.0011506541271682027,0.2897509792704641,5.476111170784912,35
95,2.894120116490901,46,1.89349792194043,0.41617359236581275,37,0.000489302297615368,2.90315872336773,44,1.8950866765036447,0.13498330853800034,36,0.000733829407440156,0.3072880580101484,5.46190138926457,49
96,3.546596503687517,64,2.234864371295237,0.5646622516961075,54,0.000506068262757915,3.3056039492545044,62,2.2328148729403976,0.1404815427767187,79,-5.723176917804898e-05,0.42312623542032124,3.4581197311237992,53
97,2.795431611065601,28,1.723057190453688,0.5105883085033354,10,0.0004827278623130636,2.5983208275625884,25,1.7219228193826226,0.08670718526835255,14,0.0004489619606016373,0.2992190843746986,3.484668509513407,29
98,6.813614277949532,42,2.3369171326929723,0.9138150044489004,40,0.0005179450616277637,5.648410572881596,43,2.3388013852607115,0.5212231002531381,35,0.0006016812180379319,0.4567170937856038,5.609539297719721,27
99,2.255352017089789,56,1.6640158740801738,0.2774740710263601,10,0.0005127324605557053,2.1736201536041917,52,1.6622313051574296,0.13173096732342532,79,0.0024306433190866847,0.35898656609617635,5.4444322345251726,18
100,1.9749086522213508,80,1.140488937153317,0.1655981629948562,30,0.0005008715937259197,1.975603933081276,80,1.139683856454251,0.08315834823286712,79,0.0009843622297807657,0.39724011185728475,6.566624514506544,40
1,4.191948846783315,42,2.3935468663167248,0.19957638993143423,19,0.0001001334220864106,4.23399569995313,39,2.3929870000127127,0.16052216993455892,16,-0.0005793484796184266,0.3671821782618393,6.8413628559434265,54
2,2.2834435479285715,44,1.63179325033,0.30518342670012855,44,-9.410188773830406e-06,2.238813395183758,55,1.63253619984053,0.0528613947725016,38,-0.0004286910382552186,0.34846624327294623,7.247754053988319,56
3,4.444544050659529,47,2.3263874029701457,0.7502329249840463,42,1.881316010655514e-05,4.066953637171893,48,2.323307763527808,0.2151973514708128,41,-0.0007658618801071597,0.31184753665217646,1.4906759412314947,46
4,6.209172271759708,56,3.1729301848680653,0.5498305828190171,42,9.906938373411066e-05,6.219940642192295,51,3.16637195983169,0.3518990254102743,39,-0.0007456421680921688,0.40922107814270775,6.7331468375347985,40
5,1.9560624506696676,38,1.5028835191448449,0.3701028858952544,19,8.086143674970839e-05,1.9064244924939273,37,1.5078201052102567,0.08400593703721612,27,0.000501205486441042,0.403497451617394,8.177196955419191,47
6,2.367487160758118,47,1.5002714799893104,0.15501530368834815,42,6.24355278524585e-05,2.293188993950484,47,1.501697721002035,0.0857263189355996,79,0.00032509435491451623,0.3454229537351632,4.431388613222419,27
7,3.731463844547455,43,1.4215593115949536,0.4867776281540457,41,4.888703598951815e-05,3.081358433128881,43,1.4219960137747283,0.25196576790601133,36,0.0003304745610262708,0.3474189587581305,5.23228421410713,21
8,1.6610851842775796,12,1.1588224484390417,0.21883840667302712,46,7.520124802352494e-07,1.5906609250264838,7,1.1566331736929365,0.07116718348373999,42,0.0004547620604852264,0.3558140242541278,6.926665765143057,50
9,3.28679705509234,36,2.4653503682345614,0.19402854750395138,10,3.147021905512161e-05,3.2718926946020206,54,2.4611960828414805,0.0939563150875693,6,0.0014415871653811019,0.3771695413707215,6.9967057586233725,59
10,4.91066584352482,35,2.7525824760610904,0.17218911964155126,34,7.509243899739282e-05,4.563153153750671,33,2.752302912390429,0.17261027621915512,24,-0.0008119751713889286,0.34381245389396764,6.260357426052917,36
11,2.9262525366203587,28,1.7907345628675955,0.2147470734809418,25,6.0322060648669385e-05,2.8766980906271407,29,1.7903974431054326,0.14590629535528604,20,1.563290013015181e-05,0.43499532452336065,7.515223151401797,42
12,4.810237672828317,58,2.0037229554721034,0.33731744293036225,56,0.0005253544821683476,4.1641028460154175,56,1.9988029120678443,0.21082898739381398,49,0.0007680240200818594,0.42899963002146024,5.428765437273164,46
13,1.977400278104744,80,1.181235116603707,0.22110501674926653,41,0.0005316324073859884,1.9721387548729434,80,1.1828359293059483,0.06130707658825791,36,0.0009703018718907813,0.3333069689479875,4.769837212485489,57
14,4.929856265694717,54,2.9642852651062106,0.611452801772709,53,0.000510870718652915,4.4940526486868,57,2.9707873387350814,0.1671892215777318,15,-0.0007488882581917124,0.41009814062236266,4.075468357558657,69
15,12.408570907528023,29,5.708274333394431,0.5493746500887475,24,0.0004773764311765703,12.016941928302273,28,5.697527046859965,0.5351679295738893,19,-0.0019530892467302988,0.2765261714841113,-3.6340771185446963,33
16,3.762117461809304,36,2.216162538509931,0.5210928064293934,36,0.000525315255007799,3.4049263882374428,40,2.220314678816747,0.18530430775912143,31,-0.00211703146832852,0.3784539022563416,5.139140591426786,65
17,2.4470794203184236,40,1.5940388142482358,0.35404567337139436,38,0.0004666481986412594,2.1874277152902053,43,1.5956363236466107,0.11462467029301757,35,0.0007193365309468779,0.30988306175043556,5.85624564769829,33
18,12.940572409330992,71,3.2975682114073392,2.437819053489969,71,0.0005233632851562418,9.923746670808697,67,3.328351425098189,0.6773210188446479,59,-0.015952993969711754,0.48102127181159127,-5.555063940778845,71
19,2.8853233939524423,38,1.7971232054006478,0.35413714560271004,37,0.0004822754208891354,2.1980429179948047,37,1.7985187918577106,0.0997840470189831,31,0.0004927180475699039,0.345130110964363,6.228373005680003,46
20,5.040380304661554,49,2.9606335444848937,0.3841634131388263,45,0.0005185027201039178,4.969161539235481,50,2.9607401844821952,0.13529911673724057,43,-0.00033671937504861014,0.3090098492893172,3.2271255904789693,49
21,5.817689141797989,54,2.5753031758595974,0.6194639418994532,36,0.00048124870403950295,5.6430405462749045,52,2.5766470750446624,0.32541188617841904,35,-0.0005455073493390653,0.3404466340571274,3.447683330201988,60
22,1.9751757139444106,80,1.2370427253513006,0.05906343175044115,31,0.0005041686524818727,1.9746583388614753,80,1.238653766490397,0.05233211701054445,79,0.0011021486147540006,0.2956416165387189,6.576669589395974,31
23,4.3501475435056305,35,2.0137490933102553,0.2833402717901876,32,0.0005104243047271884,3.8163194022494613,34,2.01655866134394,0.17975490534489996,27,-0.0013054412107649702,0.48798219951582544,6.559378279305833,57
24,7.7380103842612415,32,3.021170221335887,0.7857409750095821,31,-3.1833436389566773e-06,6.061477586597634,31,3.0186633361190425,0.3331368987948519,23,0.00165534837659682,0.33423955352218065,2.795045068657937,31
25,1.9565472613809853,4,1.308444321507463,0.12263474343130909,3,-8.014293308788725e-06,1.8688849435525086,4,1.3083866335677452,0.1668546278761695,0,0.0010519736272628982,0.3989676398995482,4.4944362911587055,31
26,2.5626294239666074,6,1.6046282651823132,0.30579716947779123,42,6.582989887625199e-05,2.371522406272597,6,1.6012129806792152,0.3227850396671708,0,0.002615982797258957,0.4095053054668285,10.277095644716075,16
27,3.22822552247277,40,1.5961570423897204,0.5732577704187838,26,1.2260267830518957e-05,3.166631193447411,39,1.595976727580672,0.14090459652769813,23,-0.0012573246014672243,0.43430006945574723,5.979477000557709,32
28,5.452301305876329,43,2.2799669762156296,0.675894849302539,42,0.000493344966250728,4.515564984714442,43,2.284840231625472,0.2193821023067616,35,0.00012109365726813495,0.405160630190814,5.765693056341735,37
29,2.5157007782389598,38,1.7457898122469295,0.2385326042071676,37,0.00048392887906970565,1.996546501977047,37,1.7469482834730825,0.07802808960598401,30,0.0006698831691365609,0.35180213421951106,7.203799688221956,44
30,8.04361248896143,48,3.5134285531299683,0.8371280172535771,43,0.0005312557172108127,8.319307767580431,51,3.5218229339775036,0.41152120456611746,44,-0.00506589904772772,0.47910132820223583,4.120857888754986,59
31,1.9746645086238892,80,1.0741077459296506,0.07325680682935098,38,0.0004978574756866472,1.9736005939045733,80,1.0758121652980517,0.05758912363120013,79,0.0009972894869105828,0.36093735106197405,5.107148595988583,52
32,3.5981377770802765,20,2.2278045664525217,0.21214152947420284,12,0.0005142970099945981,3.3735226164359156,21,2.221677713828737,0.20074548374230392,12,-0.00018268733884977407,0.3902426884498125,8.039534121530371,49
33,3.0643069605518387,40,1.597045254290471,0.340471395259196,38,0.0005194670486168778,3.0162722954360475,41,1.596649659017073,0.16672406942989165,33,0.001602583584276944,0.33021135683412906,5.662217240341672,42
