experiment_id,peak_err,peak_err_waypoint_idx,avr_err,peak_err_change,peak_err_change_idx,avr_err_change,smoothed_peak_err,smoothed_peak_err_waypoint_idx,smoothed_avr_err,peak_err_change_on_smoothed,peak_err_change_idx_on_smoothed,avr_err_change_on_smoothed,scoring_duration_per_waypoint,min_distance,min_distance_idx
1,4.619317273188936,37,1.6007669915154747,0.42937994804121127,34,0.01658776639436695,3.7755804007524767,35,1.6072534734962118,0.2614794081103488,28,0.01682144775462398,0.3051661591470977,12.645149001690983,30
2,3.350536635688894,36,1.5475379114629653,0.24991201752928305,34,0.01655881716406081,2.785639927744973,33,1.554399801982389,0.16086696510555382,26,0.016735900932937007,0.2530608265488236,12.173466382579466,43
3,2.8851952935788776,46,1.4510357175572957,0.20641468836424215,43,0.01658382718833836,2.5026887948454677,45,1.4582230304758634,0.12170920577949781,38,0.0169365162037377,0.2590741640255775,11.408607423667961,53
4,4.766913559095844,37,2.003549504025341,0.30975564018137414,30,0.016597980194916363,4.428039836380047,35,2.008395033997081,0.23968483537755442,27,0.01683226921316934,0.2738909132686662,8.191236964170196,29
5,4.199860790424711,37,1.5472143387771795,0.35678852405226946,35,0.01659495979457142,3.40013363014115,34,1.554121235455194,0.22731491831179995,28,0.0168776783454876,0.26122778433340565,14.947980733411795,28
6,2.976979928604774,39,1.363682577206978,0.27319349250223945,36,0.016546134272746153,2.387089864799809,36,1.3709293818729904,0.14497881374645122,29,0.01696832353006534,0.24738755343872823,13.356130945182443,44
7,4.44882965075177,37,1.6044189974428116,0.39215281563120463,34,0.016532143446724795,3.7190751524637347,35,1.6111629825261118,0.2573042399040273,28,0.016841625979668477,0.2742258795985469,19.700174956320172,39
8,3.461764449247959,39,1.4494628991896923,0.30960665407840837,36,0.01659151540486239,2.8681638582470104,36,1.4559054472997857,0.17508453271502492,30,0.01697731856163337,0.2530516842265188,10.39732255615114,16
9,3.737230209871825,37,1.5098374532494936,0.30650463192400723,34,0.016575536115894768,3.0938418950652498,34,1.5165826666175506,0.19885426116014143,27,0.016869612419505402,0.24971276448096758,11.249250714762884,40
10,4.682143966620513,39,1.5857862014755113,0.4317107907205999,36,0.016547605594947036,3.8938260840454384,37,1.5923072142342722,0.27451000121428004,30,0.01692888771389982,0.2626949269094585,10.307051355525472,46
