experiment_id,num_segments,avr_state_approx_error,planning_success,planning_time_ompl,planning_time_trajopt,total_planning_time,ompl_path_length,trajopt_path_length
1,3,0.01293170874089877,1,0.019327636999999998,0.269270455,0.28859809200000003,0.8740488364015787,0.3359399899668938
2,3,0.01293170874089877,1,0.038500017,0.397009946,0.435509963,1.0241230988256016,0.3350381741434448
3,3,0.01293170874089877,1,0.018303681999999998,0.355380547,0.373684229,0.5175241753826517,0.3478446740743797
4,3,0.01293170874089877,1,0.015447424,0.429964553,0.445411977,0.7309503901524858,0.3450699173263154
5,3,0.01293170874089877,1,0.020948189,0.17910404,0.200052229,0.6137612004130855,0.34145132685806456
6,3,0.01293170874089877,1,0.032963459,0.341953811,0.37491726999999997,0.640240328665919,0.33525944723898743
7,3,0.01293170874089877,1,0.02480168,0.22911599100000002,0.253917671,0.8002112092931508,0.33784340799721196
8,3,0.01293170874089877,1,0.014468542,0.310338597,0.32480713899999997,0.7283705017044753,0.3365866197947602
9,3,0.01293170874089877,1,0.019414139,0.44549147,0.464905609,0.9170014738656455,0.34150171041621763
10,3,0.01293170874089877,1,0.021524136,0.336043741,0.35756787700000003,0.698936238001069,0.350344721100919
11,3,0.01293170874089877,1,0.018403338999999998,0.14240711099999998,0.16081044999999997,0.7265771979340805,0.34158372739017445
12,3,0.01293170874089877,1,0.046957267000000004,0.157886576,0.204843843,0.6972569962587669,0.3524116212351383
13,3,0.01293170874089877,1,0.018000384,0.254794774,0.272795158,0.9795986049265485,0.3448139606098875
14,3,0.01293170874089877,1,0.020479536,0.42450140399999997,0.44498094,0.5945423696312915,0.34934911180802103
15,3,0.01293170874089877,1,0.016221378999999998,0.200632668,0.216854047,0.6072991518263186,0.3358914878780213
16,3,0.01293170874089877,1,0.016840866,0.49417639,0.511017256,0.5468739668405085,0.33605896323343515
17,3,0.01293170874089877,1,0.017863445,0.430796158,0.44865960299999996,0.7728712301883895,0.33743109574401703
18,3,0.01293170874089877,1,0.026807972,0.316117818,0.34292579,0.6551696396936614,0.336827770383147
19,3,0.01293170874089877,1,0.029529077,0.223299958,0.252829035,0.8541287081675177,0.3364374974684669
20,3,0.01293170874089877,1,0.021509754000000002,0.183008837,0.204518591,0.5592070383202451,0.3500320364423933
21,3,0.01293170874089877,1,0.017312317,0.093623986,0.11093630300000001,0.7796611601906166,0.34189411864425034
22,3,0.01293170874089877,1,0.019140495,0.168628268,0.187768763,0.561001985825794,0.33951364729682626
23,3,0.01293170874089877,1,0.02779094,0.107832441,0.135623381,0.5671160200009369,0.4167969859596386
24,3,0.01293170874089877,1,0.014427858,0.422394388,0.436822246,0.5776806167032283,0.33947503958610015
25,3,0.01293170874089877,1,0.017668004,0.171958011,0.18962601499999998,0.6455672631508826,0.3413102301622046
26,3,0.01293170874089877,1,0.018925822000000002,0.190181794,0.209107616,0.555872467025655,0.3366507749986906
27,3,0.01293170874089877,1,0.035847018,0.341030891,0.376877909,0.5416536563143292,0.34469739362458335
28,3,0.01293170874089877,1,0.016411537,0.332730938,0.34914247499999995,0.7735455659583691,0.34447788423128184
29,3,0.01293170874089877,1,0.016302907999999998,0.12431958400000001,0.14062249200000002,0.5563611585642988,0.3462799226263736
30,3,0.01293170874089877,1,0.019025629,0.42756647299999995,0.44659210199999994,0.5849910901862246,0.3537420102713893
31,3,0.01293170874089877,1,0.09198711500000001,0.313241312,0.405228427,0.4316632424414187,0.3477432811327265
32,3,0.01293170874089877,1,0.020721199,0.169735556,0.190456755,0.6389459054603944,0.33857518055341873
33,3,0.01293170874089877,1,0.020388273999999998,0.529257206,0.54964548,0.6317043133171862,0.3552340051472013
34,3,0.01293170874089877,1,0.017840894,0.406796924,0.424637818,0.6147249898745932,0.3372672377590253
35,3,0.01293170874089877,1,0.017315491000000002,0.161132328,0.178447819,0.9109447711449983,0.34232742053200615
36,3,0.01293170874089877,1,0.029555869999999998,0.387178476,0.416734346,0.7065777760454569,0.3378604705544355
37,3,0.01293170874089877,1,0.02914553,0.157586151,0.186731681,0.597287113709561,0.40501508033912903
38,3,0.01293170874089877,1,0.030335018999999998,0.13045433299999998,0.16078935199999997,0.4459678912905636,0.3373149246477734
39,3,0.01293170874089877,1,0.029679751,0.485566468,0.515246219,0.6696692533547899,0.3462096677283702
40,3,0.01293170874089877,1,0.020584192,0.520549461,0.5411336529999999,0.7906220078379683,0.343084922665788
41,3,0.01293170874089877,1,0.048715657,0.134344984,0.183060641,0.6057331068676485,0.35230189243700777
42,3,0.01293170874089877,1,0.015154139,0.31583380499999997,0.330987944,0.6402371065103877,0.336806431301434
43,3,0.01293170874089877,1,0.016264139,0.231061106,0.247325245,0.6234683911058202,0.34155786631295043
44,3,0.01293170874089877,1,0.018373117,0.213850808,0.232223925,0.7685375084193772,0.3476000335358351
45,3,0.01293170874089877,1,0.034026783000000005,0.249477276,0.283504059,0.7127202787164971,0.3494405815498225
46,3,0.01293170874089877,1,0.017411271,0.166944502,0.184355773,0.7655697806156073,0.3351309702350594
47,3,0.01293170874089877,1,0.020276751000000003,0.40342260700000004,0.423699358,0.796956408658469,0.34520604047375064
48,3,0.01293170874089877,1,0.10153482999999999,0.186813058,0.288347888,0.41574127374293446,0.3578672018146581
49,3,0.01293170874089877,1,0.018354728,0.448980491,0.46733521899999997,0.7096110551645382,0.340521665150254
50,3,0.01293170874089877,1,0.09972566999999999,0.429782166,0.5295078360000001,0.4808107580798196,0.3464141986940656
51,3,0.01293170874089877,1,0.016220795,0.10559802500000001,0.12181882000000001,0.6692096884597624,0.34879275651179853
