experiment_id,num_segments,avr_state_approx_error,planning_success,dlo_simplification_time,urdf_generation_time,planning_time_ompl,planning_time_trajopt,total_planning_time,total_process_time,ompl_path_length,trajopt_path_length
1,10,0.0013076670589189337,1,0.015785691,0.017367598,0.729020706,1.348859141,2.077879847,2.111033136,1.1221759927612671,0.9332329120194366
2,10,0.0013076670589189337,1,0.016309203,0.018473533,0.6163471070000001,0.923239213,1.5395863200000002,1.574369056,0.9188928773547355,0.7854745736619173
3,10,0.0013076670589189337,1,0.01638367,0.017239519999999998,0.789167045,1.086762469,1.875929514,1.909552704,1.1346358962723857,1.073853405189434
4,10,0.0013076670589189337,1,0.01667962,0.016846243,0.59389273,0.97719168,1.57108441,1.604610273,1.1010286577371164,1.0786638136297402
5,10,0.0013076670589189337,1,0.015951062999999998,0.016836010000000002,0.719269539,1.3930222639999998,2.1122918029999997,2.145078876,1.0614844064491995,0.9890488671880936
6,10,0.0013076670589189337,1,0.016005474,0.016818818,0.7110626109999999,1.5474962909999999,2.258558902,2.291383194,1.0057399925712516,0.9367673274878742
7,10,0.0013076670589189337,1,0.015983155,0.016795283,0.993930804,0.985807729,1.979738533,2.0125169709999997,1.2257925484527108,1.1218491175551117
8,10,0.0013076670589189337,1,0.015984431,0.016884993,0.56132183,1.13321932,1.69454115,1.727410574,1.013217182153954,0.9791515619611264
9,10,0.0013076670589189337,1,0.015936533,0.016855329000000002,0.7614348270000001,1.232063605,1.993498432,2.026290294,1.0171608983276468,0.8614076011434829
10,10,0.0013076670589189337,1,0.015896122,0.016786689,0.607524324,1.043145413,1.6506697369999999,1.6833525479999998,1.018214408546195,0.9794779767723997
11,10,0.0013076670589189337,1,0.016094828,0.017085569,0.861786396,1.090709666,1.9524960619999998,1.9856764589999998,1.1095021052218514,0.9757615813702972
12,10,0.0013076670589189337,1,0.016161469,0.017745498999999998,0.798002303,0.955445958,1.753448261,1.7873552289999999,1.0910692412193053,0.9750732483209227
13,10,0.0013076670589189337,1,0.016374465,0.018219166999999998,0.575957263,1.9747369320000001,2.550694195,2.585287827,1.0809223532247825,1.0447043595058076
14,10,0.0013076670589189337,1,0.016613384,0.018215409000000002,0.864940777,1.81830736,2.683248137,2.71807693,1.1872964901627918,1.0101689778727494
15,10,0.0013076670589189337,1,0.015844627,0.017238642,0.07683069299999999,1.070639452,1.147470145,1.180553414,1.5647824048779668,0.9368401637795832
16,10,0.0013076670589189337,1,0.015964603,0.016829437,0.796203424,0.939512802,1.735716226,1.768510266,0.8849827754927958,0.8446034387537923
17,10,0.0013076670589189337,1,0.015802507,0.016752081000000002,0.504328529,1.149315412,1.653643941,1.686198529,1.0125032339971975,0.9257874407677328
18,10,0.0013076670589189337,1,0.015912216,0.016798601,0.5789361390000001,1.107365581,1.6863017200000001,1.7190125370000002,0.9277226529648875,0.8804365540831368
19,10,0.0013076670589189337,1,0.015908872,0.016803672,1.124835938,1.002063256,2.126899194,2.1596117379999997,1.3463245057242066,1.291843257924173
20,10,0.0013076670589189337,1,0.016486202,0.016917479,0.74996909,0.997158258,1.747127348,1.780531029,1.1939701868740158,1.0231400879186674
21,10,0.0013076670589189337,1,0.016401629,0.017241866,0.587654323,1.10030745,1.687961773,1.721605268,1.0283239398761532,0.9032870854297741
22,10,0.0013076670589189337,1,0.015832831000000002,0.016820867,0.771312137,1.034090382,1.805402519,1.838056217,1.155420591252521,1.1349181296045427
23,10,0.0013076670589189337,1,0.01595218,0.017062655,0.690272515,1.468048512,2.158321027,2.191335862,1.151913611375307,1.0077775864652014
24,10,0.0013076670589189337,1,0.01595746,0.016765461,0.610437631,1.0863244,1.696762031,1.729484952,0.9995012667378448,0.9841340794340768
25,10,0.0013076670589189337,1,0.015802839,0.016723428,0.7263556059999999,1.1166219510000002,1.8429775570000002,1.8755038240000002,1.0332985683472782,0.9664896229177335
26,10,0.0013076670589189337,1,0.015990621,0.017387877,0.6057932909999999,1.321994876,1.9277881669999999,1.961166665,1.0404041761719685,0.9078270962966967
27,10,0.0013076670589189337,1,0.0159994,0.017571926999999998,0.691113134,1.42521422,2.116327354,2.1498986810000003,1.0817412210287376,0.939841938645324
28,10,0.0013076670589189337,1,0.016079097,0.017419812,0.512663731,1.001535625,1.514199356,1.547698265,0.9597206994719425,0.9550887159102569
29,10,0.0013076670589189337,1,0.015824586,0.017213723,0.657711387,1.315925205,1.973636592,2.0066749010000002,0.971922962014712,0.9213930507933353
30,10,0.0013076670589189337,1,0.015990483,0.016763258,0.6514679919999999,0.9637602900000001,1.615228282,1.647982023,0.8724967039055788,0.8129668865336575
31,10,0.0013076670589189337,1,0.015950113999999998,0.016977015,0.822506964,2.4448892559999997,3.2673962199999997,3.3003233489999997,1.1526621549237503,0.9875501865609264
