experiment_id,ft_on,collision_on,success,min_distance,rate,duration,stress_avoidance_performance_avr,stress_avoidance_performance_ever_zero,start_time,final_task_error,is_replanning_needed,num_replanning_attempts,executed_path_length
59,1,1,1,0.006264758296076221,35.14169917552431,65.989979267,0.9887228478512695,0,2024-09-11-08-07-31,0.0001170603008780701,0,0,1.3074977422580878
60,1,1,1,0.007425643526503103,34.77270075792424,55.10069561,0.9892586462777272,0,2024-09-11-08-09-06,0.00010881343631137508,0,0,1.2210038697030772
61,1,1,1,0.005886553194734385,35.23344727007907,62.724489689,0.9852005740343054,0,2024-09-11-08-10-26,6.55111800372004e-05,0,0,1.1202176787416533
62,1,1,1,0.007905705908666563,35.266018044606795,59.29220581,0.9894810349033166,0,2024-09-11-08-11-55,0.00010275208428321837,0,0,1.161728296344222
63,1,1,1,0.009978828844475466,35.04522051683876,50.506173849,0.986273740952191,0,2024-09-11-08-13-21,0.00016635383629139827,0,0,1.2607569424921545
64,1,1,1,0.012481088097881024,35.25543043719953,54.573153019,0.9883201673984335,0,2024-09-11-08-14-34,0.00011359423205008345,0,0,1.2238827258120066
65,1,1,1,0.006138858809584922,35.248850640082175,58.526731015,0.9860517217412386,0,2024-09-11-08-15-54,9.333477129318821e-05,0,0,1.097535508567682
66,1,1,1,0.007722283884979298,35.6263358702574,63.380079507,0.9908141837001055,0,2024-09-11-08-17-19,7.965192335076834e-05,0,0,1.3588749368300173
67,1,1,1,0.012728520941514327,35.10671153323467,54.405551434,0.9884734742156406,0,2024-09-11-08-18-51,0.00011926665150172133,0,0,1.2868163464559406
68,1,1,1,0.007344611385007528,34.7470960844293,63.890231132,0.989509472406371,0,2024-09-11-08-20-10,0.00010004175886499962,0,0,1.1206143129499022
69,1,1,1,0.008711575255625523,35.46651689354821,68.402544498,0.9862815868169074,0,2024-09-11-08-21-43,0.0002814210975620714,0,0,1.316894217418995
70,1,1,1,0.009489424529948389,35.88021711512659,60.729844332,0.989392626060475,0,2024-09-11-08-23-21,0.00016080507997124428,0,0,1.2965680703468594
71,1,1,1,0.007669227958399177,35.744664545731595,58.694074393,0.9916482996106903,0,2024-09-11-08-24-49,0.00010735241684513947,0,0,1.214870179652146
72,1,1,1,0.010222072081131886,34.261275420900596,55.660508156,0.9896294095464466,0,2024-09-11-08-26-14,0.00011325455608309377,0,0,1.2020209401446669
73,1,1,1,0.012555588884941927,35.2103751426593,49.985266924,0.9866354866990572,0,2024-09-11-08-27-35,0.00023466442633087296,0,0,1.3116977269734338
74,1,1,1,0.014639437287145462,34.62454891488355,51.293087005,0.9905563896480607,0,2024-09-11-08-28-48,9.233979392363892e-05,0,0,1.2996700944588453
75,1,1,1,0.012474918336232151,34.7885413276678,56.857802153,0.9887959790464249,0,2024-09-11-08-30-04,0.00011058921870592777,0,0,1.2181865752657866
76,1,1,1,0.0035980466775760037,34.39978285742608,51.541023016,0.9913028459907236,0,2024-09-11-08-31-27,0.00016620430961283058,0,0,1.1944461689480594
77,1,1,1,0.007690718011420413,35.306377187911366,60.442338466,0.9908645277592512,0,2024-09-11-08-32-42,7.274502606283502e-05,0,0,1.1325992845794615
78,1,1,1,0.013168549661931006,35.631336216649046,49.815701247,0.990237565800231,0,2024-09-11-08-34-10,0.00013314111720436574,0,0,1.2664464926876762
79,1,1,1,0.014319201040692842,35.39224282084877,51.112895251,0.989759935098571,0,2024-09-11-08-35-22,0.00010274118401974672,0,0,1.1873823109250596
80,1,1,1,0.007250447641720245,34.89400869375044,53.017697572,0.9902056033542854,0,2024-09-11-08-36-37,0.00010725613162484282,0,0,1.2248747525052948
81,1,1,1,0.008333484499300775,35.112343922448474,59.181466341,0.9866128175782103,0,2024-09-11-08-37-54,0.0001403046435351132,0,0,1.2989196805391485
82,1,1,1,0.0065948972916505914,34.902168562654744,61.256938696,0.9893353953356219,0,2024-09-11-08-39-20,0.0001566084623741601,0,0,1.173336276561284
83,1,1,1,0.014211980464816061,34.77179807481575,49.407856226,0.9887723713448208,0,2024-09-11-08-40-47,0.00010812431693953005,0,0,1.205640473876685
84,1,1,1,0.01078248470112876,35.35079692213461,55.161415577,0.9881391239862309,0,2024-09-11-08-41-59,0.00010719037542171987,0,0,1.2267962753408368
85,1,1,1,0.012319163914041241,35.3406976913623,51.215740442,0.9860211989387594,0,2024-09-11-08-43-20,0.00012387089956088148,0,0,1.2573555578862334
86,1,1,1,0.006318338849494801,35.05616652762606,59.960920095,0.9895044047153086,0,2024-09-11-08-44-34,9.799620632527002e-05,0,0,1.1286209952962354
87,1,1,1,0.014213797078845496,35.454517503303514,53.70260644,0.9884049170480027,0,2024-09-11-08-46-01,0.0002600006063822828,0,0,1.3069144598759195
88,1,1,1,0.012771582158512618,35.09801794931048,53.535786628,0.9908769011078497,0,2024-09-11-08-47-18,0.00010491760809109847,0,0,1.210501337381316
89,1,1,1,0.003417372558842541,35.00216638000912,65.567370176,0.9822356718434039,0,2024-09-19-13-44-00,0.0003156512358830785,0,0,1.2865945201402462
90,1,1,1,0.004839417872035265,34.3098412172836,56.86415124,0.989075457213691,0,2024-09-11-08-50-09,9.10635410594232e-05,0,0,1.0846640285000146
91,1,1,1,0.009863767327094066,36.052999828975246,56.666574479,0.9891933969260771,0,2024-09-19-13-35-14,0.00010543576837332643,0,0,1.1806319981281679
92,1,1,1,0.007525347553413109,35.21565912801694,50.858057022,0.9857533089779167,0,2024-09-11-08-52-56,0.00010563087738778821,0,0,1.1776753912912075
93,1,1,1,0.008856809494059148,35.4086672972998,57.302354335,0.9902817967324866,0,2024-09-11-08-54-11,0.0001009517530322318,0,0,1.149365522540829
94,1,1,1,0.011554618348891247,34.65842878531997,57.475196361,0.9906508017767791,0,2024-09-11-08-55-34,0.00011093196836241892,0,0,1.2007908196328705
95,1,1,1,0.005891997648137702,35.08256735437967,58.747125864,0.9902708181189779,0,2024-09-11-08-56-57,0.0002540334491988533,0,0,1.2889336353649616
96,1,1,1,0.008305685707001726,35.26662133611766,56.143739462,0.9894926658902178,0,2024-09-11-08-58-22,9.095127179257921e-05,0,0,1.0863968254064478
97,1,1,1,0.006957992647568004,35.94711731764872,53.995984792,0.9890558405464565,0,2024-09-19-13-36-34,0.000130677607711886,0,0,1.2146087717911769
