experiment_id,num_segments,avr_state_approx_error,planning_success,planning_time_ompl,planning_time_trajopt,total_planning_time,ompl_path_length,trajopt_path_length
1,1,0.009446574785500896,1,0.194325153,0.30343223399999997,0.49775738699999994,0.996919284300469,0.9939503293359158
2,1,0.009446574785500896,1,0.134679717,0.257134674,0.39181439100000004,0.9578998056401814,0.9869978416977548
3,1,0.009446574785500896,1,0.138133711,0.038821452,0.176955163,0.9976001300024905,0.9907077071162903
4,1,0.009446574785500896,1,0.185535586,0.249750972,0.435286558,0.9833262339494198,0.9901931692771161
5,1,0.009446574785500896,1,0.220451332,0.24136923799999999,0.46182057,0.9703864617280269,0.9908660610212384
6,1,0.009446574785500896,1,0.132716209,0.25697072600000004,0.38968693500000007,1.0070584927376114,0.9913671014788891
7,1,0.009446574785500896,1,0.147168459,0.26009109599999997,0.407259555,0.9899970383180025,0.9891784422394508
8,1,0.009446574785500896,1,0.143736275,0.034391486,0.178127761,0.9865367767289038,0.9954816996833106
9,1,0.009446574785500896,1,0.127900883,0.280935606,0.408836489,0.9732272094476618,0.9919531254858529
10,1,0.009446574785500896,1,0.14339780600000002,0.036669067,0.18006687300000002,0.9644525584596119,0.9861920372560337
11,1,0.009446574785500896,1,0.16568944,0.033388027,0.199077467,0.9881781214950327,0.9873537477213019
12,1,0.009446574785500896,1,0.145777304,0.24023383,0.386011134,0.9804087691839541,0.995104268623879
13,1,0.009446574785500896,1,0.14533378300000002,0.041579327,0.18691311000000002,0.9959936344954237,0.9927661953666949
14,1,0.009446574785500896,1,0.136151183,0.254962424,0.39111360700000003,0.9622971803189654,0.9946831366464141
15,1,0.009446574785500896,1,0.141064957,0.034751442,0.17581639899999998,0.9888714954149957,0.9878363283478903
16,1,0.009446574785500896,1,0.176277388,0.24655385000000002,0.422831238,1.0153087518441268,0.9920209161391176
17,1,0.009446574785500896,1,0.120303003,0.035890594,0.15619359700000002,0.9829042809151289,0.9889256962201115
18,1,0.009446574785500896,1,0.15864169,0.26355554999999997,0.42219724,0.9861211926171619,0.9960044598562927
19,1,0.009446574785500896,1,0.149503813,0.28386904199999996,0.433372855,0.9931466342169935,0.9906418897093916
20,1,0.009446574785500896,1,0.171261372,0.232702864,0.403964236,0.9697507605577593,0.9900811661195528
21,1,0.009446574785500896,1,0.17736136300000002,0.266763922,0.44412528500000004,0.9865534812437883,0.9959667284837659
22,1,0.009446574785500896,1,0.128503763,0.034855053,0.163358816,0.9850388393653432,0.9941982101140993
23,1,0.009446574785500896,1,0.160374762,0.264873568,0.42524833,0.968568062430735,0.9922704104294345
24,1,0.009446574785500896,1,0.19716809000000002,0.269231934,0.466400024,0.9851992174830819,0.9962712295018292
25,1,0.009446574785500896,1,0.216301722,0.035072536,0.251374258,0.9726690098924774,0.9949592887060182
26,1,0.009446574785500896,1,0.15713633100000002,0.034479052,0.19161538300000003,0.979882258253365,0.9940724393437993
27,1,0.009446574785500896,1,0.158361943,0.042915489,0.201277432,0.9915917254845047,0.9929582967528358
28,1,0.009446574785500896,1,0.127173084,0.035997572,0.163170656,0.9976105214345145,0.9920453865712991
29,1,0.009446574785500896,1,0.174449981,0.038820196,0.213270177,1.0167031399238606,0.99402375294004
30,1,0.009446574785500896,1,0.145568676,0.25630504000000004,0.40187371600000005,0.9766865673733527,0.9938317590205438
31,1,0.009446574785500896,1,0.178683132,0.22417573999999998,0.402858872,1.000886545977733,0.9922604917247102
32,1,0.009446574785500896,1,0.139806029,0.248055313,0.387861342,0.9806692809253704,0.9903656821373663
33,1,0.009446574785500896,1,0.13168087399999998,0.037608846999999994,0.16928972099999998,0.9948711976146974,0.9952303824970992
34,1,0.009446574785500896,1,0.19697498300000002,0.035849318,0.232824301,0.990197225513025,0.9920871893636513
35,1,0.009446574785500896,1,0.204632727,0.256583165,0.461215892,0.9797078666556844,0.9922544364189928
36,1,0.009446574785500896,1,0.203508795,0.054377502,0.257886297,0.9800513943507507,0.9919572982220671
37,1,0.009446574785500896,1,0.250012647,0.261705823,0.5117184699999999,0.985984106015386,0.9948704057167163
38,1,0.009446574785500896,1,0.14307305299999998,0.24342730499999998,0.38650035799999993,0.9804365246975927,0.9904726823388078
39,1,0.009446574785500896,1,0.266862759,0.041772723,0.308635482,0.9807935722459401,0.9902000632070983
40,1,0.009446574785500896,1,0.157369861,0.037492851,0.194862712,1.0004585090415419,0.9914704871784742
41,1,0.009446574785500896,1,0.171161589,0.038261513999999996,0.209423103,0.977649498899318,0.9923671715438025
42,1,0.009446574785500896,1,0.163724934,0.040600085,0.204325019,1.0091164955536422,0.9930035530907685
43,1,0.009446574785500896,1,0.127307118,0.263897687,0.391204805,1.0106596772168388,0.9963983606006147
44,1,0.009446574785500896,1,0.151048381,0.038184328999999996,0.18923271,0.9864593225495862,0.9963430669530835
45,1,0.009446574785500896,1,0.17076623000000002,0.259470899,0.430237129,0.9757624737941977,0.992327498226075
46,1,0.009446574785500896,1,0.14987981199999997,0.042592027000000005,0.19247183899999998,1.0095347697927586,0.9893435682786409
47,1,0.009446574785500896,1,0.150830797,0.051862157000000006,0.20269295399999998,0.9825626608742976,0.9884707230085557
48,1,0.009446574785500896,1,0.163165977,0.260877329,0.42404330599999995,0.9904809940981827,0.9939311326090582
49,1,0.009446574785500896,1,0.165821986,0.042528472,0.20835045800000002,0.9892969963912389,0.9938493806870117
50,1,0.009446574785500896,1,0.152042223,0.032743487,0.18478571,0.9939175253525789,0.9903857381299194
51,1,0.009446574785500896,1,0.140558504,0.048178156,0.18873666,0.9602464796183195,0.9902144285269173
52,1,0.009446574785500896,1,0.12959253899999998,0.258247905,0.38784044399999995,0.998170875242779,0.9896493624088061
53,1,0.009446574785500896,1,0.181396103,0.21986788799999998,0.401263991,0.9841619016114821,0.9907003367114279
54,1,0.009446574785500896,1,0.193983229,0.262387793,0.456371022,0.996218938619006,0.9893191725105653
55,1,0.009446574785500896,1,0.136354485,0.040738281,0.177092766,0.9713717062105406,0.9901360594884568
56,1,0.009446574785500896,1,0.199709637,0.30539341200000003,0.505103049,1.05508090682655,0.9913693051228808
57,1,0.009446574785500896,1,0.153344742,0.033448197,0.186792939,0.9865540148856815,0.9933583004324141
58,1,0.009446574785500896,1,0.123989767,0.044435097,0.168424864,0.9906691489592742,0.992194508240018
59,1,0.009446574785500896,1,0.151459925,0.052676448,0.20413637299999998,0.9633292326630607,0.9902395336040396
60,1,0.009446574785500896,1,0.147393032,0.038228796,0.18562182800000002,0.9971363123783418,0.9960282227163955
61,1,0.009446574785500896,1,0.129821365,0.253523623,0.38334498799999994,0.9988584724869519,0.990259563079778
62,1,0.009446574785500896,1,0.16119232,0.27072994899999997,0.43192226899999997,0.9725260332230737,0.9925208254070048
63,1,0.009446574785500896,1,0.159569296,0.261247873,0.420817169,1.0162042698230394,0.9923396503562009
64,1,0.009446574785500896,1,0.12896210500000002,0.038856104,0.16781820900000002,0.9786576649975741,0.9907839170777745
65,1,0.009446574785500896,1,0.142486121,0.046161718,0.18864783899999998,0.993405314094161,0.9955093804351858
66,1,0.009446574785500896,1,0.13579571000000001,0.033549651,0.16934536100000003,0.9875032528691259,0.9979095384012547
67,1,0.009446574785500896,1,0.141336281,0.33951682099999997,0.480853102,0.993909822337686,0.9938774380840272
68,1,0.009446574785500896,1,0.21603691,0.048749717,0.264786627,0.957604284555476,0.9902844842416965
69,1,0.009446574785500896,1,0.118590073,0.24795658499999998,0.36654665799999997,0.9750563734551955,0.9909441068222545
70,1,0.009446574785500896,1,0.20083215599999998,0.28014862900000004,0.480980785,0.9831324772149185,0.9908580495686321
71,1,0.009446574785500896,1,0.133798584,0.276644017,0.410442601,0.9828691375827049,0.9896274830499369
72,1,0.009446574785500896,1,0.219491844,0.036246535999999996,0.25573838,1.0113999089571328,0.9919397578988415
73,1,0.009446574785500896,1,0.15242008699999998,0.034613605,0.18703369199999997,0.9675330198250572,0.9945235743634564
74,1,0.009446574785500896,1,0.145834039,0.264314922,0.410148961,0.988081811471979,0.9901814050237366
75,1,0.009446574785500896,1,0.11725273300000001,0.039022104,0.156274837,0.9442096658345859,0.9907785399107224
76,1,0.009446574785500896,1,0.117717727,0.260212135,0.377929862,0.9868152449346373,0.9888847378754759
77,1,0.009446574785500896,1,0.243073453,0.064845874,0.307919327,0.9731633105682181,0.9938735285857859
78,1,0.009446574785500896,1,0.142543363,0.248752159,0.391295522,0.9892154924730759,0.9939714979177549
79,1,0.009446574785500896,1,0.14622156,0.14637144900000001,0.292593009,1.0006122175145753,0.996244112656699
80,1,0.009446574785500896,1,0.16890075799999998,0.036929102,0.20582985999999998,0.9831508672762478,0.9917471280667053
81,1,0.009446574785500896,1,0.120730719,0.20123639499999998,0.321967114,1.010483510304068,0.9903261518539415
82,1,0.009446574785500896,1,0.12596116100000002,0.047981468,0.17394262900000002,0.9861660127980674,0.9932116106864285
83,1,0.009446574785500896,1,0.13374683999999998,0.258292244,0.392039084,0.9973572005095216,0.9904390482566123
84,1,0.009446574785500896,1,0.139658109,0.102313153,0.24197126200000002,0.9591572266527538,0.9892270699913732
85,1,0.009446574785500896,1,0.10931084699999999,0.29299554,0.402306387,1.0218723659592324,0.9907390116640945
86,1,0.009446574785500896,1,0.154632881,0.034067725,0.188700606,0.9576236020438108,0.9888448941233327
87,1,0.009446574785500896,1,0.14358621600000002,0.043637702,0.18722391800000002,0.9930673901737156,0.9888838106926378
88,1,0.009446574785500896,1,0.142702933,0.26365253,0.40635546300000003,1.0361916820506183,0.9927911745904906
89,1,0.009446574785500896,1,0.153440821,0.14097575599999998,0.294416577,0.9632674155992634,0.9926214292659271
90,1,0.009446574785500896,1,0.158296624,0.039384062,0.197680686,0.9984210888107047,0.9983250302659892
91,1,0.009446574785500896,1,0.146248229,0.211498516,0.35774674500000003,1.0057004574009334,0.993489991915359
92,1,0.009446574785500896,1,0.176952675,0.24790905900000001,0.42486173400000005,0.9919534935395218,0.9874799622037154
