experiment_id,ft_on,collision_on,success,min_distance,rate,duration,stress_avoidance_performance_avr,stress_avoidance_performance_ever_zero,start_time,final_task_error
1,1,1,0,-0.0003200052374911822,33.812831573234604,77.307929516,0.9699065236140458,0,2024-08-19-11-35-13,0.000340598713357055
1,0,0,0,0.006557598504340863,36.787114203648144,9.351100445,0.5613061465706567,0,2024-08-20-11-30-20,0.29095902847058164
