experiment_id,num_segments,avr_state_approx_error,planning_success,planning_time_ompl,planning_time_trajopt,total_planning_time,ompl_path_length,trajopt_path_length
1,10,0.0011366979030575316,1,1.3049462900000002,2.35522849,3.66017478,1.8112812384565125,1.1810682802695651
2,10,0.0011366979030575316,1,1.310909445,3.309858812,4.620768257,1.2470158450181361,0.9925644120711029
3,10,0.0011366979030575316,1,1.334244473,6.228912703,7.563157176,1.9941793990243408,1.2383842601890498
4,10,0.0011366979030575316,1,2.138811181,4.474310071,6.613121251999999,2.0967914226451647,1.2313439065780907
5,10,0.0011366979030575316,1,2.913539073,2.581338413,5.494877486,2.1378613082034836,1.361324435287561
6,10,0.0011366979030575316,1,1.613533326,6.462566911,8.076100237,2.206261357459469,1.2419093881153407
7,10,0.0011366979030575316,1,1.998894953,1.547321216,3.546216169,1.638653384494911,1.1890862967314362
8,10,0.0011366979030575316,1,1.3227620420000001,4.428481973,5.751244015,2.2506383714226748,1.6081581337019344
9,10,0.0011366979030575316,1,1.834219128,4.607010183000001,6.441229311000001,2.464555486742414,1.2693748288628544
10,10,0.0011366979030575316,1,1.621087465,4.473858837,6.094946302,2.4973164223333906,1.2368955478569477
11,10,0.0011366979030575316,1,1.3381274699999999,2.880385927,4.218513397,1.7281399042912338,1.224749538188673
12,10,0.0011366979030575316,1,1.016841946,3.0576740989999998,4.074516044999999,1.988114117056884,1.3817233859257578
13,10,0.0011366979030575316,1,1.69668961,3.0046857190000003,4.701375329,2.10470821039254,1.2083708930149848
14,10,0.0011366979030575316,1,1.340064182,6.9474212820000005,8.287485464000001,2.0075490745408278,1.217253926317938
15,10,0.0011366979030575316,1,1.46572635,3.894519617,5.360245967,2.2893854736836907,1.076056935327759
16,10,0.0011366979030575316,1,1.342334713,5.5634101419999995,6.905744855,2.2422107498334833,1.211070667457247
17,10,0.0011366979030575316,1,1.0493158370000002,2.525485654,3.5748014910000006,1.487307869055546,1.1426678065793932
18,10,0.0011366979030575316,1,5.061819389999999,3.462044279,8.523863668999999,2.186394185883912,1.2607712682068508
19,10,0.0011366979030575316,1,1.16202537,4.063325785,5.225351155,1.9725761161070807,1.543324050114047
20,10,0.0011366979030575316,1,3.259234121,3.3986616819999997,6.657895803,1.7709174855973322,1.1234036694279945
21,10,0.0011366979030575316,1,2.592257778,4.575737767,7.167995545,2.182777007702744,1.2144000544327556
22,10,0.0011366979030575316,1,2.7483496869999997,2.482614452,5.230964138999999,2.094499142557893,1.417050031972254
23,10,0.0011366979030575316,1,1.3152729280000002,3.381939288,4.6972122160000005,2.1117443321740375,1.2263021977032518
24,10,0.0011366979030575316,1,0.777179391,3.138541741,3.915721132,1.395714652081607,1.006298807468845
25,10,0.0011366979030575316,1,0.7291196529999999,3.3690273729999998,4.0981470259999995,1.326559973340258,1.0559703865707728
26,10,0.0011366979030575316,1,1.739571723,4.39190497,6.131476693,2.3256314256511286,1.299026398860125
27,10,0.0011366979030575316,1,3.5314897380000003,3.5299982730000004,7.061488011000001,2.162772384477497,1.644853916111516
28,10,0.0011366979030575316,1,0.98178186,4.103698415,5.085480275,1.2904458291219207,0.9006611379537214
29,10,0.0011366979030575316,1,1.3399664,4.353689442,5.693655842,1.9385188036072438,1.366662074973327
30,10,0.0011366979030575316,1,0.982743976,2.4632239599999997,3.4459679359999997,1.7434281491542116,1.1692048625794726
31,10,0.0011366979030575316,1,1.075750675,1.5162797080000001,2.592030383,1.549348883067761,1.2278340123893816
32,10,0.0011366979030575316,1,1.279255431,3.434880331,4.714135762,2.006090589873776,1.269126318246239
33,10,0.0011366979030575316,1,2.9909130559999997,2.5919462469999996,5.582859302999999,1.3963002978365064,1.1752241005950517
34,10,0.0011366979030575316,1,1.363727556,5.440452273,6.804179829,1.8481945437158973,1.1099902030277793
35,10,0.0011366979030575316,1,2.19037907,3.650547503,5.840926573,2.1998264743088103,1.6100061558321173
36,10,0.0011366979030575316,1,2.092444226,4.990329527,7.082773753,1.9218412369416356,1.3880514797695733
37,10,0.0011366979030575316,1,1.88713753,4.2692903939999995,6.156427923999999,1.8683862035903147,0.9391988051392145
38,10,0.0011366979030575316,1,1.916915831,5.649677904,7.566593735,2.5604354195559487,1.4108385376232357
39,10,0.0011366979030575316,1,1.326589846,3.068405796,4.394995642,1.457428485790236,0.8680124663026262
40,10,0.0011366979030575316,1,2.1042481659999996,4.018223594,6.12247176,2.165975018353406,1.234769146068672
41,10,0.0011366979030575316,1,1.4881982969999998,4.444684236,5.932882532999999,1.778184905010896,1.524624579052914
42,10,0.0011366979030575316,1,1.318390337,5.956715022,7.275105359,2.173374003936774,0.918314308472265
43,10,0.0011366979030575316,1,0.997762484,3.476556193,4.474318677,1.8295022958854676,0.8764693151890306
44,10,0.0011366979030575316,1,2.828318166,3.5903551510000002,6.418673317,1.8773743345749263,1.23465039525806
45,10,0.0011366979030575316,1,1.2109206449999999,1.514682986,2.725603631,1.107943623255659,0.9264313689201099
46,10,0.0011366979030575316,1,1.979936414,4.00221539,5.982151804,2.2490908943323618,1.7806068466482847
47,10,0.0011366979030575316,1,0.581676067,1.299552381,1.8812284479999999,1.1315309482372895,1.007183542724034
48,10,0.0011366979030575316,1,4.696721561,2.354934964,7.051656525,1.9131800286077005,1.2179614946324113
49,10,0.0011366979030575316,1,2.677288638,3.029275518,5.706564156,1.1389128144336391,0.9909028940838507
50,10,0.0011366979030575316,1,2.327956653,3.051577678,5.379534331,2.2971614536358307,1.3281763181119433
51,10,0.0011366979030575316,1,2.267322943,3.33872889,5.606051833,1.4068255573763777,1.0283789874083518
52,10,0.0011366979030575316,1,1.3143626,2.519388594,3.833751194,2.094945545218547,1.4839889922303986
53,10,0.0011366979030575316,1,2.621342079,3.950924911,6.57226699,1.6201190637840153,1.1260020283532823
54,10,0.0011366979030575316,1,1.061437052,2.778474885,3.839911937,1.0555111726335926,0.922743652342867
55,10,0.0011366979030575316,1,0.667095738,0.356206849,1.0233025869999999,0.9600456207343321,0.9894735855747854
56,10,0.0011366979030575316,1,1.515670433,4.013907839,5.529578272,2.0966723513711725,1.2473911225171783
57,10,0.0011366979030575316,1,1.0543293679999999,4.507270657,5.561600025000001,1.5649839206035878,0.8813596547768938
58,10,0.0011366979030575316,1,1.454522825,4.242310256,5.696833080999999,2.192771777898652,1.3460440999679413
59,10,0.0011366979030575316,1,0.703553587,1.490227414,2.193781001,1.2579675248916973,1.1593707494720247
60,10,0.0011366979030575316,1,0.8687144990000001,2.561894874,3.4306093730000002,1.420418965632156,0.9432310101610382
61,10,0.0011366979030575316,1,2.216472654,3.5326203329999997,5.749092986999999,1.3009268059151864,0.9993787276134064
62,10,0.0011366979030575316,1,1.094946809,4.349081126,5.444027934999999,1.465417833475869,1.0496291331717027
63,10,0.0011366979030575316,1,1.035434095,1.5439071690000001,2.579341264,1.2552607601945447,1.0078398803912016
64,10,0.0011366979030575316,1,2.7579008899999997,2.88493863,5.64283952,2.1497497121476967,1.196970939134195
65,10,0.0011366979030575316,1,0.661374293,2.1242676620000003,2.785641955,1.578393420842865,0.9704291231497754
66,10,0.0011366979030575316,1,0.391339724,1.5699092829999999,1.961249007,1.0714558197059099,0.8197977032297
67,10,0.0011366979030575316,1,1.775591263,4.029244993,5.804836256,2.472402452341502,1.464159100620396
68,10,0.0011366979030575316,1,1.412074499,2.137662167,3.549736666,2.115699382830368,1.3628957832883737
69,10,0.0011366979030575316,1,1.572748356,4.124944532000001,5.697692888000001,2.2631441506352092,1.4866091444695224
70,10,0.0011366979030575316,1,0.888711628,3.613177212,4.50188884,2.080939377478689,1.5138978050473675
71,10,0.0011366979030575316,1,3.8910477759999997,3.012406007,6.903453783,1.7265559890999935,1.2510717419415927
72,10,0.0011366979030575316,1,1.2874679900000001,5.357222399,6.644690389000001,1.9555932863803587,1.2759948657414817
73,10,0.0011366979030575316,1,1.511095752,3.394342619,4.905438371,1.4640602657574464,0.9241755907469523
74,10,0.0011366979030575316,1,1.713050319,5.192634452,6.905684771,2.106323270256501,1.5198214944415553
75,10,0.0011366979030575316,1,0.901105791,2.195691638,3.096797429,1.5934788015790913,0.9568036116325133
76,10,0.0011366979030575316,1,1.2358804669999999,3.0042930820000002,4.240173549,2.038002588708323,1.2645729354617954
77,10,0.0011366979030575316,1,0.511448504,1.116144142,1.627592646,1.2296924787096464,1.0142498133788818
78,10,0.0011366979030575316,1,0.9706241059999999,2.429953225,3.400577331,2.007440923372268,1.2858775236928601
79,10,0.0011366979030575316,1,2.166678394,6.305618059,8.472296453,2.2268261724935137,1.2448606354141594
80,10,0.0011366979030575316,1,2.284149172,6.201707642000001,8.485856814,2.266687473815168,1.2567203518272805
81,10,0.0011366979030575316,1,1.2395009689999998,3.414314156,4.6538151249999995,2.24464241286467,1.366854990086593
82,10,0.0011366979030575316,1,1.1225952,2.676692974,3.799288174,2.060657096980524,1.5002810158404998
83,10,0.0011366979030575316,1,3.233817493,3.8948670510000003,7.128684544,2.342285999196551,1.529155367811315
84,10,0.0011366979030575316,1,1.188258875,2.292157974,3.480416849,2.1795592898681364,2.051171947949573
85,10,0.0011366979030575316,1,1.143814929,4.523735552,5.667550480999999,1.7913928814213413,1.2045447851004396
86,10,0.0011366979030575316,1,0.8513242259999999,3.350750274,4.2020745,1.8576387881982646,1.2677248921161834
87,10,0.0011366979030575316,1,1.0695578000000001,2.929744569,3.999302369,1.979856643260493,1.3115427812342595
88,10,0.0011366979030575316,1,1.3375388929999998,4.7634694820000005,6.101008375,2.1441496651136904,0.9613240560947508
89,10,0.0011366979030575316,1,1.197432364,1.468859729,2.666292093,1.0594140368685385,0.9695159691249242
90,10,0.0011366979030575316,1,1.257470159,4.662167055,5.919637214,2.278778345170009,1.4004889056713232
91,10,0.0011366979030575316,1,4.4364295480000004,2.994939123,7.431368671,2.1010115944897545,1.6471306947058413
92,10,0.0011366979030575316,1,1.801598777,3.185273762,4.986872539,1.787729989479578,1.5233554049360436
93,10,0.0011366979030575316,1,1.102568219,2.701943388,3.8045116070000002,2.0363652689636003,1.2339175402915552
94,10,0.0011366979030575316,1,0.9274900420000001,2.964886987,3.892377029,1.6339970042954979,1.2634856085703332
95,10,0.0011366979030575316,1,1.181093016,4.446512096999999,5.6276051129999995,2.09103501361882,1.3338987863995033
96,10,0.0011366979030575316,1,1.15175849,4.080406404,5.232164893999999,2.0585145617070277,1.731416815292791
97,10,0.0011366979030575316,1,0.844857682,1.8401891129999999,2.685046795,1.2587826635362478,1.0014783138427352
98,10,0.0011366979030575316,1,3.712177327,3.268265112,6.980442439,1.3460032152163677,1.1007776166305163
99,10,0.0011366979030575316,1,2.2232352559999997,1.169363379,3.3925986349999997,1.3414652458615708,1.1130202012682933
100,10,0.0011366979030575316,1,1.698999486,7.498872732,9.197872218,2.404500389650408,1.227900900422815
