experiment_id,peak_err,peak_err_waypoint_idx,avr_err,peak_err_change,peak_err_change_idx,avr_err_change,smoothed_peak_err,smoothed_peak_err_waypoint_idx,smoothed_avr_err,peak_err_change_on_smoothed,peak_err_change_idx_on_smoothed,avr_err_change_on_smoothed,scoring_duration_per_waypoint,min_distance,min_distance_idx
1,5.462263784880727,35,3.218449110018908,0.5172474947457131,33,0.000106971653387705,4.955139172881885,35,3.2228653185447875,0.26202933947575013,28,0.0010570438107442715,0.2802271401440656,0.7783798560194056,37
2,3.8845398601430894,80,1.962521851684947,0.26846512082856977,80,1.5780053935422875e-05,3.9717014425466823,80,1.9604819514896636,0.3348993772401768,79,0.002702186654101374,0.35867635703381195,5.845654958637703,33
3,3.8838148864342474,80,1.796762739064051,0.21059678989761554,80,6.829761232486202e-06,3.9090082008246205,0,1.7950774754061443,0.23105063781752533,79,0.0013817159638024282,0.403763238294625,8.276582813021903,40
4,4.272209318700492,36,2.0581195212982015,0.6663629710915895,16,6.649777432047681e-05,3.930358869289779,0,2.0576800224533036,0.46376156042539113,79,0.00015261784950127422,0.44300523510685674,7.843876024199613,50
5,3.883261675705253,0,1.874826181743342,0.2740115271549688,80,-9.882057130893446e-08,3.9289655888936093,0,1.8721833366089546,0.29848256702844356,79,0.0014843645523178613,0.38262102339002824,6.484103216636991,22
6,3.88635905828371,80,2.2279305417671975,0.19380587442614472,39,3.823932816639762e-05,3.885406511381456,80,2.2290951742160368,0.09744284552093385,79,0.0011807099201302247,0.27409092290901843,6.487233113485872,50
7,3.8872744370965138,80,2.038253467956094,0.22869714267810703,80,4.9540270615221085e-05,3.8978870413295255,80,2.0407121520939824,0.22782296689188286,78,0.0026188547791032636,0.3592873208316756,6.157288533978135,35
8,3.8849702626658904,80,1.9174631325440932,0.29966289526123147,40,2.1093665325423846e-05,3.8857106700810897,80,1.9169302365734537,0.21029198699942592,79,0.0015953994103308784,0.30708200254558043,4.168085556378484,31
10,3.8886761807504717,80,1.7581416756169488,0.27871093560405424,22,6.684574044516459e-05,3.9109379821965544,80,1.7573598011408407,0.270000889933646,78,0.002528182630684743,0.459976605427118,7.665018293921612,73
11,3.883261651316256,0,1.8626767653425655,0.1574235991169024,80,-8.462617125468587e-06,3.8949221048851768,0,1.8615690463119725,0.15830692176199895,79,0.0012103465625295181,0.3496933336611147,5.416305219589042,44
12,3.88641084393281,80,2.131316818571748,0.10984078463146019,39,3.887829375535277e-05,3.917207817776041,0,2.1328180630191804,0.10798963050613318,79,0.0006758495577480185,0.3841087877014537,7.5469571379608995,61
13,5.725913125749318,55,3.934090398834445,0.17694170287274957,38,3.424564155880742e-05,5.539713700533965,53,3.936711816298171,0.1484795858686585,79,-0.0002102389021402841,0.3505245726785542,6.320350848790292,55
15,3.888793256698562,80,1.4528817756659655,0.19712547629258914,80,6.829112252078174e-05,3.885054562487997,80,1.4578526325002252,0.19217267245595196,79,0.002009183996412571,0.35328983377527307,8.034033897567518,43
16,3.8870826366506255,80,1.949796482696068,0.11403952120025351,51,4.71723585892961e-05,3.8952160377902105,80,1.950691072471578,0.11950389741993964,79,0.001300950566125966,0.3885279820289141,8.546957288528736,51
17,3.9587327899072537,7,2.3919638788893898,0.3169667396853191,7,7.204859559678465e-05,3.938052543405629,80,2.3836174729865918,0.28261357912719876,79,0.0029470480792508067,0.35974710075943556,4.376338827463435,70
18,3.8832616765970562,0,2.584278448074909,0.1930164032238033,80,-8.360279158177493e-07,3.886085031082873,80,2.5786546817694047,0.19516289618900784,79,0.001994110406977545,0.36602361408280737,5.724695626325359,8
19,3.8854438084410137,80,1.935304140710711,0.23881711997934962,80,2.69399074604869e-05,3.9122056773382825,80,1.930267697066069,0.26466779731763745,79,0.0010985971203175688,0.3541114153685393,7.40536676844283,41
20,3.8895484408896066,80,1.7308388039789806,0.7818454932527898,13,7.761438408040143e-05,4.2392355555835595,0,1.728551538328475,0.3165332214057616,79,-0.001904706413669939,0.533223334653878,5.52353478242224,58
21,3.8869888471705107,80,1.3580255802749932,0.23771172280811115,80,4.601446173171759e-05,3.8762274304141466,0,1.3597138015050991,0.22862588121266286,77,0.002096646469783523,0.3516828336833436,8.658362395832473,14
22,3.8846014084878546,80,2.008400445440435,0.1277362908613644,80,1.6539910043909827e-05,3.8783816262681245,80,2.0089437058921655,0.12377984766665026,79,0.0015253733294611973,0.315642954390726,5.39406319429724,31
23,3.8863268894987213,80,1.7805044167359356,0.1481396662516241,80,3.784214474750808e-05,3.8942912602846205,80,1.7835352806947447,0.15798118349644133,79,0.001503831511231013,0.3375412299309248,5.4947603773927645,41
24,3.8848923021617505,80,1.549813557834899,0.39830463207023437,80,2.0131189967640435e-05,4.185012618841679,80,1.5459496208940688,0.6804207902514955,79,0.005101784063397158,0.41077521406574014,7.586522952201382,70
25,3.8879796314514046,80,2.208806676664458,0.13084809581506818,80,5.8246366382963544e-05,3.8865001300141246,80,2.2081686958706257,0.13105160459325157,79,0.0013567220236873588,0.29751612227640034,5.842461261002559,59
26,3.88355413486571,80,1.8483118591233823,0.1319395215509238,80,3.610606203478617e-06,3.881407705896238,80,1.8480279735861103,0.1341630116923901,79,0.0014745968035515956,0.30259897385114504,7.010811718305769,32
27,3.8832616786019036,0,1.4593868927997968,0.2274136848978925,80,-6.976158592094291e-07,3.928074499863903,0,1.4615192041317737,0.22241932741371573,78,0.0011466738017874608,0.3707373348283179,6.078316281261336,50
28,3.883261676970377,0,1.741260453818418,1.2339260972235786,44,-3.463547717438465e-06,3.949399412381754,80,1.7358964191244044,0.6035879435969747,79,0.0011101657167413917,0.44638967808382013,8.073005315161438,45
29,3.8887197897553585,80,1.9567334970620867,0.16625665523450772,80,6.7384123223063e-05,3.887393551757164,0,1.9547237575061114,0.1567620906558251,75,0.0012846855208064763,0.3754751535109532,6.342166628393085,42
30,3.8845353109965517,80,2.040960077660989,0.1178773445406982,79,1.5723891630092528e-05,3.901611604351419,0,2.042301633695027,0.1259339280154559,79,0.0009246593228021543,0.36751475746248974,3.371199772975794,22
31,11.43922157212433,42,4.208758979098087,0.5820362627070006,30,5.7941327573914804e-05,10.832480556574204,41,4.210658882258473,0.531046676899981,30,0.002536870260935979,0.4330897213500223,9.147731623947639,65
32,4.212084622808784,60,2.0910812764551605,0.4255101060880695,57,6.559596757816907e-05,3.944755930798888,0,2.0943463202408554,0.27624478398045305,76,0.0012855847240120719,0.4122301119345206,6.25183894622015,7
