experiment_id,ft_on,collision_on,success,min_distance,rate,duration,stress_avoidance_performance_avr,stress_avoidance_performance_ever_zero,start_time,final_task_error,is_replanning_needed,num_replanning_attempts,executed_path_length
1,1,1,1,0.005656758451024316,39.17569322061594,52.915464401,0.9984555458072134,0,2024-09-28-21-57-47,0.00018832347031793329,0,0,0.6391201836382367
2,1,1,1,0.002600475347463742,38.23634190513489,59.602982044,0.9980770139396022,0,2024-09-28-21-59-05,0.00016241532145703017,0,0,0.6916904973297399
3,1,1,1,-5.135996988154004e-06,38.439463946392365,100.339588642,0.9457253046898246,0,2024-09-28-22-00-32,0.00015770249992635367,1,1,0.862517594421058
4,1,1,1,-9.424150708489098e-06,37.015880020862056,91.555299998,0.9668355435980251,0,2024-09-28-22-02-55,0.00016090972446791742,0,0,0.784115531341334
5,1,1,1,0.0008821762613008591,37.909781980315586,77.104110003,0.9981229743013706,0,2024-09-28-22-05-07,0.0001567828463981259,0,0,0.6678690162317512
6,1,1,1,0.0005220125289943196,38.01347063062932,85.022491932,0.9987671668110293,0,2024-09-28-22-06-58,0.00015203581747579717,0,0,0.8954131308868457
7,1,1,1,0.001184867124430483,37.577377136995956,77.200704813,0.9973208088797039,0,2024-09-28-22-09-01,0.00015762262850831525,0,0,0.7408939652773273
8,1,1,1,0.003676842258377317,38.20380230976575,59.94167757,0.9980942726975661,0,2024-09-28-22-10-52,0.00015641292785457844,0,0,0.7536839474160676
9,1,1,1,0.0018240963084231632,37.81169552700215,44.536484718,0.9977634678451873,0,2024-09-28-22-12-20,0.00010382233320532494,0,0,0.5415046061583236
10,1,1,1,0.009146952787193232,37.87711513462924,53.85837841,0.9979785761946667,0,2024-09-28-22-13-26,0.0001560086635453386,0,0,0.7609047508936405
11,1,1,1,0.0011256503343430523,37.905988524159916,60.755571604,0.9981182836350713,0,2024-09-28-22-14-46,0.00015687638213790007,0,0,0.5850390945104863
12,1,1,1,0.0029493454441514555,37.86172848818937,53.933089733,0.9980097323032563,0,2024-09-28-22-16-15,0.00015509365861902314,0,0,0.6538898389024569
13,1,1,1,-5.783596777067668e-06,37.30804994509778,97.056801557,0.9900393343401905,0,2024-09-28-22-17-34,0.00016455553293190888,0,0,0.716305679509563
14,1,1,1,0.0050878639180103515,37.480516901788775,50.239435196,0.9978269710750335,0,2024-09-28-22-19-54,0.0001610923959679984,0,0,0.7487642435927061
15,1,1,1,0.0017683092731676608,37.437716141863014,76.847636461,0.9583345215078621,0,2024-09-28-22-21-08,0.00016402896707008448,1,1,0.9772085734726533
16,1,1,1,0.0008395402889051638,36.434267764709816,81.077517986,0.9986962769578867,0,2024-09-28-22-23-00,0.00015265317139237695,0,0,0.726100442771192
17,1,1,1,0.0017696904446742893,37.90341150472557,58.068651676,0.9980628588917692,0,2024-09-28-22-24-57,0.0001554789790734402,0,0,0.6420451932768819
18,1,1,1,-6.620509135697139e-06,37.84582168256513,85.29343152,0.9865969143273178,0,2024-09-28-22-26-23,0.00016186691068289578,0,0,0.741834708241715
19,1,1,1,0.0016074948561791817,37.410445388143735,64.420510769,0.9980991440748737,0,2024-09-28-22-28-26,0.00015297061790118396,0,0,0.6397155194315641
20,1,1,1,-1.8030706051378304e-06,37.76100798367584,78.493667364,0.9935446122600707,0,2024-09-28-22-29-59,0.00016821269050885343,0,0,0.7569322946209013
