experiment_id,num_segments,avr_state_approx_error,planning_success,dlo_simplification_time,urdf_generation_time,planning_time_ompl,planning_time_trajopt,total_planning_time,total_process_time,ompl_path_length,trajopt_path_length
1,5,0.006413981311930092,1,0.047097606,0.028128846,0.415349528,0.593871218,1.009220746,1.084447198,0.6711001016743158,0.5756199400269219
2,5,0.006413981311930092,1,0.027491057,0.010574479,0.47198694999999996,0.589440996,1.061427946,1.099493482,0.6440926988690021,0.6285109268394135
3,5,0.006413981311930092,1,0.026528174,0.01008982,0.508149776,0.641828359,1.149978135,1.186596129,0.8562450091332945,0.7309540673642693
4,5,0.006413981311930092,1,0.026605089,0.010062013,0.49889890800000003,0.5883908360000001,1.087289744,1.123956846,0.7495237191122421,0.6759996830272952
5,5,0.006413981311930092,1,0.026632461999999996,0.010122443,0.376352885,0.623094141,0.9994470260000001,1.0362019310000001,0.6050103895494988,0.5974415969064072
6,5,0.006413981311930092,1,0.026674285,0.010509968000000001,0.575889109,0.6670303780000001,1.242919487,1.28010374,0.9013179271948504,0.816798410709383
7,5,0.006413981311930092,1,0.026506765,0.045787748,0.413022383,0.645890201,1.058912584,1.1312070969999999,0.7004264773925089,0.6675158459742501
8,5,0.006413981311930092,1,0.026604543,0.009927134,0.48235190499999997,0.593390987,1.075742892,1.112274569,0.7963764021008909,0.6964317876857878
9,5,0.006413981311930092,1,0.026596372,0.010075540000000001,0.438739399,0.5602923479999999,0.9990317469999999,1.035703659,0.6678197023597576,0.4982499525751724
10,5,0.006413981311930092,1,0.026543149000000002,0.010042767,0.483829901,0.5705856029999999,1.054415504,1.09100142,0.8105678454874953,0.7011251619418344
11,5,0.006413981311930092,1,0.026903431999999998,0.010500193,0.395095663,0.636971572,1.032067235,1.06947086,0.6318298866571223,0.535108375104651
12,5,0.006413981311930092,1,0.026592895999999998,0.010018282,0.473031629,0.61826938,1.091301009,1.127912187,0.7030601075179748,0.5930702993156819
13,5,0.006413981311930092,1,0.026684907,0.010009243,0.606792223,0.58351632,1.190308543,1.227002693,0.7265585240485222,0.6565192695690723
14,5,0.006413981311930092,1,0.026505092,0.010033957,0.493376964,0.36339959499999996,0.8567765589999999,0.893315608,0.7944622814691836,0.6954883502633525
15,5,0.006413981311930092,1,0.026862261999999998,0.010655892,0.560859889,0.887012398,1.447872287,1.485390441,0.9153815557633201,0.8154533877913884
16,5,0.006413981311930092,1,0.025721699,0.009732028,0.5211866230000001,0.718873457,1.2400600800000001,1.275513807,0.7636431906857064,0.6633974838570226
17,5,0.006413981311930092,1,0.025879329000000003,0.009835019,0.418476476,0.638767697,1.057244173,1.092958521,0.626939078261003,0.5868436194857001
18,5,0.006413981311930092,1,0.027142788,0.009799407,0.560856422,0.6638319149999999,1.224688337,1.2616305319999999,0.7322047137409115,0.6519230833846108
19,5,0.006413981311930092,1,0.026990619,0.010302180999999999,0.450237655,0.37789773000000004,0.8281353850000001,0.8654281850000001,0.6537803663636922,0.5890094712942769
20,5,0.006413981311930092,1,0.026271258999999998,0.009940575,0.480992383,0.57256973,1.053562113,1.0897739469999999,0.7370974504299047,0.6534847789915688
21,5,0.006413981311930092,1,0.026140240000000002,0.009998652,0.560148128,0.6567377360000001,1.216885864,1.253024756,0.7782937525091717,0.7069192462017323
22,5,0.006413981311930092,1,0.026102602999999995,0.009853938,0.482719448,0.568861249,1.051580697,1.087537238,0.6775310155160841,0.6707901209538495
23,5,0.006413981311930092,1,0.026750746,0.01056498,0.42867240500000003,0.590914844,1.0195872490000002,1.0569029750000003,0.6836185560620583,0.593871910411752
24,5,0.006413981311930092,1,0.026594737,0.053637267,0.56929895,0.931643299,1.500942249,1.581174253,0.834568292350506,0.7284358921424653
25,5,0.006413981311930092,1,0.02617266,0.009882943,0.463059493,0.372569571,0.8356290639999999,0.8716846669999999,0.7711469418054081,0.7402230626967349
26,5,0.006413981311930092,1,0.032944685,0.010144439,0.41238613199999996,0.40483746200000004,0.817223594,0.860312718,0.7507223899361185,0.6069281380496411
27,5,0.006413981311930092,1,0.026520028,0.043866644,0.44928328,0.576869819,1.026153099,1.096539771,0.6722840539227307,0.6206078176205952
28,5,0.006413981311930092,1,0.027648607,0.030610604,0.553596719,0.834554191,1.3881509099999998,1.4464101209999998,0.8540953615448584,0.7094668838323384
29,5,0.006413981311930092,1,0.027045966,0.010354908999999999,0.388351774,0.47468593800000003,0.863037712,0.900438587,0.7284295638338002,0.6493358168357076
