experiment_id,num_segments,avr_state_approx_error,planning_success,dlo_simplification_time,urdf_generation_time,planning_time_ompl,planning_time_trajopt,total_planning_time,total_process_time,ompl_path_length,trajopt_path_length
1,11,0.005145939759243617,1,0.10125845700000002,0.020043307,2.556315605,1.942646179,4.4989617840000005,4.6202635480000005,0.9227941627955415,0.7852825931815898
2,11,0.005145939759243617,1,0.09684932499999999,0.024038252,3.350652673,1.990874043,5.341526716,5.462414293,0.8497655362521996,0.8030964359388616
3,11,0.005145939759243617,1,0.09632205599999999,0.01995729,1.162104111,1.822610291,2.984714402,3.1009937479999996,0.7580189868954794,0.7604890826635765
4,11,0.005145939759243617,1,0.095631968,0.019742758,3.412779563,5.123190666,8.535970229,8.651344955,1.2496001389613502,1.1062633082112834
5,11,0.005145939759243617,1,0.096813874,0.020987676,2.936178033,2.4951491630000002,5.431327196,5.549128746,1.4998069840289165,1.3841959904588819
6,11,0.005145939759243617,1,0.09576887700000002,0.019677168999999998,4.172163372,2.431097502,6.603260874,6.71870692,1.1834927792973111,1.0476630485249843
7,11,0.005145939759243617,1,0.09644953499999999,0.019468008999999998,2.168850206,1.765548525,3.934398731,4.050316275,0.8152064751334814,0.792135924834314
8,11,0.005145939759243617,1,0.095082588,0.018768643999999998,1.552709544,2.624118642,4.176828186,4.290679418,0.7320408858530131,0.7095985133797734
9,11,0.005145939759243617,1,0.09542143,0.019711734,1.0365200769999998,2.102761411,3.139281488,3.254414652,0.7088281124856204,0.695373320268129
10,11,0.005145939759243617,1,0.10304225399999999,0.020973895,0.114258385,2.141564973,2.255823358,2.379839507,0.8350510823437288,0.7627181413467895
11,11,0.005145939759243617,1,0.102157992,0.021275338,5.896182748999999,2.9830819820000003,8.879264731,9.002698060999998,1.5311911941209615,1.4567789822651875
12,11,0.005145939759243617,1,0.102751144,0.021056318,1.0996203089999999,2.1294337540000003,3.2290540630000004,3.3528615250000002,0.6874798352288293,0.6913476455174701
13,11,0.005145939759243617,1,0.094670627,0.026003727,1.51658515,1.943111731,3.459696881,3.5803712350000003,0.8372463134177499,0.644602042611477
14,11,0.005145939759243617,1,0.09783128600000002,0.020389809,2.3002447189999997,2.3818406839999997,4.682085402999999,4.800306497999999,1.1877732472506033,1.0141199224863724
15,11,0.005145939759243617,1,0.094480163,0.019485337000000002,1.494897931,2.317378295,3.812276226,3.9262417259999998,0.780310549996833,0.7116745792289222
16,11,0.005145939759243617,1,0.096874731,0.020350005,4.634779045999999,1.499436397,6.1342154429999995,6.251440178999999,0.9802210101728063,0.9480579405050481
17,11,0.005145939759243617,1,0.09769818899999999,0.020426084,0.805071659,1.554854309,2.3599259679999998,2.4780502409999996,0.9039490036306441,0.7700325180668081
18,11,0.005145939759243617,1,0.100037709,0.02026167,0.825588843,1.787288507,2.6128773499999998,2.7331767289999997,0.7739853557406496,0.6916814849822943
19,11,0.005145939759243617,1,0.10107819800000001,0.019592801,1.9502899219999998,3.333839923,5.284129845,5.4048008439999995,0.9010825462160655,0.7741930668541462
20,11,0.005145939759243617,1,0.117482436,0.019232459,1.814171654,2.281741286,4.09591294,4.232627835,0.7260111473747299,0.6725997893237814
21,11,0.005145939759243617,1,0.09473981100000001,0.018950464,2.5595244779999997,2.793429247,5.352953725,5.466644,0.8420564593371408,0.7533314964173368
22,11,0.005145939759243617,1,0.09666861400000001,0.018638214,1.105557333,1.398477633,2.504034966,2.619341794,0.7280771962493877,0.7310006185589248
23,11,0.005145939759243617,1,0.095628838,0.01870928,0.9514841,1.46032435,2.41180845,2.526146568,0.7508428423116621,0.7010293269940463
24,11,0.005145939759243617,1,0.114626643,0.018516598999999998,1.567396355,1.244833961,2.812230316,2.945373558,0.9484053439941996,0.8700350053675118
