experiment_id,num_segments,avr_state_approx_error,planning_success,dlo_simplification_time,urdf_generation_time,planning_time_ompl,planning_time_trajopt,total_planning_time,total_process_time,ompl_path_length,trajopt_path_length
1,5,0.009445099270189116,1,0.024775308000000003,0.009420438000000001,0.420387179,0.450721771,0.87110895,0.905304696,0.8352112596238005,0.8350675926186554
2,5,0.009445099270189116,1,0.036415112,0.039766889,0.44751692000000004,0.5207186269999999,0.9682355469999999,1.044417548,0.91499753651852,0.8510977160862919
3,5,0.009445099270189116,1,0.025468961999999998,0.009602109000000001,0.34290129,0.919762239,1.2626635290000001,1.2977346,0.8232796386271026,0.8221863806489709
4,5,0.009445099270189116,1,0.025415293999999998,0.009553141,0.329315656,0.57374662,0.903062276,0.938030711,0.8519728107216356,0.7784065828512418
5,5,0.009445099270189116,1,0.024982202,0.009439122,0.442146296,0.42019482799999996,0.862341124,0.8967624479999999,0.8386461459180451,0.8451997965944645
6,5,0.009445099270189116,1,0.025188614999999998,0.009487446,0.391709993,0.986681559,1.378391552,1.4130676130000002,0.7786197224776421,0.7218398347659286
7,5,0.009445099270189116,1,0.025154665,0.009511381999999999,0.447061219,0.520704878,0.9677660969999999,1.002432144,0.8783977852988724,0.8390586475268215
8,5,0.009445099270189116,1,0.025115527999999998,0.009428462,0.346562746,0.497905554,0.8444683,0.8790122899999999,0.8951298146996419,0.7894709774892323
9,5,0.009445099270189116,1,0.025149757999999998,0.009411882,0.5709484730000001,0.759452447,1.3304009200000002,1.3649625600000002,0.8016447040218982,0.7974102839203857
10,5,0.009445099270189116,1,0.025186074000000003,0.009474616,0.377332596,0.39030110300000004,0.7676336990000001,0.8022943890000002,0.8453689806863025,0.851005342770916
11,5,0.009445099270189116,1,0.025261367000000003,0.009307306999999999,0.471657783,0.847352084,1.319009867,1.3535785409999999,0.7930460776182251,0.7523045246593072
12,5,0.009445099270189116,1,0.025542864,0.009530711,0.373979898,0.591619038,0.965598936,1.000672511,0.7914650806512825,0.7928693886694766
13,5,0.009445099270189116,1,0.025579841,0.010881700000000001,0.445862617,0.5831710849999999,1.029033702,1.065495243,0.7640162545179064,0.7707529633844548
14,5,0.009445099270189116,1,0.025265541000000002,0.009528425,0.524605886,0.40193505399999996,0.92654094,0.9613349059999999,0.7602865586192872,0.7223529574822504
15,5,0.009445099270189116,1,0.024938609,0.00946786,0.30316697699999995,0.6878680620000001,0.991035039,1.0254415080000001,0.7963453583225005,0.7675948244459719
16,5,0.009445099270189116,1,0.025104502,0.009481468,0.473419679,0.373575314,0.846994993,0.881580963,0.7910386924570004,0.798413195344367
17,5,0.009445099270189116,1,0.025202588,0.009362730000000001,0.469756299,0.379821439,0.849577738,0.884143056,0.8333259911766119,0.820132123636021
18,5,0.009445099270189116,1,0.025406118999999998,0.009589203,0.406132023,0.612631715,1.018763738,1.05375906,0.8163870120612146,0.7582958702974119
