experiment_id,num_segments,avr_state_approx_error,planning_success,planning_time_ompl,planning_time_trajopt,total_planning_time,ompl_path_length,trajopt_path_length
1,5,0.0031644661119339126,1,0.6754726759999999,0.9900881859999999,1.665560862,0.9958322059191586,0.9982260279362084
2,5,0.0031644661119339126,1,0.7078018140000001,3.6269573879999997,4.334759202,1.712700619868155,1.154982993146237
3,5,0.0031644661119339126,1,0.635072885,2.81460572,3.449678605,2.0968284074652193,1.4391316483845884
4,5,0.0031644661119339126,1,0.499148433,2.634455325,3.1336037579999996,1.5073715037258528,1.0524606765439324
5,5,0.0031644661119339126,1,0.551337405,2.82468228,3.376019685,1.836223256150154,1.2642868211117126
6,5,0.0031644661119339126,1,1.040447678,1.97359969,3.014047368,2.154657985005033,1.338704135086921
7,5,0.0031644661119339126,1,0.995983162,2.108756473,3.104739635,1.6930059741432935,1.2660878879145676
8,5,0.0031644661119339126,1,0.72026008,1.404100502,2.124360582,1.1647989320041818,0.9717462377459395
9,5,0.0031644661119339126,1,0.385575768,1.654507457,2.040083225,1.5675263930440568,1.1921200820563373
10,5,0.0031644661119339126,1,1.4316553699999999,4.181393083,5.613048452999999,2.1229831182223813,1.2703215427212748
11,5,0.0031644661119339126,1,0.577887022,2.6647358359999997,3.242622858,1.8626896126723889,1.4602386522408224
12,5,0.0031644661119339126,1,0.753535841,2.92698282,3.6805186610000002,2.288899428509262,1.2893307746977465
13,5,0.0031644661119339126,1,0.7921964,3.8076538770000004,4.599850277000001,1.923555802937927,1.437445286962344
14,5,0.0031644661119339126,1,0.472241493,1.622547199,2.094788692,1.4998495307016322,0.9539922017755845
15,5,0.0031644661119339126,1,0.516225021,2.457150152,2.973375173,1.4765859283352896,1.0033922261995547
16,5,0.0031644661119339126,1,0.26300547799999996,1.19893946,1.461944938,1.1578518415676198,0.9978408713909545
17,5,0.0031644661119339126,1,0.7068422289999999,3.4351397550000002,4.141981984,2.100507565286367,1.244381086666982
18,5,0.0031644661119339126,1,0.287510605,1.961643473,2.249154078,1.0433660398118143,0.96402767049669
19,5,0.0031644661119339126,1,0.841631595,2.776849735,3.61848133,1.8086425588070858,1.654778749523554
20,5,0.0031644661119339126,1,0.5766185,3.08956149,3.66617999,1.9882237961289675,1.4257955317607156
21,5,0.0031644661119339126,1,0.646109786,2.2104279470000003,2.8565377330000006,2.0075136904777398,1.0353941954196864
22,5,0.0031644661119339126,1,0.595311972,2.274565078,2.8698770500000004,1.5939040765833212,0.7525647870669806
23,5,0.0031644661119339126,1,1.26241337,3.835085118,5.097498487999999,2.314718645874676,1.2499777945148105
24,5,0.0031644661119339126,1,1.365811669,1.328727003,2.694538672,1.8294373564839759,1.374976703905217
25,5,0.0031644661119339126,1,0.823143775,2.8033677779999997,3.626511553,2.232743470588009,1.2603299834408062
26,5,0.0031644661119339126,1,0.5552972079999999,2.567381323,3.122678531,1.725248310385508,0.8868629326538752
27,5,0.0031644661119339126,1,0.6676277509999999,3.214414007,3.8820417579999997,2.062519197714073,1.2964030358453213
28,5,0.0031644661119339126,1,0.7720707250000001,2.45009015,3.222160875,1.8119338851698306,1.5597433218561318
29,5,0.0031644661119339126,1,0.484482982,2.2445483829999997,2.7290313649999995,1.8670937672006656,1.2781982561369325
30,5,0.0031644661119339126,1,0.65141746,2.5352141870000002,3.1866316470000005,2.015942805381885,1.4504842786587135
31,5,0.0031644661119339126,1,0.919269147,2.6134900040000004,3.5327591510000005,2.103728293185466,1.4547584737537331
32,5,0.0031644661119339126,1,0.7655836359999999,2.108462666,2.874046302,1.554173895331491,0.7473675894607713
33,5,0.0031644661119339126,1,0.599797167,4.080884606,4.680681773,2.1232783338504073,0.9444956730067678
34,5,0.0031644661119339126,1,0.684097743,3.256361885,3.940459628,1.6596261901405185,1.1797310891892359
35,5,0.0031644661119339126,1,1.1535763810000002,2.176058618,3.329634999,2.373236584249361,1.8199837201686329
36,5,0.0031644661119339126,1,0.593794667,3.541899418,4.135694085,1.9235816409163615,1.2539286399394056
37,5,0.0031644661119339126,1,0.525389927,1.9621576500000002,2.487547577,1.339698520215415,1.0123723205657535
38,5,0.0031644661119339126,1,1.023088199,2.173298903,3.196387102,1.9894158794147956,1.1213609594011336
39,5,0.0031644661119339126,1,0.46850960199999997,1.430098343,1.898607945,1.4236385806123646,1.1773680137803118
40,5,0.0031644661119339126,1,0.784081508,2.936215038,3.7202965459999997,2.07796710746093,1.250272814588339
41,5,0.0031644661119339126,1,0.537695197,0.817317328,1.355012525,1.4570013373121131,1.2619534249144995
42,5,0.0031644661119339126,1,0.38705411900000003,1.821750068,2.208804187,1.059309080287462,1.0089077231417622
43,5,0.0031644661119339126,1,0.568023376,2.129963866,2.697987242,2.010371313306783,1.2579180407503048
44,5,0.0031644661119339126,1,0.511135279,1.5726125770000001,2.083747856,1.8765706780991203,0.9382056199579208
45,5,0.0031644661119339126,1,0.26440394300000003,1.6826081099999999,1.947012053,0.9512646676348192,0.9640054199950162
46,5,0.0031644661119339126,1,0.685792651,2.948949406,3.634742057,2.0126858775937797,1.2556238571282157
47,5,0.0031644661119339126,1,0.57679678,2.287995261,2.864792041,1.4337806248868146,1.1083693767951004
48,5,0.0031644661119339126,1,0.747983451,3.1420104120000003,3.8899938630000004,1.9268905016060731,1.1014426336257586
49,5,0.0031644661119339126,1,0.43732167800000005,1.228262112,1.66558379,1.5605731704368495,1.016433412052569
50,5,0.0031644661119339126,1,0.7561148849999999,2.890458415,3.6465733,2.3624572542807702,1.7118260124370253
51,5,0.0031644661119339126,1,0.9129003099999999,3.3556647469999996,4.268565057,2.3118288929409805,1.2422131815104993
52,5,0.0031644661119339126,1,0.7944992519999999,1.9449820299999998,2.739481282,2.166814575307517,2.0262087144325025
53,5,0.0031644661119339126,1,0.817408775,3.193855733,4.011264508,1.926257689765892,0.7460504710994985
54,5,0.0031644661119339126,1,0.713329391,2.2629693200000003,2.976298711,1.944582892498885,1.494544442964531
