id,p_x,p_y,p_z,o_x,o_y,o_z,o_w
0,-0.24,0.08,0.3,0.5792279653395692,0.40557978767263886,0.4055797876726389,0.5792279653395693
1,-0.22824058123349647,0.0757274274702218,0.2999993118478173,-0.5734240200236236,-0.4148649904879416,-0.414112080013219,-0.5723487731396935
2,-0.21636167977884735,0.07181911269931784,0.2999759036017312,-0.5733180712433895,-0.4150304131391737,-0.41426641357477767,-0.572223281542422
3,-0.20435818766577088,0.06825239503110264,0.2999327438687474,-0.5625675568993761,-0.4310531653030317,-0.42920448141297296,-0.5599057293344346
4,-0.19228345573310102,0.06500490603684718,0.2998753737226263,0.5624701723913194,0.4311918547697952,0.4293365269101361,0.5597955307172479
5,-0.18011458820589865,0.062055761752532836,0.29980575218347155,0.5526591276194408,0.4445813977748098,0.4421091096430091,0.5490490001649952
6,-0.16790033777090219,0.05938560053527682,0.29972855089530837,0.5525698877365964,0.44469816114865285,0.44222303586072215,0.5489525035846896
7,-0.15561389497568615,0.05697659019026941,0.2996452916362318,0.5436103475140501,0.45596490155212743,0.4532656990485458,0.5395683503452047
8,-0.14330069096031664,0.05481241336674964,0.2995598557876099,-0.5435284413217878,-0.4560639048325155,-0.4533650633166581,-0.5394837046168389
9,-0.1309311051722013,0.052878238225750974,0.2994734043739965,0.5353085068795936,0.46563659701445265,0.46303864496309427,0.5312462472845167
10,-0.11854819660974145,0.05116067978658822,0.2993891008366883,-0.535232895733801,-0.4657214370431081,-0.46312647164617043,-0.5311714992951725
11,-0.1061203495398615,0.049647756094703524,0.2993078126613186,-0.5276279370527986,-0.47396335226472774,-0.47173228620049945,-0.5238665392134143
12,-0.09368895141416972,0.048328842360604175,0.299232046904361,-0.5275574560533699,-0.47403714634578076,-0.47181115491518155,-0.5237997217872956
13,-0.0812209930775453,0.04719462544546536,0.29916243313054586,0.5204364732513275,0.4812600614063309,0.4796038250455098,0.5172183306946992
14,-0.06875670816681947,0.04623706047024285,0.29910087160015825,0.5203698882741536,0.48132553865031796,0.4796759559476529,0.5171575026104056
15,-0.05626214102403262,0.04544933086488346,0.29904779754462446,0.5135985144931584,0.4878016248488735,0.4868740547277149,0.5110966596821133
16,-0.04377675932964846,0.04482581282326768,0.2990045421155408,-0.5135345479311431,-0.48786121181540476,-0.4869413853633953,-0.5110399136149141
17,-0.0312660001747251,0.0443620448630673,0.29897137813711677,0.5069756953063403,0.4938330758800996,0.4937361833231867,0.5053010180208476
18,-0.018768865262511873,0.044054702988741264,0.2989490939683219,-0.5069130296396298,-0.49388897366501516,-0.4938004352226172,-0.5052464668334096
19,-0.0062504535343282245,0.04390158180390222,0.2989378208784882,0.5004258232681134,0.49957814205344725,0.5003630513067278,0.4996323571145863
20,0.006259673949911808,0.04390158180382798,0.2989378444602972,-0.49713219242498774,-0.5024091794921537,-0.5036381730555011,-0.4967828401405019
21,0.018759644629669964,0.0440547029885276,0.29894906667783067,-0.49706888618583356,-0.5024633421662259,-0.5037006979166195,-0.4967280131857188
22,0.03127522059527193,0.044362044862740695,0.2989714470466027,-0.4904105497052522,-0.5081151402602859,-0.5102058020217048,-0.49092416579289655
23,0.04376753870492538,0.04482581282287022,0.29900446214557547,-0.49034496243403614,-0.5081705532663895,-0.5102689506290171,-0.49086668723030796
24,0.056271361455626105,0.04544933086446975,0.2990479118642356,-0.4833710110059236,-0.514045770802577,-0.5169167340828217,-0.4846715395649361
25,0.0687474875557566,0.046237060469875815,0.29910073906706247,-0.48330150747759304,-0.5141043212300559,-0.5169818478034119,-0.4846092950039642
26,0.08123021352501651,0.047194625445210976,0.2991625930114454,0.4758315510232157,0.5204003897932163,0.5239110693128023,0.4777917546436161
27,0.09367973082073111,0.04832884236052525,0.2992318619953169,-0.4757563093660795,-0.520463972096876,-0.5239794450354905,-0.4777224393178627
28,0.10612957000616675,0.049647756094852856,0.2993080183281917,0.46758641305716825,0.527381412111541,0.5313257941350087,0.47002626838334316
29,0.11853897603575585,0.051160679787001284,0.2993888638156623,-0.4675033634010941,-0.5274519500110683,-0.5313986893857424,-0.46994731466123035
30,0.13094032565794922,0.05287823822643891,0.2994736561321741,0.4583981338226037,0.5351966639997305,0.5392950588527308,0.4610819029722849
31,0.14329147040511536,0.05481241336769288,0.29955956700369785,-0.4583048864875028,-0.5352761143905663,-0.5393736780613534,-0.46099039881453296
32,0.15562311547891813,0.0569765901914135,0.29964558988130413,-0.4479878158244965,-0.5440599125573139,-0.5479484398203864,-0.45061983502652125
33,0.16789111723128045,0.05938560053653132,0.2997282107936657,-0.4478815798544293,-0.5441502431320733,-0.5480338943057159,-0.4505124349210765
34,0.180123808722278,0.06205576175377576,0.2998060974135804,-0.4360233421300896,-0.5541887896648867,-0.5574063693188024,-0.43824259260175263
35,0.19227423520379133,0.06500490603793735,0.2998749828581599,-0.435900837508737,-0.5542919173386056,-0.5574995999673357,-0.4381154257367969
36,0.2043674081894077,0.06825239503190378,0.29993313669970306,0.42210528004172204,0.565798816683587,0.5677714972494874,0.4234788761100458
37,0.2163524592537765,0.0718191126997393,0.2999754626556447,-0.42196265211978384,-0.5659164878034465,-0.5678731444981352,-0.4233274628535808
38,0.22824980175873064,0.0757274274702821,0.2999997530310404,0.40575042441603315,0.5790915765913451,0.57911419222679,0.4057663014207461
39,0.24,0.08,0.3,0.40557978767263886,0.5792279653395692,0.5792279653395693,0.4055797876726389
