id,p_x,p_y,p_z,o_x,o_y,o_z,o_w
0,0.15,-0.08,0.3,0.12278780396897289,-0.6963642403200189,-0.696364240320019,0.1227878039689729
1,0.1454406027511787,-0.0686703406895937,0.2981492565666183,0.16298364576626334,-0.7887319330442863,-0.5791831158365139,0.12603645242098907
2,0.14049495768400078,-0.05846448086864234,0.2931111052347882,0.19333665453840554,-0.846765036436338,-0.47847324291608045,0.1291250049147468
3,0.13542797625341282,-0.04971166686900759,0.285855640160084,0.2166451392198697,-0.8825492404512449,-0.3954093611167196,0.13350340434835864
4,0.13033538217331908,-0.04238806734796598,0.2771435461386595,0.2344551072335507,-0.9034211984715433,-0.33057627889305385,0.13992949895417534
5,0.12521021032244994,-0.03632336384005389,0.2675120741228768,0.24863224043821625,-0.9151111053524976,-0.28023125443278246,0.14907755670868855
6,0.11999075057059722,-0.03131014458022487,0.2573332097704248,0.25990827249961496,-0.9206033005878995,-0.24284188956154035,0.16113680370142627
7,0.11458715379612468,-0.027152434621477258,0.2468635807643,0.26919129484891574,-0.9219300157790715,-0.21533873432348297,0.17666443412052502
8,0.1088974984275848,-0.023682971511781056,0.23629384942036483,0.27671170526865313,-0.920103361977724,-0.19640715512505963,0.19561356001127309
9,0.10281533874664855,-0.020766368258887415,0.2257747882825291,0.28286598362536575,-0.9155772671679756,-0.18414956735065785,0.21861848045726018
10,0.09623639283222518,-0.018296723544449386,0.21544336237442763,0.2876403677773514,-0.9085604865785163,-0.17764052880152226,0.24540721990242048
11,0.08906278244346298,-0.016193556482855247,0.20543286405318997,0.2911468238856873,-0.8987714719623151,-0.17580023371178186,0.2766543799668692
12,0.08120991023704771,-0.014397640196198132,0.19588621850303015,0.2932583831703142,-0.8861007145811125,-0.17789687705582946,0.31173345257279983
13,0.07261264388810565,-0.012867244275040702,0.18695762724775408,0.2939101762414461,-0.8698661968578192,-0.18329976070261472,0.3512133334487743
14,0.06323452740973153,-0.01157483479843538,0.1788167810584805,0.2929568896210516,-0.8499373423724533,-0.19128535263732113,0.3939450326261592
15,0.05307539023383065,-0.010504109517322257,0.1716428373190569,0.29024378575804644,-0.8254693952155474,-0.20141098678867983,0.4402186238587889
16,0.042179765857770925,-0.00964722352168775,0.16561896374268878,0.2857242552708896,-0.7966368533931076,-0.2128661415256708,0.4882820696664959
17,0.03064036326779469,-0.009002124237627368,0.160918415791118,0.27926708330195193,-0.7627204403565297,-0.22526118756541968,0.5380751094624046
18,0.018598477937971897,-0.008570026859440506,0.15769131534764455,0.2710608556966223,-0.724542213597554,-0.23773148076771003,0.5874081513531821
19,0.0062361504186920136,-0.008353183390999585,0.15604821942388988,0.26111640389178475,-0.6817729727097421,-0.2499393012202781,0.6360300173786316
20,-0.006236195825846052,-0.008353182973099579,0.15604824238468987,0.24987949061511053,-0.6357896815001626,-0.2611704112184539,0.6819983411796823
21,-0.018598403589264855,-0.008570025625856511,0.1576912862443899,0.23779469988766094,-0.5876579978507002,-0.27101450421031,0.724336176630081
22,-0.030640409889333604,-0.009002122246865002,0.16091848183976573,0.22519745597959526,-0.5378223793996776,-0.279304538114783,0.7629037744209128
23,-0.04217969341785255,-0.009647220865485131,0.1656188800813107,0.21292737763291303,-0.4885318202495226,-0.2856962730009232,0.796477389541876
24,-0.053075439306520575,-0.010504106313159255,0.17164294738047145,0.20135548292200542,-0.4399779286834739,-0.2902622620257868,0.8256047547176066
25,-0.063234457785698,-0.011574831180981859,0.1788166439806955,0.19133208128179824,-0.39417227428825363,-0.29294755189597904,0.8498246787973115
26,-0.07261269596159801,-0.012867240387745471,0.1869577825672547,0.18326498795594148,-0.3510034690890056,-0.2939110044203032,0.8699579474650718
27,-0.08120984363534148,-0.014397636183881573,0.19588602925412324,0.1779166975117878,-0.3119238540654754,-0.29326538536296154,0.8860274102754117
28,-0.08906283742531944,-0.01619355248572192,0.20543306579452347,0.175798739080873,-0.2764849933443913,-0.2911326285501954,0.8988284844097795
29,-0.09623632892171745,-0.01829671969351562,0.21544312198214338,0.17762015427332337,-0.2455554579979437,-0.28766133938402194,0.9085177772983484
30,-0.1028153961304718,-0.020766364672493976,0.2257750373085913,0.1841962655200987,-0.21849125547291165,-0.2828383651126779,0.9156067749152514
31,-0.1088974365843441,-0.023682968292637763,0.2362935585743846,0.19632888086022396,-0.19572074293198102,-0.27674627055589573,0.9200868779956208
32,-0.11458721288774097,-0.02715243185353438,0.24686387759747044,0.2154554899939502,-0.17657630712725025,-0.26914891504191746,0.9219319937633842
33,-0.11999069006593933,-0.03131014232456678,0.2573328688408102,0.2426781986103463,-0.16120725932529562,-0.25996008143539945,0.9206195020311947
34,-0.1252102703846301,-0.03632336212900231,0.2675124190021893,0.2804525746099201,-0.1490233958549154,-0.2485682925014563,0.9150694972762706
35,-0.13033532228209851,-0.042388066176870985,0.27714315526183153,0.33028510824763285,-0.13996909324878593,-0.2345353316518121,0.9035007351474247
36,-0.13542803659609715,-0.04971166618638544,0.2858560331603972,0.3957831453214542,-0.13347614905167118,-0.2165424487624712,0.8824110082029493
37,-0.14049489778942983,-0.05846448056868447,0.2931106644884273,0.4780079224134025,-0.12914331776140012,-0.1934703452255114,0.8469944835156377
38,-0.14544066290438828,-0.06867034061861556,0.29814969786851936,0.5797366089891842,-0.12602156151250257,-0.16280819767717256,0.7883638252740819
39,-0.15,-0.08,0.3,0.6963642403200189,-0.12278780396897282,-0.12278780396897285,0.696364240320019
