id,p_x,p_y,p_z,o_x,o_y,o_z,o_w
0,-0.02,0.07,0.3,0.5792279653395692,-0.40557978767263886,-0.4055797876726389,0.5792279653395693
1,-0.030915984503573073,0.06619258719476383,0.29670663287025945,0.7105805192139435,-0.5087470719633393,-0.2862522663138896,0.39282487511935055
2,-0.039627057064850146,0.0634377217804081,0.2884690159946442,0.766502057518461,-0.554739190336173,-0.19756322973113857,0.25633532098275974
3,-0.045828957837848745,0.06171646650991429,0.27784771021066124,0.7896999980211364,-0.5750370595048747,-0.1369923630633786,0.16413222043132014
4,-0.05008850182064335,0.06074777881811017,0.2661717649745307,0.7991926629435578,-0.58401452661626,-0.09683794059300632,0.10411788251821093
5,-0.05299723424971349,0.060270393755472315,0.25403797178276544,0.8031413742357384,-0.5880567076618892,-0.06976631230233862,0.0654668101584431
6,-0.054997372491780994,0.060083675688101,0.24170635993323134,0.8048394383998239,-0.5898437605992681,-0.05092473702157546,0.04152695073868274
7,-0.056390782475373144,0.060031278500979654,0.22928617986394598,0.8056659855746806,-0.5905765159075811,-0.03665893870553829,0.027889438133906867
8,-0.057377943807849406,0.059977403480884164,0.2168264539460005,0.806157277476037,-0.5907708648676557,-0.02454175906457295,0.022314373349086352
9,-0.05809137812555098,0.05978706731006894,0.2043486556037176,0.8064898937805836,-0.5906386380789855,-0.012516046051745496,0.023736028084219585
10,-0.05861905342666123,0.0593094003398125,0.1918705184173161,0.8066166336764338,-0.5902038885026905,0.0010193856822703629,0.0320614585699467
11,-0.0590197551472924,0.05836477065628203,0.17941558885867587,0.8062830723432667,-0.5893153457881257,0.01774277168292435,0.04796065600397708
12,-0.05933292371031829,0.05673478646203316,0.16703295490629416,0.8049484357473213,-0.5876085056955976,0.03909029711031957,0.07243071512800393
13,-0.05958484302198003,0.05415920179839081,0.1548160201877749,0.8016217621492321,-0.5843738910040045,0.06672799278444405,0.1070377547436377
14,-0.05979244997633551,0.05034391730469323,0.14293675530923625,0.7947343905929539,-0.5784877917276969,0.10181005256959605,0.15291774398883534
15,-0.059965624262147806,0.044990529446265096,0.13168061489110794,0.7818789859265273,-0.5682048003927125,0.1454834086754232,0.2112892187911222
16,-0.060108611483849834,0.037856141621367315,0.12148156758934207,0.7600747344964519,-0.5513789066182688,0.19748548653749523,0.28154428057348185
17,-0.060221176946071105,0.028847711357910026,0.11292282711196577,0.7258034817479636,-0.5254691414656313,0.2568326037228823,0.3621166951616988
18,-0.060300049387911794,0.018129553274222086,0.1066774914131599,0.6766391052064511,-0.48875128877892143,0.320091969151793,0.4481326034857138
19,-0.060340959613539476,0.006191532113470139,0.10336519668192927,0.6116549878067141,-0.4405822461926886,0.3831512017199322,0.5338170256291436
20,-0.06034095975583815,-0.00619148385128057,0.10336521799838005,0.533678095384069,-0.3830488703043478,0.44067162932025833,0.6117759136955496
21,-0.06030004980466025,-0.018129551376965876,0.10667745770464014,0.44827917142455487,-0.32019976148103263,0.4886796384907645,0.676542761500661
22,-0.06022117760990706,-0.02884766761655778,0.11292288643694898,0.36197460464108333,-0.2567280827215817,0.5255215919550982,0.7258733591515889
23,-0.060108612357522136,-0.03785614609387737,0.12148147612097616,0.28167327015452565,-0.1975806595458134,0.5513432893890862,0.7600280449427634
24,-0.05996562530612708,-0.04499049273643051,0.13168071698476866,0.2111794170946405,-0.14540180431850297,0.5682271813564872,0.7819075645267499
25,-0.05979245115381948,-0.05034392851586218,0.1429366107507062,0.15300688956691752,-0.10187732335029945,0.5784745239672158,0.7947182694848148
26,-0.0595848443006889,-0.05415917096950396,0.15481616886853283,0.10696907566270322,-0.06667456325021502,0.5843812904725766,0.8016299812337773
27,-0.05933292506193672,-0.05673480248162941,0.167032759986449,0.07248120022821405,-0.03913205037530896,0.5876045178433145,0.804944773793226
28,-0.05901975654568843,-0.058364743579576356,0.17941578587821086,0.047926222678454936,-0.01771043193197137,0.589317414086695,0.8062843191050718
29,-0.05861905484569829,-0.05930941918969935,0.19187027416167457,0.03208217958940689,-0.0010450706078619753,0.5902028268405659,0.8066165537413814
30,-0.0580913795369313,-0.059787042317518475,0.20434890151190854,0.02372766155613123,0.012537650391165662,0.5906390887367476,0.806489474361551
31,-0.05737794517919602,-0.05997742384379317,0.21682616062117854,0.02231096459511444,0.024521388222415473,0.5907709013526238,0.806157964975531
32,-0.056390783768712795,-0.060031254605613274,0.22928647477044148,0.02790560430175877,0.03668113339575777,0.590575784313539,0.8056649518775189
33,-0.05499737366277055,-0.060083696861856974,0.24170601756411936,0.0414952740723271,0.05089688557379207,0.5898457447452121,0.8048413798224571
34,-0.05299723524848212,-0.06027037048811125,0.2540383156608198,0.06551957169713278,0.06980492069052763,0.5880521194930323,0.8031370764270357
35,-0.05008850259629129,-0.06074780051563994,0.26617137348827385,0.10403469724918091,0.09678134373069879,0.5840247141971341,0.7992029069522381
36,-0.04582895835086199,-0.06171644371453242,0.27784810292789164,0.16426043406148683,0.13707716546133716,0.5750143520109953,0.7896751582089894
37,-0.03962705731408158,-0.06343774391643447,0.28846857518280455,0.25614275105676965,0.1974374341941275,0.5547901218912167,0.7665619813895272
38,-0.030915984565583584,-0.06619256477191253,0.2967070741769275,0.39309675509364367,0.28642790998282464,0.5086341774618647,0.7104401924408638
39,-0.02,-0.07,0.3,0.5792279653395692,0.40557978767263886,0.4055797876726389,0.5792279653395693
