id,p_x,p_y,p_z,o_x,o_y,o_z,o_w
0,0.8986934027296729,3.789137278091421,0.24072282812350845,0.09253221678509206,0.09326014870267865,0.7014506872412463,0.7005050084685865
1,0.9205267575471912,3.7892375486654144,0.32164931213585596,0.09253765698134729,0.09326563169587622,0.701449962929789,0.700504285133624
2,0.9423631547059116,3.7893378332114915,0.4025749318834895,0.09255814882791633,0.09328628474767335,0.7014472342422897,0.7005015601248635
3,0.9642074920147786,3.7894381542230415,0.48349856123251267,0.09260711882110814,0.09333563997779779,0.7014407109240973,0.7004950456012414
4,0.9860671184323895,3.789538545450463,0.5644179200321355,0.09268911734566589,0.09341828356806862,0.701429779996161,0.7004841294100921
5,1.0079518382554582,3.7896390519204024,0.6453305986022284,0.09282047094557146,0.09355067050000604,0.7014122492037235,0.7004666222522065
6,1.0332107800828567,3.7897388001525303,0.7251764552853731,0.12222224754536501,0.12291396528858822,0.6968446377075066,0.6959607964823087
7,1.0653238253045636,3.789836277095443,0.8025181742257345,0.15353081109841862,0.1541953198105482,0.6905341771929467,0.6897931889490099
8,1.1041128482451874,3.789930465031533,0.8767361661173831,0.18300303605341883,0.18362837598115547,0.6832692795375914,0.6825932903053877
9,1.1493283305677748,3.7900204744805777,0.9472210923003846,0.21415345450574344,0.21475965582676912,0.6740674668852771,0.6735351796597487
10,1.2006569450163962,3.7901054467491906,1.0133868397031665,0.243272146949432,0.24384100264260997,0.6640702322036403,0.6636045167491432
11,1.2577194903189268,3.7901845740997695,1.074674111821486,0.2738313686897738,0.27438993361538866,0.6519770507553655,0.6516536435410789
12,1.3200802795253774,3.790257100213368,1.1305615925653723,0.30220498932315193,0.3027287460855675,0.6392791996369479,0.6390223436102974
13,1.3872467328993983,3.790322338492361,1.1805688977019257,0.33177682826763666,0.33229963357916864,0.6243591796241107,0.6242409026705353
14,1.4586801183751494,3.7903796704384125,1.2242653958417773,0.3590517044424549,0.35954276124678347,0.6090467626465906,0.6089933639061381
15,1.5337962000811396,3.790428561750832,1.2612723220866078,0.3872820692351824,0.3877817198481034,0.5914154055335649,0.5914945094403931
16,1.611976763679942,3.7904685584658124,1.2912691893635275,0.41314460919117174,0.41361589877095145,0.5736166132348053,0.5737572667959893
17,1.692570816607047,3.790499300847674,1.3139951040799411,0.439721316776128,0.44021067700903016,0.553428667090451,0.5536934475523492
18,1.774906476374954,3.7905205173970886,1.3292528841204203,0.4638958787507915,0.4643604045910529,0.5333043856897969,0.5336257682403401
19,1.858292391222723,3.7905320367097675,1.3369097370812855,0.48854485471474923,0.489036602683342,0.5107458587490806,0.5111807840073254
20,1.9420294199154464,3.7905337801410695,1.3368992825188772,0.5114473905673197,0.5119449140981867,0.48776696924426216,0.4882799968513423
21,2.0254140882170657,3.7905257682839433,1.3292216045422676,0.5326451065571461,0.5331229602636782,0.464515424299273,0.4650747469907236
22,2.107745345420741,3.79050812067199,1.313943686679409,0.5539596680243978,0.5544773485838835,0.43881085224387323,0.43946398266830816
23,2.1883346109885244,3.790481048706473,1.2911982684231842,0.5729173333694508,0.5734184677633912,0.4137540890489338,0.41444486213247844
24,2.2665075611048677,3.7904448623933646,1.2611834288380348,0.5917554950091923,0.5923038045921328,0.3862686167832216,0.3870377150620946
25,2.3416160906308376,3.7903999578816876,1.224159544575789,0.608299616612826,0.6088340797979811,0.35966569691236505,0.3604625170108225
26,2.4130396449023435,3.7903468228476296,1.1804482997650632,0.6244924222323606,0.6250803512259175,0.33069285159159717,0.3315509116136775
27,2.480196957729416,3.7902860219923555,1.1304274411087885,0.6384790756664999,0.6390553113613499,0.30283839090656484,0.3037131672318844
28,2.5425470172926548,3.790218200291815,1.0745290668748275,0.6518924014773778,0.6525271859862392,0.2727116024888695,0.2736292205026545
29,2.5996002502306825,3.790144066292321,1.0132320197126927,0.6632146842317678,0.6638392847202519,0.24393931131609925,0.24486179586878795
30,2.6509187013189415,3.790064393137966,0.9470593394003008,0.6737591820149592,0.6744460965270559,0.21303413033046315,0.2139801085248191
31,2.6961261615506933,3.7899799996924832,0.8765682542392637,0.6823581749319402,0.683035707662241,0.183716959543388,0.18465541405013416
32,2.734906996348123,3.7898917495284055,0.8023468646389652,0.6900021134476706,0.6907443491389249,0.1524486789094868,0.15339076852647748
33,2.7670146173487327,3.7898005302458047,0.7250019312122953,0.6958795734029347,0.6966125024862194,0.12299388172849209,0.12391588178193427
34,2.792268838194381,3.7897071513834977,0.6451549530189288,0.700561169254365,0.7013218974630959,0.09271820283406221,0.09362146727616348
35,2.8141500431720607,3.7896129582782248,0.5642414143011216,0.7005782500300821,0.7013389967864688,0.09259016608048902,0.09349218318407539
36,2.8360061584781615,3.7895188731776352,0.4833209034302545,0.7005898405317059,0.7013505998739764,0.0925031814733953,0.09340435116991276
37,2.857846986950954,3.7894248538829913,0.4023964664869713,0.7005959736866467,0.7013567396887785,0.09245711956894351,0.09335784052879861
38,2.879679876455442,3.789330868763592,0.3214697947390237,0.7005988670038221,0.7013596361477398,0.09243538174723194,0.09333589093652184
39,2.901509724071589,3.7892368967387466,0.24054240605217922,0.7005995479984405,0.7013603178818322,0.09243026460074852,0.0933307239386467
