experiment_id,peak_err,peak_err_waypoint_idx,avr_err,peak_err_change,peak_err_change_idx,avr_err_change,smoothed_peak_err,smoothed_peak_err_waypoint_idx,smoothed_avr_err,peak_err_change_on_smoothed,peak_err_change_idx_on_smoothed,avr_err_change_on_smoothed,scoring_duration_per_waypoint,min_distance,min_distance_idx
1,3.9150461253142246,80,2.742789438760477,0.10675120515794179,80,0.003266152465464404,3.9262099284070886,80,2.7420676271529696,0.11793980565473283,79,0.00409183107850477,0.20584195925865645,5.151981816361818,51
2,3.8979725686670736,80,2.799014567983113,0.1285138367214751,79,0.0030552144849886062,3.867911661784794,80,2.798216991017969,0.10339534716242785,79,0.003949951611141181,0.1931904775125009,12.047354162335207,24
3,3.9161750105139967,80,2.835926286663849,0.09311708735945556,80,0.003279935990027327,3.9118346055792825,80,2.8340235475065696,0.09173767617015852,79,0.0038000811201309957,0.1893928404207583,12.76927839681146,34
4,3.9111766868401494,80,2.6400683441491517,0.13034518243361948,79,0.0032182282895642654,3.922142207336827,80,2.639665314467365,0.1400347684999087,79,0.004110853120083606,0.2024968965553943,10.84756924034298,42
5,3.9193606103387806,80,2.7537690163434427,0.086599477691776,76,0.00331926438118088,3.9202937297673612,80,2.756177849125659,0.08863522639749175,79,0.004124966260124895,0.18606203573721428,11.577125568950898,16
6,3.90571305823992,80,2.722986522319836,0.13832580678764828,80,0.003150776081829632,3.8740382565143645,80,2.724930682844443,0.09960666618394232,79,0.0028477931319573014,0.20191998246275347,8.822387374237113,14
7,3.903919242307799,80,2.8110700078494566,0.1439003654233404,80,0.003128630208927727,3.8675067282406053,80,2.8107491710510755,0.10485008152125858,79,0.002876693816074097,0.1934306945329831,9.62782834262398,42
8,3.900778522417145,80,2.9876926315746393,0.13258153460835143,80,0.0030898558892986485,3.8933409799304286,80,2.9849815646605258,0.12647562964226647,79,0.0038167065250027964,0.20514550621126904,11.36854106332712,38
9,3.9097658360187,80,2.935673906350378,0.10980942777335345,80,0.0032008103736655804,3.8992697631785758,80,2.934964163867562,0.09157530322027979,79,0.0036917469205959555,0.18977634406384128,9.547556881244738,39
10,3.9127560269222577,80,2.9011321261616034,0.07793526469140577,79,0.0032377263969455244,3.9103906602862857,80,2.901830606308926,0.07139170575788455,79,0.003842567411171116,0.1848654364362175,10.427801436744094,36
11,3.9145977843953617,80,2.2529581452985057,0.12547864451540836,79,0.0032604640050792506,3.9236048651748376,80,2.2552370345033466,0.13207662699680955,79,0.004566219228305688,0.19793824501979498,12.241091082770062,18
12,3.918505292633356,80,2.9814162066817564,0.08761585399535354,80,0.003308704921938781,3.914260198006562,80,2.9813799388726343,0.0734451821756554,79,0.0038667229177279314,0.1816681726479236,14.855470839365532,30
13,3.921379197316407,80,3.0214313701852995,0.06680453069558023,73,0.0033441852604816167,3.9200154429078937,80,3.023023786420329,0.05657126602005762,79,0.0038964344243287404,0.17628895500559866,8.209819241021114,35
14,3.91543454447008,80,2.8977170925267606,0.08687960148578977,79,0.0032707944390766544,3.918929951209797,80,2.8975674068884882,0.09270791480511108,79,0.003989133905621183,0.1780145698123508,7.435173364976125,39
15,3.90763969213445,80,2.926708356050116,0.10926226430842645,79,0.0031745616880234115,3.908195586915111,80,2.9258208694985988,0.10915156490706104,79,0.003877124362002924,0.19085174431035548,10.561737447668646,37
