experiment_id,peak_err,peak_err_waypoint_idx,avr_err,peak_err_change,peak_err_change_idx,avr_err_change,smoothed_peak_err,smoothed_peak_err_waypoint_idx,smoothed_avr_err,peak_err_change_on_smoothed,peak_err_change_idx_on_smoothed,avr_err_change_on_smoothed,scoring_duration_per_waypoint,min_distance,min_distance_idx
1,28.33261411386532,80,19.635372971229966,1.2969077484515363,44,0.009608730763965088,28.35497627832628,80,19.665451918096558,1.193418735112733,44,0.010199423306999095,0.6287010334156178,2.7640412909875782,33
2,28.276280935187437,0,19.743151130114164,1.1438004630130632,40,-0.0016042866132651918,28.24991209073767,0,19.732756020822755,0.8973752710657843,56,0.0015683607378589065,0.5937706629435221,3.3763848982291274,43
3,28.376382520086885,80,19.176655948391055,1.2097670903821154,44,0.0012358226032415359,28.414915010120307,80,19.18905539181533,1.1163342550249713,41,0.006012310582527986,0.6361218852761351,-3.018229811427854,48
4,28.27628097628775,0,19.632259107486735,1.2820001201786306,41,-0.0010680584431273887,28.32678462238855,0,19.600791119761947,0.8644043376742101,79,0.0026903610061153826,0.6146229255346605,-2.8461912476293114,52
5,28.276280927322503,0,20.762452378946797,0.9901615873230689,49,-0.0017993545614315143,28.284081004429304,0,20.75118870540191,0.8947592375720058,50,0.0014384590033314673,0.578145150785093,-5.491870624567457,37
6,28.27628094388124,0,19.481939021487673,1.5862141647598502,66,-0.007739129838357674,28.239701663523498,0,19.447829855840496,1.4695519396494718,68,-0.003385999625319616,0.6795559312090461,-12.778404960117784,30
7,28.276280486020397,0,20.720574562117182,1.6599906766607395,44,-0.0009744924491061079,28.276266331760045,0,20.710461302582416,1.1857465277076196,46,0.0015319751081653717,0.6037537109704665,-0.07229229148497869,34
8,28.276281248520796,0,18.158334033300843,0.8971103386001467,72,-0.0023297389202988393,28.237833727865734,0,18.123860683365738,0.8293588585025808,79,0.003739999162004318,0.6353134844038222,0.8166602040269878,35
9,28.27628093518031,0,19.51818840895515,0.7492744298341574,46,-0.001458094547165595,28.29207190283647,0,19.51707760057967,0.6713723611274601,46,0.0030777588180046418,0.5258020059562024,1.0406643842250514,35
10,28.276280935190616,0,18.126296385063263,0.971155952947445,73,-0.003083631248347502,28.25254468386962,0,18.091180369317758,0.933299694434809,62,0.003491370169093505,0.6376780286247348,9.407850446505782,56
11,28.276280935191167,0,19.328166045872518,0.7334175731903247,51,-0.0012761457978719894,28.278228777473128,0,19.33293532280834,0.6868404998430853,49,0.003334444546959145,0.55163507697023,-7.016479836223848,33
12,28.276280070544427,0,19.147309164865295,0.6815377116568051,80,-0.00200189409538368,28.247043184655862,0,19.131482444125993,0.7252454370554963,79,0.0033506100841956903,0.5854689692273553,0.7117636753668967,37
13,28.27627972617739,0,21.45010586489876,0.9023948313138543,41,-0.0007843844769256657,28.27364391824269,0,21.4212616800907,0.8413997896147394,79,0.002693088477289948,0.6184079146679536,-9.534648391632153,52
14,28.27628093518853,0,18.920763156051724,0.8868331171166108,50,-0.002316890537349247,28.302153646410588,0,18.913067880092907,0.7603248768783878,48,0.001939235188999014,0.6165362199147543,2.8412547045706122,32
15,28.27627948807371,0,17.69498783896212,1.667088242703235,48,-0.0004074561144533475,28.38144005215877,0,17.7374002350375,1.3717750560385937,47,0.00439215343414569,0.6691715481840534,11.643242114553233,26
16,28.276282106713726,0,19.89971638885208,1.1379485712151318,68,-0.004915661611622868,28.205247123648036,0,19.86034399127798,1.131792555676489,65,0.0015151185740087808,0.6324065997276778,-17.022249184872106,34
17,28.27628114043886,0,19.23891601568727,0.7675137828460628,80,-0.0011966421267394017,28.21522172783481,0,19.20767751445072,0.8122718265100619,79,0.0040019270404607595,0.597850231476772,-0.12867243737585052,35
18,28.276280180604434,0,18.95955656318388,0.7717304350645424,39,-0.0010206376965277743,28.31536660346553,0,18.952037198931073,0.7553193984633664,79,0.003906617568728743,0.6006305158874135,1.8716357933449022,51
19,28.27627945723065,0,18.697126063453165,0.895078969894648,65,-0.0037302449429118248,28.229580698152212,0,18.671295401532618,0.9290800542673474,61,0.0028246932188305735,0.6030180895770038,-2.2561250764669945,35
20,28.293557449016497,80,19.30685946906366,1.05520912144166,41,0.0002132902942844374,28.36455971018485,0,19.308048748403127,0.9483184713415453,40,0.004794372635278557,0.605471039995735,-7.254582292364914,50
