experiment_id,peak_err,peak_err_waypoint_idx,avr_err,peak_err_change,peak_err_change_idx,avr_err_change,smoothed_peak_err,smoothed_peak_err_waypoint_idx,smoothed_avr_err,peak_err_change_on_smoothed,peak_err_change_idx_on_smoothed,avr_err_change_on_smoothed,scoring_duration_per_waypoint,min_distance,min_distance_idx
1,6.713275059125815,0,3.8169792236129787,0.4500903779859353,31,-0.04410733301639581,6.716481085108525,0,3.7947496091756574,0.19444615807165297,79,-0.04377940994573424,0.5352397200501995,2.0332446634789436,31
2,6.714317722407377,0,4.15809305585174,0.45966279175620706,32,-0.044105324527808895,6.719853765560511,2,4.157701638757441,0.2732895062741879,0,-0.03873303024750741,0.64546459103808,7.475567742225298,25
3,15.534549385546475,34,7.338913147282977,0.9349637966233022,33,-0.04411604808280414,14.727650067933917,35,7.3226851417981145,0.6327307181948978,27,-0.051652991463716415,0.6464084607583506,7.435413453306622,14
4,14.939903507492168,25,7.391915886785198,1.1611636161516046,21,-0.044114276090174494,14.55829650582833,25,7.344154048659931,0.4828202055286128,12,-0.04735235242781163,0.5509986906875799,-1.8079717770303496,17
5,11.089035993109837,20,6.19702482091609,0.3531541057123029,7,-0.04411335259602368,11.0647731816761,19,6.153455907775362,0.34770059103584205,7,-0.04447183352323774,0.5376710244166998,2.469871555210822,39
6,7.374388200132321,15,5.018649194170517,0.22505217294329816,80,-0.044111647794399314,7.4341312374958965,17,4.985732351312272,0.2513121541773241,79,-0.04399482277830891,0.5365821785397,4.5711534817456565,25
7,6.955337122432498,4,3.2347716475467174,0.20877925037999656,44,-0.04410281935021958,6.842718663984154,2,3.2249509171262356,0.14520276997651443,0,-0.04254648168136706,0.5717350082632936,7.035016240855636,24
8,24.38111242883868,28,12.753940139218365,1.1609305773404461,13,-0.04411646422245165,24.35504589289808,28,12.694139867676332,1.030268345859508,12,-0.056114996625501345,0.6256817741158568,-9.155108557042448,35
9,23.34895854412892,33,11.109700310910828,1.2571114952948435,21,-0.044123871308187866,23.215015616700917,31,11.060194304886119,0.9466613630348406,14,-0.05103735481613399,0.5697524223798587,6.663261042104124,22
10,10.73135113934267,64,5.5699523395582995,1.688630057414592,32,-0.04411704084803367,9.620932335017105,63,5.574748434259528,0.6336131344973157,55,-0.04562140047017741,0.6030718603251893,3.097314167535955,34
11,11.709244000121263,45,5.073427789020614,1.4924672215329,44,-0.044113250789268026,9.147234747512199,45,5.0495670636170535,0.5947669779537481,39,-0.04618581151703029,0.5910879064489294,4.592738054901643,38
12,33.844405583117556,24,10.981356537052946,3.132525321965531,11,-0.044107776590639525,31.658164772129947,23,10.928756007224306,1.7811492251615173,14,-0.05754612037992819,0.6527159478929307,-4.59979114903384,21
13,9.734539927072467,24,6.552750424093292,0.4427274762559925,38,-0.04410757859570834,9.723026312747711,23,6.512537792455571,0.3169365899876856,79,-0.044903434641672305,0.49047208421024274,3.3032368831582013,40
14,6.7143178074720895,0,4.388831573469346,0.38007642189421365,31,-0.04410868249977711,6.702584634318233,0,4.363087192079844,0.25185247895801965,79,-0.04385742668440224,0.4882733851303289,1.8722248614280206,27
15,11.90739324408457,19,6.414541770813365,0.7113075488239762,15,-0.04411153495833623,11.862807819336311,20,6.38051782526959,0.5117257119703993,10,-0.049388172094211605,0.6249476921411208,3.8596680038920685,20
16,9.98741481418485,20,5.948873050344013,0.2735051373122914,7,-0.044102269461882324,9.979184442440618,20,5.906676782013129,0.2628478320512257,7,-0.044105230541886406,0.497419669304365,0.7766917999366795,33
17,7.138209630013124,56,4.73309845404819,0.761874309106445,55,-0.044129108637569324,6.6676915941644435,0,4.721193381903724,0.43076513829878477,50,-0.04491961113114813,0.5002483968381528,4.169308446439184,54
18,6.714317789730693,0,3.339311075030625,0.20113548928749725,48,-0.04410347645699213,6.696186604334869,0,3.3329319920947267,0.1129756655953909,21,-0.04310749234643284,0.5616114551638379,4.122381893679902,27
19,15.23868699403758,33,8.636401683682758,0.40707624873291337,17,-0.04411889584678088,15.222567217131497,33,8.597788224366557,0.4164412356465347,13,-0.046555143788621994,0.5444639347217701,-3.315159568044362,37
20,10.828105063960797,20,6.3018255137355625,0.3399968638604953,6,-0.04410161983748333,10.801376624380106,19,6.259729798791999,0.3298054849468427,6,-0.04423498135409669,0.5311120145114852,2.0820045877011717,47
