experiment_id,ft_on,collision_on,success,min_distance,rate,duration,stress_avoidance_performance_avr,stress_avoidance_performance_ever_zero,start_time,final_task_error,is_replanning_needed,num_replanning_attempts,executed_path_length
21,1,1,1,0.0019653963170617496,39.354219339280036,34.761202813,0.9667780850378033,0,2024-09-10-07-12-10,0.0003561771059479728,0,0,0.4423528737859212
22,1,1,1,0.010154108939382763,39.06238024306377,41.984128714,0.9675190621077554,0,2024-09-10-07-12-58,0.00034491147716126454,0,0,0.8227789580935371
23,1,1,1,0.00448273834469909,39.47791948428633,34.221661568,0.9639389773969693,0,2024-09-10-07-13-54,0.00042518135682240805,0,0,0.4057333865117094
24,1,1,1,0.015245145141208456,39.37311808207492,33.24603343,0.9642544944903135,0,2024-09-10-07-14-41,0.0003375086400627836,0,0,0.5094432511628509
25,1,1,1,0.003272855810244384,39.45688775861789,28.182658673,0.9634253583659899,0,2024-09-10-07-15-26,0.00013898713308952345,0,0,0.39841792028085515
26,1,1,1,0.007863279423502232,39.37948392271,40.350960493,0.9697735065651506,0,2024-09-10-07-16-06,0.00014020195809528397,0,0,0.693618796325638
27,1,1,1,0.006913697773226405,38.566656173176625,34.667252302,0.9641010315404757,0,2024-09-10-07-17-00,0.0003207730691893775,0,0,0.5123952988008426
28,1,1,1,0.0067663724265856155,39.10693731778964,33.881456613,0.9685314656552328,0,2024-09-10-07-17-47,0.00020918648750671624,0,0,0.5315065078437166
29,1,1,1,0.009947117197182642,39.15037251765018,39.769736528,0.9673571805674075,0,2024-09-10-07-18-34,0.0003501187887772726,0,0,0.5695017256398853
30,1,1,1,0.011831774158768299,39.552938878568916,42.904523611,0.9674551875853414,0,2024-09-10-07-19-28,0.0003003153283175719,0,0,0.7280269963031171
31,1,1,1,0.003228672121097288,38.73199911107303,44.510999679,0.9675520723486566,0,2024-09-10-07-20-25,0.0003362862850737022,0,0,0.4663442930852793
32,1,1,1,0.007914620136388136,38.727968318609626,35.090919018,0.9691386680177139,0,2024-09-10-07-21-25,0.00023063824178404208,0,0,0.6176302433277346
33,1,1,1,0.0018634362057055075,38.78978514010972,37.020055533,0.9674774889834382,0,2024-09-10-07-22-13,0.00013609560927904785,0,0,0.482769468085426
34,1,1,1,0.007632238019887394,39.23634917932618,32.546351195,0.9658603663585784,0,2024-09-10-07-23-03,0.000332782415321481,0,0,0.46497299903377903
35,1,1,1,0.007333825965162805,39.21491355412627,44.47287631,0.9663779138220614,0,2024-09-10-07-23-48,0.0003640563706520189,0,0,0.5970036845894154
36,1,1,1,0.0039639175758249484,38.983482796533096,36.040904999,0.9698210498640079,0,2024-09-10-07-24-47,0.0003589508502534489,0,0,0.4468272965808373
37,1,1,1,0.0010232278517057969,39.046030169018685,41.438271522,0.9693678762071948,0,2024-09-10-07-25-36,0.0003587472648101177,0,0,0.5484483996765066
38,1,1,1,0.009823119287741627,38.63595219390684,47.494623422,0.9716891471186625,0,2024-09-10-07-26-32,0.0003355113280631809,0,0,0.6680161913083872
39,1,1,1,0.007393670872445636,39.34290102445772,29.382683277,0.9658195694481697,0,2024-09-10-07-27-35,0.000352151625028955,0,0,0.4896765584150069
40,1,1,1,0.007332205349249568,39.062551045057084,32.84475708,0.9659190558660388,0,2024-09-10-07-28-15,0.0003451115607651853,0,0,0.49317534004427105
41,1,1,1,0.007431742517546138,39.49107937407449,44.946859598,0.969044736261925,0,2024-09-10-07-29-01,0.000303181254997406,0,0,0.7022755482518922
42,1,1,1,0.0013456591588899155,38.55307882075802,43.472533226,0.9702656776688277,0,2024-09-10-07-30-01,0.000347258365960911,0,0,0.6166610779956941
43,1,1,1,0.007870798096136654,38.69307798068678,37.500247479,0.9667015617665863,0,2024-09-10-07-30-59,0.0003381337297355629,0,0,0.5244017115733843
44,1,1,1,0.01134175872644596,39.05623488599563,31.928320885,0.9671552411608931,0,2024-09-10-07-31-50,0.0002458908033344588,0,0,0.5269971629456971
45,1,1,1,0.008601814739195867,38.841046073067965,43.922606945,0.969240824774543,0,2024-09-10-07-32-34,0.00034947244596168867,0,0,0.5761739284595201
46,1,1,1,0.008596162567561688,39.01999760732627,37.519223213,0.9686724967241471,0,2024-09-10-07-33-33,0.00036356981304818775,0,0,0.51667425108062
47,1,1,1,0.008103052183276128,38.46823917987101,39.461125135,0.9646364661881738,0,2024-09-10-07-34-23,0.00011208429768333909,0,0,0.5486799263014609
48,1,1,1,0.006224762667053472,38.09647768366578,53.285766124,0.967625722032602,0,2024-09-10-07-35-16,0.0004058267377358864,0,0,0.7463961788746237
49,1,1,1,0.0015666182165854831,38.497429649276654,44.470501423,0.9671640556409772,0,2024-09-10-07-36-27,0.00030435369620697677,0,0,0.4466866827809568
50,1,1,1,0.009381276447210745,39.009948440428104,33.401736021,0.9676057139424125,0,2024-09-10-07-37-26,0.00030633284080300907,0,0,0.48830003990353626
51,1,1,1,0.0030997669122061733,38.87969183298631,34.208090067,0.9674019336115826,0,2024-09-10-07-38-12,0.00035838238840939804,0,0,0.561183636178138
52,1,1,1,0.0029085602837028825,38.75822739965535,39.140076876,0.9662519928423714,0,2024-09-10-07-38-59,0.00017474729909640967,0,0,0.5306550856058662
53,1,1,1,0.0020609544133168454,38.46856242993767,33.455890179,0.9653299560919906,0,2024-09-10-07-39-52,0.00013596416269123202,0,0,0.4839960235562981
54,1,1,1,0.00441076172985787,38.332879332832675,36.443909884,0.9692155300785583,0,2024-09-10-07-40-38,0.0003064145527292994,0,0,0.48287882396111614
55,1,1,1,0.005587720388644348,38.81560557834549,35.526947975,0.9670526406741934,0,2024-09-10-07-41-27,0.0003316360436284039,0,0,0.5524133271051772
56,1,1,1,0.007319084606188299,39.08133281922752,35.873904467,0.9643013632344689,0,2024-09-10-07-42-16,0.0002896644228684797,0,0,0.5440982422628681
57,1,1,1,0.0157825578796904,39.594440858267674,37.808337927,0.9668010716714149,0,2024-09-10-07-43-05,0.00035395232688222223,0,0,0.6904118260777953
58,1,1,1,0.01665692418984196,38.7478091536423,33.524476051,0.9669661149731431,0,2024-09-10-07-43-56,0.00034574543916556633,0,0,0.5101783002502315
59,1,1,1,0.0013498626414951284,39.11864250461798,35.865252733,0.9662945429238958,0,2024-09-10-07-44-42,0.00034643851596762227,0,0,0.5837296005564606
60,1,1,1,0.005951884473079068,38.40516557902005,33.927727699,0.9666691228115132,0,2024-09-10-07-45-31,0.0002467375647198322,0,0,0.501973635846822
61,1,1,1,0.004623861169202142,39.083513684534495,37.176800728,0.9703722191915679,0,2024-09-10-07-46-18,0.00033764811642202547,0,0,0.5162690374128158
62,1,1,1,0.0039117751421906734,39.321193172511165,39.520672559,0.9697479216533714,0,2024-09-10-07-47-08,0.00035753375217575863,0,0,0.7603400570158235
63,1,1,1,0.011623068819252048,38.151452679411136,39.185925961,0.973082691377124,0,2024-09-10-07-48-02,0.00033136342942542734,0,0,0.6797409975632437
64,1,1,1,0.004389476662869916,39.2096890128256,27.773747444,0.9640026953102362,0,2024-09-10-07-48-55,0.00032870451992790756,0,0,0.3952287024965149
65,1,1,1,0.0035773588051370778,37.92786653789851,39.996976853,0.9697056369873049,0,2024-09-10-07-49-34,0.00036624051449968314,0,0,0.615821939938495
66,1,1,1,0.00737265403802047,38.274188612171564,34.540248871,0.9639355691268776,0,2024-09-10-07-50-28,0.00033545607528352706,0,0,0.4941863336330936
67,1,1,1,0.009634616249508583,38.21448405501634,41.581092596,0.9694809041382001,0,2024-09-10-07-51-15,0.00034631569620412986,0,0,0.6908181601703709
68,1,1,1,0.010559969775740903,39.32347531798037,35.220691681,0.9684255970448358,0,2024-09-10-07-52-11,0.000298292405162721,0,0,0.596387079647169
69,1,1,1,0.0033509671229897584,38.6138450457391,32.501295805,0.9636815524791568,0,2024-09-10-07-52-59,0.00011737368482370882,0,0,0.4211244851786852
70,1,1,1,0.011797418831925349,38.29274481095322,40.085922479,0.9684858408001297,0,2024-09-10-07-53-44,0.00023380155770609987,0,0,0.8202355452782287
71,1,1,1,0.009688753469387036,38.590366110942476,49.546044588,0.9715076255675462,0,2024-09-10-07-54-38,0.00016145069533827122,0,0,0.9632945810531539
72,1,1,1,0.01663499129111301,38.604722024035205,35.487886667,0.9658920005391313,0,2024-09-10-07-55-43,0.0004215968350240098,0,0,0.6141747988077865
73,1,1,1,0.010097075445763532,38.42758023665195,45.930552721,0.9735515262578209,0,2024-09-10-07-56-32,0.00036453543516593517,0,0,0.8856202739547064
74,1,1,1,0.0035819180191703406,38.63205282082435,39.863271236,0.9721661087250023,0,2024-09-10-07-57-33,0.0003424148400051929,0,0,0.47271135461721814
75,1,1,1,0.0022858736068411944,39.14374102300191,39.444364786,0.9698469290129194,0,2024-09-10-07-58-26,0.000316470049232751,0,0,0.5863229568905847
76,1,1,1,0.0064964995966406,38.09585608645602,45.543011189,0.9732558631483893,0,2024-09-10-07-59-20,0.0003288981648999695,0,0,0.7595285829809085
77,1,1,1,0.0026048879258000895,38.64060479010579,34.859702826,0.9640853152014562,0,2024-09-10-08-00-21,0.00035951399186895735,0,0,0.4359974398889835
78,1,1,1,0.008161223157047167,38.60776903032364,49.264695883,0.970034605616279,0,2024-09-10-08-01-08,0.0002818551453170559,0,0,0.9973541201385886
79,1,1,1,0.008707147304418484,38.46572725804666,36.370038986,0.9692739155732111,0,2024-09-10-08-02-14,0.00019236411365400113,0,0,0.5679722438589635
80,1,1,1,0.005628435934577399,38.733942082764905,37.021793365,0.9660502826851944,0,2024-09-10-08-03-04,0.0002576647823729604,0,0,0.4776291755611826
81,1,1,1,0.00816654061618361,38.10746895514604,39.598536491,0.9690876933330168,0,2024-09-10-08-03-54,0.0004537193387412407,0,0,0.4555398092808038
82,1,1,1,0.008708266506793594,38.782253524267226,38.703269243,0.9665583281708631,0,2024-09-10-08-04-47,0.0003399333833822892,0,0,0.6530318560152314
83,1,1,1,0.00825808107355819,38.741652773823176,33.503991365,0.9693806862883759,0,2024-09-10-08-05-39,0.00033983949493543664,0,0,0.4703022049312621
84,1,1,1,0.004927043120297744,38.545202160954865,40.757342339,0.9684896202978416,0,2024-09-10-08-06-25,0.00012062261435079353,0,0,0.6766569461316713
85,1,1,1,0.0028082150870365453,38.090587732603296,61.458752394,0.9755049203415523,0,2024-09-10-08-07-20,0.0002673291638394075,0,0,1.225402067868215
86,1,1,1,0.012157366098599735,37.70790544460942,40.389408588,0.9730231630450393,0,2024-09-10-08-08-40,0.00033772922732205164,0,0,0.6153929100070447
87,1,1,1,0.01180261759607077,38.07215692121516,33.147583485,0.9663140841674334,0,2024-09-10-08-09-34,0.0003432272557937507,0,0,0.5188739233468923
88,1,1,1,0.007504682949311157,38.45065284531058,50.792375564,0.9781821760829296,0,2024-09-10-08-10-20,0.00032863632470278846,0,0,0.9665583364365314
89,1,1,1,0.007608567428189223,37.19120896364181,44.687979937,0.9738667414432579,0,2024-09-10-08-11-27,0.00036504201615218494,0,0,0.5781000381190101
90,1,1,1,0.009667136630306447,36.12712215263694,38.336848259,0.9673309812283689,0,2024-09-10-08-12-28,0.00034703257567030076,0,0,0.5978830842150163
91,1,1,1,0.006475250513045741,36.77556542751079,42.609813929,0.9686585151537264,0,2024-09-10-08-13-20,0.00016419026035756194,0,0,0.6650957922591855
92,1,1,1,0.006955263840671791,36.49718905159081,33.975219249,0.9639704624478701,0,2024-09-10-08-14-17,0.00034757158286633535,0,0,0.4692670929957227
93,1,1,1,0.009235327382142994,37.84843990986871,40.741441488,0.9705061427948392,0,2024-09-10-08-15-04,0.00037534938866722365,0,0,0.6594441937905633
94,1,1,1,0.0013511646080498045,37.413579227961456,39.798384189,0.964098118763362,0,2024-09-10-08-15-58,0.00011973524683407922,0,0,0.495057422075784
95,1,1,1,0.010012796439550758,37.77062737363268,34.444754839,0.9665830911912149,0,2024-09-10-08-16-52,0.0003958519340451229,0,0,0.5165506184402674
96,1,1,1,0.002804521482025207,37.282660236596534,37.685079098,0.9663907849408193,0,2024-09-10-08-17-39,0.0003450256751777882,0,0,0.5001166926554222
97,1,1,1,0.009091445204828673,37.60787716530502,37.438965082,0.9655490962608154,0,2024-09-10-08-18-30,0.00035846204945990187,0,0,0.5175583841204767
98,1,1,1,0.010301777778190423,36.68814679626084,39.849382639,0.9699417350046778,0,2024-09-10-08-19-21,0.00033492400637186994,0,0,0.5558856717270132
99,1,1,1,0.004532534964294843,37.38789151843913,34.075203181,0.9656328715890261,0,2024-09-10-08-20-15,0.00028292145796529887,0,0,0.499837474612926
100,1,1,1,0.004644570595715164,36.44318249726653,33.94324851,0.965526590418083,0,2024-09-10-08-21-02,0.0003158048882797087,0,0,0.47414385654725577
