experiment_id,num_segments,avr_state_approx_error,planning_success,dlo_simplification_time,urdf_generation_time,planning_time_ompl,planning_time_trajopt,total_planning_time,total_process_time,ompl_path_length,trajopt_path_length
1,3,0.01293170874089877,1,0.007642072,0.046098506,0.021968805,0.474329862,0.49629866699999997,0.550039245,0.8125812334788728,0.5400593028519806
2,3,0.01293170874089877,1,0.0076442129999999995,0.0061427849999999996,0.022598749999999997,0.502382682,0.524981432,0.5387684300000001,0.6992181821402346,0.549579821226879
3,3,0.01293170874089877,1,0.007660782,0.006441443,0.028066669000000002,0.49362333599999997,0.521690005,0.53579223,0.6029961321966897,0.456087661085219
4,3,0.01293170874089877,1,0.007700113999999999,0.0064510259999999995,0.045679099,0.342890103,0.388569202,0.402720342,0.7337064768821983,0.5648782909964845
5,3,0.01293170874089877,1,0.007693740000000001,0.0064385779999999995,0.019488976999999998,0.527351455,0.546840432,0.56097275,0.5862926019167637,0.49341965027834406
6,3,0.01293170874089877,1,0.007690698999999999,0.0068688510000000005,0.023564246,0.407065917,0.430630163,0.445189713,0.6278352272453861,0.5591284612741984
7,3,0.01293170874089877,1,0.007691732,0.006152945,0.020551517000000002,0.382425662,0.402977179,0.416821856,0.6994596784080286,0.6189013175422421
8,3,0.01293170874089877,1,0.007682355,0.006111727,0.024430162,0.5182213960000001,0.5426515580000001,0.5564456400000001,0.6779637752559468,0.5394939392502834
9,3,0.01293170874089877,1,0.007686172,0.006523568,0.019646547,0.327046583,0.34669313,0.36090287000000004,0.6839904502939002,0.4994966735293811
10,3,0.01293170874089877,1,0.007675207,0.006209856000000001,0.017595773000000002,0.24821949399999998,0.26581526699999997,0.27970032999999994,0.6555827828889901,0.4208390777598671
11,3,0.01293170874089877,1,0.008063869000000001,0.0061525090000000004,0.046949171,0.274477643,0.321426814,0.33564319200000003,0.6593497455810408,0.4545282824333465
12,3,0.01293170874089877,1,0.007839352,0.006779842,0.024968385000000003,0.36438111900000003,0.389349504,0.403968698,0.6531136969433217,0.4363991775233583
13,3,0.01293170874089877,1,0.0078010910000000004,0.006329377,0.016442931,0.508713793,0.525156724,0.539287192,0.5739964497660076,0.3868396532006235
14,3,0.01293170874089877,1,0.00766701,0.0061444,0.024479900000000002,0.242578259,0.267058159,0.28086956900000004,0.6967888150956215,0.38711726784994127
15,3,0.01293170874089877,1,0.008195118,0.006764661,0.028949444,0.8932992829999999,0.9222487269999999,0.9372085059999999,0.7138385830537688,0.4322351782609193
16,3,0.01293170874089877,1,0.008042493,0.006543926,0.020936876,0.167668543,0.188605419,0.20319183799999999,0.9523587509398111,0.9525224293140785
17,3,0.01293170874089877,1,0.0077165029999999996,0.0064317390000000006,0.033802022,0.451471745,0.48527376699999997,0.49942200899999994,0.9121628234296227,0.5397284480935313
18,3,0.01293170874089877,1,0.007771630999999999,0.00645635,0.020261284,0.385936829,0.40619811299999997,0.420426094,0.625185287670993,0.5064240148611798
19,3,0.01293170874089877,1,0.007878475,0.00620253,0.02449976,0.5728189250000001,0.5973186850000001,0.61139969,0.5753990865291564,0.39323816147911844
20,3,0.01293170874089877,1,0.007857745,0.0062137500000000005,0.050027972,0.210483333,0.26051130499999997,0.27458279999999996,0.7469265053050691,0.5566965352362843
21,3,0.01293170874089877,1,0.007931521,0.006250039,0.022167834,0.5161447010000001,0.5383125350000001,0.5524940950000001,0.5023784388761833,0.3942119927038789
22,3,0.01293170874089877,1,0.00765524,0.006207074999999999,0.022838323,0.184307401,0.207145724,0.221008039,0.8173775685040153,0.7401975487812594
23,3,0.01293170874089877,1,0.007704237,0.00607248,0.036463517,0.21759321,0.25405672700000004,0.26783344400000003,0.7845524223853353,0.3607283737781923
24,3,0.01293170874089877,1,0.007692456,0.006108637,0.031177835,0.7877707319999999,0.818948567,0.83274966,0.7308858536889294,0.4465628595353573
25,3,0.01293170874089877,1,0.007680210999999999,0.006105894,0.020617212,0.46466910300000003,0.485286315,0.49907242,0.5252118165247934,0.3536268187156249
26,3,0.01293170874089877,1,0.012545857,0.010906058,0.026291412,0.692047816,0.7183392279999999,0.7417911429999999,0.9905531183520004,0.6203602208553722
27,3,0.01293170874089877,1,0.007696461999999999,0.006227553,0.026428353999999998,0.385394387,0.411822741,0.425746756,0.8070726989742761,0.46716562839443815
28,3,0.01293170874089877,1,0.00768309,0.006375668,0.018432745,0.427870927,0.446303672,0.46036243,0.6522133021830429,0.4816500962303776
29,3,0.01293170874089877,1,0.007945126,0.00625751,0.021185085,0.333100644,0.354285729,0.368488365,0.8098416881934662,0.5038696812388742
30,3,0.01293170874089877,1,0.007721427,0.006105226,0.033235752,0.22785877,0.261094522,0.274921175,0.9400370159395309,0.6675388192602668
31,3,0.01293170874089877,1,0.007724257,0.006168121,0.022516894,0.184598551,0.207115445,0.22100782300000002,0.48615156603992765,0.418431273762823
