experiment_id,peak_err,peak_err_waypoint_idx,avr_err,peak_err_change,peak_err_change_idx,avr_err_change,smoothed_peak_err,smoothed_peak_err_waypoint_idx,smoothed_avr_err,peak_err_change_on_smoothed,peak_err_change_idx_on_smoothed,avr_err_change_on_smoothed,scoring_duration_per_waypoint,min_distance,min_distance_idx
1,7.488938704778842,31,4.787014309941959,0.29850582367793743,80,-0.03923017803668228,7.34789019933661,29,4.756538846511605,0.3191980623839471,79,-0.0397157705955747,0.4156217339598102,0.8674783170145638,34
2,10.992862267512809,46,6.631601572413315,1.3382159762067927,19,-0.039299875349207494,9.989326433693156,49,6.6293016030630225,0.5010713360929943,41,-0.048636542397576074,0.6295223147780807,6.3027428718689675,70
3,11.766352189612018,42,6.074084026626754,0.5479925130189791,36,-0.039275436842121605,11.649161203269156,39,6.04954469160361,0.34547467965926926,29,-0.04016228088117905,0.5168003623868213,-1.348865940828159,35
4,6.2629235368408605,0,3.6870752174109223,0.2983805864792042,80,-0.03924965520017957,6.260389485215555,0,3.6617244340319397,0.29991099130061566,79,-0.0392073607467326,0.3902491640161585,5.77191415148109,22
5,10.818607891337674,32,6.068587305861548,0.36760067083837633,16,-0.03929500234268103,10.716398422045906,31,6.049844297575591,0.3214272312828405,17,-0.04212040627055303,0.5508823218169036,8.590314408226805,19
6,6.873047611644078,12,3.705638347753873,0.41117019152780454,11,-0.03928108564772983,6.632451112195779,14,3.675719184086306,0.20987796204344944,8,-0.039102743104673196,0.5972834693060981,4.755798961038482,14
7,12.274626163681903,22,6.712435163512584,0.44421806901294403,8,-0.03926792611983728,12.183761671645408,20,6.665726132836806,0.4481069633661555,8,-0.04008308191595741,0.5268075377852829,-0.0418694259479136,35
8,12.294891210403497,14,7.2597707072378865,1.3467161822270437,80,-0.03929557267763787,11.458746404741426,14,7.201057369005788,0.6637034048509042,7,-0.060597537441402186,0.6362902853224013,1.941601991401985,46
9,6.910180634599858,4,4.11491452758335,0.542757790051887,58,-0.03928014807952361,6.681388067098199,3,4.117116375587052,0.2970998903474452,0,-0.03812651184652931,0.5458101019447232,3.0835865614026394,57
10,28.345686826607686,40,12.57096339741472,0.8135858466669106,25,-0.03929499043372743,28.258146893588506,39,12.533179824549771,0.8086748817411995,27,-0.042770167266466166,0.6326123520180031,7.9554661356142224,58
11,16.452592757097445,39,8.995970323501739,0.4045858757414109,19,-0.03926731090462079,16.390511395718445,38,8.95822554069876,0.41066872446151104,13,-0.041399696162399115,0.5598892370859782,7.833179746561721,62
12,12.390923048105087,38,6.547794816791059,0.2832333594855996,25,-0.039279128376288164,12.243405138124691,36,6.5173806915073005,0.24891043299897175,13,-0.04115130218403554,0.5800031909236202,3.2609888366356876,32
13,18.433588588546627,33,9.163179376023239,0.7186598894121516,31,-0.03927865921100866,17.99523496743127,31,9.112024717118736,0.543397244665674,11,-0.04204959270448134,0.5179007259415992,-3.3620506944953554,29
14,15.060333264236304,22,6.086923292145635,1.0911851787700115,16,-0.039293973359901375,13.197057294629856,21,6.077277657762701,0.8200947585275744,13,-0.04375030970121323,0.6369276429400031,-11.236833434361062,17
15,18.42742306418855,42,9.590763847253687,0.6030531208295464,35,-0.039268951724351575,18.080142124192616,40,9.557540122799583,0.43837970301437107,20,-0.042174134370479545,0.5327311091952853,-5.924736267607171,31
16,6.262923535036933,0,3.3434822216269224,0.0799480928534404,80,-0.03927134080075829,6.262227223615906,0,3.329123677523657,0.0797476600660171,77,-0.03872556644965466,0.5452037181383298,6.369387788885277,31
17,19.506599748483072,32,12.219178168741994,2.7737700994605925,22,-0.03930019548873656,19.070606496971585,34,12.335035938371977,1.167840895810411,23,-0.01956571142842984,0.6408733409128071,-7.832578812729113,62
18,6.729290286448105,52,3.8980391123021536,0.7231574905697524,7,-0.03927714051773503,6.459029828997971,51,3.890672334714769,0.27917952558511955,44,-0.03797342398582994,0.6904025372163749,10.343240855475836,20
19,12.748609214898385,25,6.370288505358274,1.144083403611968,17,-0.039283501449616114,12.302840183276713,23,6.376700469078708,0.8142959187564517,16,-0.04151280631975003,0.6376532419228259,-1.034179154706883,18
20,8.277151038480788,54,4.2444215614749545,0.5489547325163864,53,-0.03927784352591731,7.43351449813064,54,4.2299532160805,0.4395630764123622,46,-0.03807903258421167,0.5351945176536654,4.832995857470544,41
