experiment_id,peak_err,peak_err_waypoint_idx,avr_err,peak_err_change,peak_err_change_idx,avr_err_change,smoothed_peak_err,smoothed_peak_err_waypoint_idx,smoothed_avr_err,peak_err_change_on_smoothed,peak_err_change_idx_on_smoothed,avr_err_change_on_smoothed,scoring_duration_per_waypoint,min_distance,min_distance_idx
1,88.74761989922573,44,58.05882577941673,3.311021072195743,31,-0.010968904660743947,88.95680462606992,44,58.22370184983871,2.949904074243554,28,-0.03141599081068691,0.777542393884541,-69.11616430873963,30
2,103.86598972300231,49,68.58932002237252,2.9092483873431405,27,-0.005088602268038404,103.84100912144285,47,68.732284096855,2.845426053659002,25,-0.03296233813126412,0.7503899262275224,-71.56841615489726,23
3,91.9054012279775,47,57.33565522797726,3.800381262843139,33,-0.012354557729319256,91.99419525968949,47,57.513353411732886,3.1988553910152118,31,-0.033749285550385415,0.7574236657884386,-90.57684798118393,25
4,74.7511978403134,54,51.674565500289525,2.101950127368802,33,-0.011325339815486168,73.83016580744443,53,51.828956895532976,1.987139441365666,30,-0.03169203706549142,0.7662944852569957,-75.41651239026523,30
5,99.37922511296588,49,63.5930911911281,3.1456866437542175,31,-0.010780163289573572,99.24603871330672,48,63.761138287511535,2.9213119185496286,28,-0.035906100407248134,0.7629686932504913,-100.03440211462187,28
6,95.11716734640667,50,64.05776187846782,2.3543766773711923,28,-0.005604901965268222,95.27813586516201,49,64.17511862659545,2.340044482234302,25,-0.03334692015335798,0.7281651644059169,-109.92024365110649,37
7,101.94867241192459,51,67.84568189354928,2.557222077619116,28,-0.002613915280058034,102.00708350126472,49,67.98244757908365,2.5361698799274746,24,-0.0322994914294948,0.7347062899742598,-124.67766883992707,39
8,98.28423732744598,48,67.97469719259786,2.5500767546717498,18,6.288319679493412e-05,98.52427268116278,48,68.08707905613653,2.467694660148021,21,-0.029542303180133383,0.7492763054223708,-113.12495003852585,40
9,91.61406509362,47,58.84823838606406,2.8761974086091797,29,-0.01267169957453109,91.34854033797895,46,59.000816963405065,2.7008199111824767,28,-0.03583398903381728,0.7672960875946798,-91.1688652173504,27
10,94.18203200178702,45,65.75795631523843,2.5028982001313054,18,-0.0027184975306926568,94.20612599041786,46,65.84709222227775,2.371694769487583,20,-0.03184334248857018,0.7322357672232168,-104.87133897494228,39
11,86.52229855589316,49,53.023236460913274,3.5650665247675946,36,-0.016573700010653038,86.66699943504547,48,53.168440282446774,2.910817969873293,34,-0.03708293588301996,0.7381788506919955,-77.30654169169465,28
12,90.93480354683385,38,61.16050842084063,2.621432836966889,21,-0.007240081509174385,90.92111551464889,37,61.13984121513792,2.56691613537079,14,-0.03310217975361152,0.719768715493473,-131.0231626361976,17
13,86.83075831919244,46,57.49341245773717,2.8858035161717623,32,-0.014481113902893207,86.86387889262534,45,57.64340413068643,2.6352767653001163,28,-0.03584873295328866,0.7632111266807273,-91.15263194403711,25
14,77.00156111369961,51,48.077168483738255,2.753534135512325,36,-0.01591176341101394,76.94823294838773,49,48.22648707530774,2.514893646212292,34,-0.03381946479583423,0.7482651339636909,-72.6044449760313,32
15,83.45799141264713,51,54.31461307955629,3.0497684664401987,32,-0.010708410615672095,83.63748347839547,47,54.483337759137925,2.7731293363075515,30,-0.030975919033431564,0.7656106536771045,-74.96927145466802,32
16,84.0968450930633,45,56.74685447192256,2.4320442793065453,28,-0.012550733649671566,84.13175736314331,43,56.86611609012815,2.3321021911185227,26,-0.033506199025797934,0.767536481221517,-76.50685182330707,31
17,103.74967717931601,49,70.44435551955718,2.9282036547465253,25,-0.00017743278377641345,103.92936225349858,47,70.5722540110727,2.861034979292713,22,-0.030254599757860785,0.7542271908418632,-120.79625174235838,35
18,97.19318807917975,49,64.14593409634652,3.0865446857701073,29,-0.009801740441608742,97.30702788662224,48,64.32567080861,2.868623382229061,27,-0.03601009157637943,0.7724638897695659,-88.54821543667119,29
19,90.78776246070612,42,62.61462616972755,2.2796488129717503,18,-0.004124806151726274,90.61889036401621,42,62.682953055034126,2.1909918560190436,21,-0.031303910982882925,0.7156838752605297,-111.83813964029467,57
20,97.8544821408507,50,65.6954882148416,2.5128966454128374,27,-0.009032020044464295,98.12860737445979,49,65.84393345704596,2.474895385065094,25,-0.03616470531682615,0.7593776561595775,-106.8907959038369,25
