experiment_id,num_segments,avr_state_approx_error,planning_success,planning_time_ompl,planning_time_trajopt,total_planning_time,ompl_path_length,trajopt_path_length
1,10,0.0016381878997917209,1,0.063449455,0.421935835,0.48538528999999997,0.7595735350322212,0.3728182166444092
2,10,0.0016381878997917209,1,0.026375552,0.421207335,0.44758288700000004,0.7246702527464234,0.3814415222378495
3,10,0.0016381878997917209,1,0.022404748999999998,0.384163139,0.406567888,0.778257916194753,0.37615587851483556
4,10,0.0016381878997917209,1,0.13456358499999999,0.348688693,0.483252278,0.39795517077537057,0.3742607383644925
5,10,0.0016381878997917209,1,0.144286677,0.34263410099999997,0.486920778,0.4592485033506945,0.3701283649595513
6,10,0.0016381878997917209,1,0.032340167,0.390299304,0.422639471,0.6502701597306461,0.41704455005207614
7,10,0.0016381878997917209,1,0.023975813999999998,0.430920704,0.45489651799999997,0.717307207592588,0.37263777651816793
8,10,0.0016381878997917209,1,0.023571914,0.379114126,0.40268603999999997,0.6561510040698081,0.391038291569441
9,10,0.0016381878997917209,1,0.055286086,0.47126507700000003,0.526551163,0.8629453200536338,0.37091687231260845
10,10,0.0016381878997917209,1,0.022903723,0.554074548,0.576978271,0.5295178032984599,0.3776332260941118
11,10,0.0016381878997917209,1,0.026303634,0.263414262,0.28971789600000003,0.7009105295599314,0.436488730357312
12,10,0.0016381878997917209,1,0.0391697,0.394944378,0.434114078,0.6954220438807978,0.4082145381622246
13,10,0.0016381878997917209,1,0.021191728,0.432951188,0.454142916,0.6514257381995315,0.36759588288326217
14,10,0.0016381878997917209,1,0.026691977999999998,0.365671079,0.392363057,0.6070614950639673,0.39939782629305065
15,10,0.0016381878997917209,1,0.030764646,0.37952097300000004,0.41028561900000005,0.8906951229652033,0.37970865666773496
16,10,0.0016381878997917209,1,0.027185847,0.537098895,0.564284742,0.882629625739369,0.3733551284160675
17,10,0.0016381878997917209,1,0.024524755,0.11420251000000001,0.13872726500000002,0.7101663576955696,0.3733058203677759
18,10,0.0016381878997917209,1,0.037772609000000006,0.348993934,0.386766543,0.7697523549376871,0.42334222962089924
19,10,0.0016381878997917209,1,0.028523837,0.352386604,0.380910441,0.6134518151799656,0.3714972557249103
20,10,0.0016381878997917209,1,0.028012051,0.313550308,0.341562359,0.6649319933336901,0.4033392184050298
21,10,0.0016381878997917209,1,0.029366836,0.43909637900000004,0.46846321500000004,0.7596937115503524,0.36399007589877713
22,10,0.0016381878997917209,1,0.024794099,0.5236097399999999,0.5484038389999999,0.6645664381721903,0.3681339067940596
23,10,0.0016381878997917209,1,0.039768543,0.528100646,0.5678691889999999,0.6605607416392609,0.3680771451524227
24,10,0.0016381878997917209,1,0.03970007,0.28679805199999997,0.32649812199999995,0.8172105384771683,0.3654953114149611
25,10,0.0016381878997917209,1,0.025170852,0.42806517000000005,0.45323602200000007,0.6141516403924391,0.3677326499213454
26,10,0.0016381878997917209,1,0.025051280999999998,0.386663274,0.411714555,0.7982129376583402,0.36408363983486175
27,10,0.0016381878997917209,1,0.136749236,0.306416496,0.443165732,0.41556478247855383,0.39037348555029777
28,10,0.0016381878997917209,1,0.033793500000000004,0.629030986,0.662824486,0.7929351699255117,0.37467997481339066
29,10,0.0016381878997917209,1,0.032098141,0.344262434,0.376360575,0.5800267256526315,0.38612577320385005
30,10,0.0016381878997917209,1,0.040895997999999996,0.39970822399999995,0.44060422199999993,0.7581429868867767,0.3782616152058022
31,10,0.0016381878997917209,1,0.024891573,0.34258613200000004,0.36747770500000004,0.8778884364546528,0.3821241603948835
32,10,0.0016381878997917209,1,0.038981743,0.170886583,0.209868326,0.5741267240821573,0.4098908951373672
33,10,0.0016381878997917209,1,0.027615659999999997,0.355229595,0.382845255,0.8273364597038633,0.37495409633889887
34,10,0.0016381878997917209,1,0.017691327,0.490705875,0.508397202,0.652225435371371,0.37908979483785593
35,10,0.0016381878997917209,1,0.040137872000000005,0.534681642,0.574819514,0.5172289689203496,0.3662232924575455
36,10,0.0016381878997917209,1,0.153639839,0.401906452,0.555546291,0.4611245837181131,0.37152040418189697
37,10,0.0016381878997917209,1,0.016707107000000002,0.449399004,0.466106111,0.7085739693644767,0.37934820570029704
38,10,0.0016381878997917209,1,0.031155107999999997,0.106705648,0.137860756,0.5704733376641018,0.3901202099638801
39,10,0.0016381878997917209,1,0.023784244,0.5035451360000001,0.5273293800000001,0.7182390368728176,0.3711961952112885
40,10,0.0016381878997917209,1,0.12046799,0.36154044399999996,0.48200843399999993,0.4431621944363353,0.41027438006266537
41,10,0.0016381878997917209,1,0.035887717,0.368064147,0.403951864,0.5596891019874658,0.38301565540221666
42,10,0.0016381878997917209,1,0.028320871,0.5533362009999999,0.5816570719999999,0.6584562744035932,0.371324494530429
43,10,0.0016381878997917209,1,0.024576593,0.409008058,0.433584651,0.6510864560594246,0.3644276226221909
44,10,0.0016381878997917209,1,0.039627209000000004,0.28747134,0.327098549,0.8143491608781961,0.37003915809532245
45,10,0.0016381878997917209,1,0.024086206000000002,0.389789199,0.413875405,0.7712729003199127,0.37444491712807837
46,10,0.0016381878997917209,1,0.028135826000000003,0.381607914,0.40974374,0.81301867530317,0.38129920539739387
47,10,0.0016381878997917209,1,0.027401720999999997,0.170377473,0.197779194,0.6380573942793752,0.383680794995892
48,10,0.0016381878997917209,1,0.039725758,0.435931892,0.47565765,0.897144500505191,0.4236250027478821
49,10,0.0016381878997917209,1,0.031283833999999996,0.574120046,0.60540388,0.9714879776954358,0.3759272601455679
50,10,0.0016381878997917209,1,0.122785685,0.348963949,0.47174963400000003,0.41580213509475955,0.3681312067404747
51,10,0.0016381878997917209,1,0.039269686,0.35201960200000004,0.39128928800000007,0.6564937787411974,0.4048301430209668
52,10,0.0016381878997917209,1,0.033208972,0.230825233,0.26403420499999997,0.7490653670131397,0.3662744027343708
53,10,0.0016381878997917209,1,0.028219493,0.291751282,0.319970775,0.7279431549055401,0.3814823031929891
54,10,0.0016381878997917209,1,0.030636469000000003,0.358887789,0.389524258,0.672701973592256,0.3867524573546028
55,10,0.0016381878997917209,1,0.033569287,0.337654536,0.371223823,0.6530360641069038,0.39041961690676485
