experiment_id,num_segments,avr_state_approx_error,planning_success,dlo_simplification_time,urdf_generation_time,planning_time_ompl,planning_time_trajopt,total_planning_time,total_process_time,ompl_path_length,trajopt_path_length
1,10,0.0011366979030575316,1,0.02485674,0.029232257,3.409350639,1.687402836,5.096753475,5.150842472,1.8972852015029726,1.7450679558752924
2,10,0.0011366979030575316,1,0.016097457,0.017078256,4.894150097,1.800912921,6.695063018,6.728238731,1.590128381925684,1.5139344363795815
3,10,0.0011366979030575316,1,0.015950577,0.017248066000000003,1.4382065259999999,2.071702383,3.509908909,3.543107552,1.2322762835232492,1.2500507875191922
4,10,0.0011366979030575316,1,0.015789308999999998,0.016892373,3.6666138299999997,1.793319579,5.459933409,5.492615090999999,1.6706057931164093,1.6664167686271079
5,10,0.0011366979030575316,1,0.017783555,0.023108702000000002,2.838950397,1.867228614,4.706179011,4.747071268,1.8441553951558367,1.7607091240264416
6,10,0.0011366979030575316,1,0.016345752999999998,0.019032254999999998,2.424426237,1.723789206,4.148215443,4.183593451,1.445651925595265,1.2745973750201598
7,10,0.0011366979030575316,1,0.015725065,0.017452338999999997,2.340300202,1.441885108,3.78218531,3.815362714,1.4782637673356955,1.3790758648466175
8,10,0.0011366979030575316,1,0.015997273,0.01742869,2.045631874,2.1427774509999997,4.188409325,4.221835288,1.475622936339138,1.4547348783459315
9,10,0.0011366979030575316,1,0.016170314,0.017664414,3.724407501,2.086686925,5.811094426,5.844929154000001,1.7410170175943824,1.616432606931431
10,10,0.0011366979030575316,1,0.016071326,0.017523084,3.182740859,2.01378905,5.196529909000001,5.230124319000001,1.489681974875415,1.27779058395925
11,10,0.0011366979030575316,1,0.015905448,0.016888199,6.881461516,1.7924743779999999,8.673935894,8.706729541,2.1573831174021247,2.1047483863047813
12,10,0.0011366979030575316,1,0.01582366,0.016932874,2.53655075,1.5680835050000002,4.104634255000001,4.137390789,1.5930203896411281,1.566869996739191
13,10,0.0011366979030575316,1,0.01586034,0.016885557,2.1634759939999997,2.040808548,4.204284542,4.237030439,1.2087580536859805,1.1949814703807418
14,10,0.0011366979030575316,1,0.015811536,0.016910287,2.303680171,1.9993130129999999,4.302993184,4.335715007,1.9583080369253985,1.9033160588056905
15,10,0.0011366979030575316,1,0.01574046,0.017130693000000002,1.416892664,2.90923715,4.326129814,4.359000967,1.0723379446612975,1.0215056028704301
16,10,0.0011366979030575316,1,0.016265327,0.017426124,1.613978242,1.85595043,3.469928672,3.503620123,1.3272016013097188,1.3087369984676072
17,10,0.0011366979030575316,1,0.015899441,0.017325757,1.657737258,2.124668631,3.782405889,3.815631087,1.1064934655007772,1.1118353104281447
18,10,0.0011366979030575316,1,0.01583269,0.053015381,2.942799768,1.8097026969999999,4.752502465,4.821350536,2.256394246703852,2.2365722508290777
19,10,0.0011366979030575316,1,0.016219163,0.017232299,2.2289437750000003,1.953779352,4.182723127,4.216174589,1.4409023263199667,1.3357359309081724
20,10,0.0011366979030575316,1,0.016269040000000002,0.017323994,1.64465033,1.464720021,3.109370351,3.142963385,1.1706235804807263,1.1462028992156437
21,10,0.0011366979030575316,1,0.016077742,0.017324535999999998,1.703919006,1.662226242,3.366145248,3.399547526,1.5684027225605774,1.4669028264774635
22,10,0.0011366979030575316,1,0.016253235,0.01794399,1.178244674,1.605601231,2.783845905,2.8180431300000004,1.038006193764601,1.0031468260539942
23,10,0.0011366979030575316,1,0.015833535,0.017505566,2.788228495,1.406041914,4.194270409,4.22760951,1.9780158798211336,1.8902596537510128
24,10,0.0011366979030575316,1,0.01607801,0.017653723,2.084558693,1.713474299,3.798032992,3.831764725,1.1862477929047452,1.1982035203323662
25,10,0.0011366979030575316,1,0.016156441,0.017756312,3.001263473,2.4342109620000003,5.435474435,5.469387188,1.6684010517912384,1.6023341962448445
26,10,0.0011366979030575316,1,0.016102316999999998,0.017203816,2.812094669,1.799674448,4.611769117,4.64507525,1.546849954514176,1.560842495663744
27,10,0.0011366979030575316,1,0.016047063,0.017323810000000002,3.065426778,1.3099848239999998,4.375411602,4.408782475,2.133136414086684,1.9580090027047143
28,10,0.0011366979030575316,1,0.016166049999999998,0.018263619,3.529146491,1.987202493,5.516348984,5.550778653,1.8091892554294067,1.727676003891543
29,10,0.0011366979030575316,1,0.016330376,0.017408837,3.27588695,1.861619378,5.137506328,5.171245540999999,1.4736844981744508,1.3529812551094347
30,10,0.0011366979030575316,1,0.016323351,0.017382419,3.603974869,2.082246627,5.686221496,5.719927266,2.1098459518733157,2.084437968395307
31,10,0.0011366979030575316,1,0.016337925,0.017411549000000002,1.993226151,1.808569792,3.801795943,3.835545417,1.4845872797304096,1.4534909968571712
32,10,0.0011366979030575316,1,0.016122231,0.017374958,2.921184322,1.451940214,4.373124536000001,4.406621725000001,1.4934759844561334,1.5209456431822777
33,10,0.0011366979030575316,1,0.016267782,0.017331983000000002,2.244640719,1.8919710669999998,4.136611786,4.1702115509999995,1.222407273927815,1.2071671696423412
34,10,0.0011366979030575316,1,0.016135794000000002,0.017245971000000002,1.9509991629999999,2.1058942390000004,4.056893402,4.090275167,1.5202422654657568,1.4055616746304065
35,10,0.0011366979030575316,1,0.016300502,0.017927389999999998,2.045102582,1.359416226,3.404518808,3.4387467000000003,1.6704378328750131,1.5974447120579398
36,10,0.0011366979030575316,1,0.015988574,0.017657013,4.778105472,1.726154262,6.504259734,6.537905320999999,1.553004301353076,1.5536021370618425
37,10,0.0011366979030575316,1,0.016355011000000003,0.017813040000000002,2.355710208,1.646536454,4.002246662,4.036414713,1.5213153241850923,1.4468786159530211
38,10,0.0011366979030575316,1,0.016288305,0.017783454,2.8608761869999997,1.618138369,4.479014555999999,4.513086314999999,1.7131421893570842,1.426731973356915
39,10,0.0011366979030575316,1,0.016099481000000002,0.017196561,1.788927552,1.648926164,3.4378537160000002,3.471149758,1.4913739140838924,1.4093795711525463
40,10,0.0011366979030575316,1,0.028212386,0.017268651,2.093227051,1.681214422,3.774441473,3.81992251,1.0997306849150712,1.1132070267986516
41,10,0.0011366979030575316,1,0.016189264000000002,0.017329933,2.620803107,1.7901401559999999,4.410943263,4.4444624600000004,0.9997685605290454,1.0237090593485456
42,10,0.0011366979030575316,1,0.016209473,0.017212531,2.232508819,1.521477339,3.753986158,3.787408162,1.8618149367319592,1.7640036560817132
43,10,0.0011366979030575316,1,0.016497293,0.017719789,2.4454864080000003,1.652748457,4.098234865,4.132451947,1.847191162151483,1.8381606903092944
44,10,0.0011366979030575316,1,0.015732993,0.016799822,2.245347252,2.816058555,5.061405807,5.093938622,1.4190945330311564,1.3241235144975592
45,10,0.0011366979030575316,1,0.015811238,0.016901414,1.4586452810000001,1.993454826,3.452100107,3.484812759,1.3934079148352805,1.2637118120990647
46,10,0.0011366979030575316,1,0.015744887,0.016849481,2.2738788039999998,1.739434944,4.013313748,4.045908116,1.7894600752033423,1.7671440156569584
47,10,0.0011366979030575316,1,0.015729146,0.016788708,3.081052846,1.857281317,4.938334163,4.970852017,2.006883564464885,1.9943058753099516
48,10,0.0011366979030575316,1,0.015803354999999998,0.016796659999999998,1.657213313,1.401493017,3.0587063299999997,3.0913063449999996,1.5682055755380766,1.519130449008858
49,10,0.0011366979030575316,1,0.016278711,0.018018953,3.2687507080000002,2.788406187,6.057156895,6.091454559000001,1.7651452418691822,1.7454924984225453
50,10,0.0011366979030575316,1,0.01606406,0.018716389,2.009033792,1.752112706,3.7611464979999996,3.7959269469999994,1.5242491330074774,1.536824279200606
51,10,0.0011366979030575316,1,0.016375123,0.018024066000000002,2.995094139,2.05073828,5.045832419,5.080231608,1.716968695252061,1.4609912481367398
52,10,0.0011366979030575316,1,0.016025929,0.017526033000000003,1.801179256,2.169072207,3.9702514630000003,4.003803425,1.1013155560492525,1.0879040058823772
53,10,0.0011366979030575316,1,0.016851087,0.017212948999999998,2.942698833,1.714029777,4.65672861,4.690792646,1.6079473367587565,1.5537867589431427
54,10,0.0011366979030575316,1,0.015941341,0.017059131,2.695660378,1.150754603,3.8464149809999997,3.8794154529999996,2.118615798575006,2.089027027855682
55,10,0.0011366979030575316,1,0.015772142,0.017066423,1.896840249,1.7076495950000001,3.604489844,3.637328409,1.4739985993727958,1.3145078300121888
56,10,0.0011366979030575316,1,0.015884367,0.016779698,2.326807622,1.889118864,4.215926486,4.2485905509999995,1.662084802322837,1.672529808749019
57,10,0.0011366979030575316,1,0.015773225,0.016815412,3.142896669,1.5168568230000001,4.659753492,4.692342129,2.2310806995238583,2.122439989811753
58,10,0.0011366979030575316,1,0.015810443,0.017017762999999998,3.6189813290000004,1.72134537,5.340326699,5.373154905,1.7709066932999429,1.7236422881917413
59,10,0.0011366979030575316,1,0.015920377,0.017097401,2.7224507680000003,1.767760851,4.490211619,4.523229397,1.46505698880667,1.3418634233322508
60,10,0.0011366979030575316,1,0.016246811,0.017540102000000002,2.733119051,1.743732126,4.476851177,4.5106380900000005,1.3053489050379181,1.2703324999204568
61,10,0.0011366979030575316,1,0.015893556,0.016888487,3.485344748,1.6978862879999999,5.1832310360000005,5.2160130790000006,1.5658290059036457,1.4362030146536233
62,10,0.0011366979030575316,1,0.015747647,0.016831044,1.5780129219999999,1.7900922940000001,3.368105216,3.400683907,1.0925247501361095,1.137449855452317
63,10,0.0011366979030575316,1,0.015639331,0.016836763,2.739659224,1.587902754,4.327561978,4.360038072,1.588274533533254,1.6675006301192543
64,10,0.0011366979030575316,1,0.016535014,0.018425342,2.7261794580000003,1.67045496,4.3966344180000005,4.431594774000001,1.667275798734865,1.6281380895802684
65,10,0.0011366979030575316,1,0.016563242,0.018391061,3.059371344,1.387947553,4.447318897000001,4.482273200000001,2.031021886225674,2.0381853327743187
66,10,0.0011366979030575316,1,0.01624782,0.017892332,4.49931913,1.428373559,5.927692689,5.961832841,2.378852742775478,2.3002575142033144
67,10,0.0011366979030575316,1,0.016110547,0.017621302,8.079894244,1.6492098530000001,9.729104097,9.762835946000001,1.7247327463599156,1.7408489188920921
68,10,0.0011366979030575316,1,0.016085816000000003,0.017475398,1.5528162010000002,2.083889523,3.636705724,3.670266938,1.063908363906937,1.099146574129116
69,10,0.0011366979030575316,1,0.016329745,0.018069378,4.359063428000001,1.256186347,5.6152497750000006,5.649648898000001,2.198161706416421,2.1999435998377255
70,10,0.0011366979030575316,1,0.016378263,0.017671060000000002,4.254894298,1.4777825969999998,5.732676895,5.766726218,2.00086353057258,1.9214268654055617
71,10,0.0011366979030575316,1,0.01592638,0.016902926000000002,3.120283641,1.363634176,4.483917817,4.516747123,2.1930231773071327,2.1049229833390033
72,10,0.0011366979030575316,1,0.016141179000000002,0.01718333,3.4667158060000003,2.16258266,5.629298466,5.662622975,1.159506252009245,1.157028503366891
73,10,0.0011366979030575316,1,0.016312049999999998,0.017484358000000002,2.8931261129999997,1.807536797,4.70066291,4.734459318,1.5763789105722068,1.5383494745701427
74,10,0.0011366979030575316,1,0.015732649,0.016864255,2.122925069,2.393629583,4.516554652,4.549151556,1.2232389210674517,1.2983076538592553
75,10,0.0011366979030575316,1,0.015738865,0.016817253,1.857771418,1.593616444,3.451387862,3.48394398,1.1828903709512848,1.178329274852797
76,10,0.0011366979030575316,1,0.016014953,0.017567022,2.563179868,2.787989894,5.351169762,5.384751736999999,1.8940874761848938,1.7712275728487714
77,10,0.0011366979030575316,1,0.016146004999999998,0.017292739999999997,3.081174163,2.01059839,5.091772553,5.125211298,1.3236130199557274,1.3263046195916106
78,10,0.0011366979030575316,1,0.015693652,0.016879923,4.605021074000001,1.5993648310000002,6.2043859050000005,6.23695948,1.760044818523116,1.6633142423519207
79,10,0.0011366979030575316,1,0.015728948,0.047381138,1.9892382050000001,2.229016203,4.218254408,4.281364494,1.6266076315907456,1.4749895754692082
80,10,0.0011366979030575316,1,0.016135557,0.018018944000000002,1.433546799,1.3988365409999999,2.83238334,2.866537841,1.0349777454972424,1.0583640441763604
81,10,0.0011366979030575316,1,0.016141785999999998,0.017309307,4.241114498,2.3193841710000003,6.560498669,6.593949762,1.56340516162279,1.604764215780498
82,10,0.0011366979030575316,1,0.015960728,0.017699365,2.308077279,2.0153398179999997,4.323417097,4.35707719,1.2535053518669306,1.0999682894671772
83,10,0.0011366979030575316,1,0.016059119,0.017832694,3.088494759,1.398364289,4.486859048,4.520750861000001,2.213499812276145,2.1844683166279144
84,10,0.0011366979030575316,1,0.016216041,0.017710419,1.915288593,1.463348962,3.378637555,3.412564015,1.5057786370171582,1.3301419537147676
85,10,0.0011366979030575316,1,0.016306069,0.017709354,2.513300886,2.004892827,4.5181937130000005,4.552209136,1.581551138827626,1.4807581869570434
86,10,0.0011366979030575316,1,0.01639022,0.01746667,2.260423403,1.586710788,3.847134191,3.880991081,1.3725969052427918,1.3714085040975246
87,10,0.0011366979030575316,1,0.015940163,0.018094121999999997,2.4931237449999997,2.536939081,5.030062826,5.064097111,1.4253180956855491,1.3075830445995822
88,10,0.0011366979030575316,1,0.015927755,0.016878299,2.585614616,2.182114427,4.767729043,4.800535097,1.4593198931625644,1.4033070756204744
89,10,0.0011366979030575316,1,0.016251297,0.017308661,3.5246448719999997,1.9059932510000002,5.430638123,5.464198080999999,2.1314361707526888,2.101854612547654
90,10,0.0011366979030575316,1,0.015630929000000002,0.016829611,1.633614297,1.565007871,3.198622168,3.231082708,1.2575271653937072,1.263450910952697
91,10,0.0011366979030575316,1,0.016200399,0.017278986,3.1865360970000003,1.3366234300000002,4.523159527000001,4.556638912,2.110057138104161,2.082581480659569
92,10,0.0011366979030575316,1,0.015894477,0.017177031,3.353446297,1.7992154,5.152661697,5.185733205,1.7480169831262151,1.72618623935758
93,10,0.0011366979030575316,1,0.01579569,0.017123869,3.077750875,1.776046872,4.853797747,4.8867173059999995,2.0836058759000315,2.068814992408957
94,10,0.0011366979030575316,1,0.01621381,0.018056212999999998,2.3305836290000004,1.534090137,3.864673766,3.898943789,1.0607465405438194,1.0429408800348032
