experiment_id,num_segments,avr_state_approx_error,planning_success,dlo_simplification_time,urdf_generation_time,planning_time_ompl,planning_time_trajopt,total_planning_time,total_process_time,ompl_path_length,trajopt_path_length
1,2,0.00593289665661334,1,0.004907675,0.005068627,0.21014804799999998,0.339858247,0.550006295,0.559982597,0.6386777044946337,0.6022776132075168
2,2,0.00593289665661334,1,0.004723561,0.004980052,0.061666722,0.17866901400000001,0.24033573600000002,0.250039349,1.1116156511504511,0.9469648596637948
3,2,0.00593289665661334,1,0.004801142,0.005318183000000001,0.19326307499999998,0.309593955,0.5028570299999999,0.5129763549999999,0.7648498380717834,0.6787549391131513
4,2,0.00593289665661334,1,0.005003378,0.004972415,0.14703228,0.313460728,0.46049300800000004,0.47046880100000005,0.6848139113787045,0.628894039369391
5,2,0.00593289665661334,1,0.004887992,0.005278797,0.045868349,0.229072402,0.27494075100000004,0.28510754000000005,1.3283725729216513,0.7830907585144028
6,2,0.00593289665661334,1,0.004769066,0.005266591,0.045031511,0.265992942,0.31102445300000003,0.32106011,1.150978754060788,0.9114433901492452
7,2,0.00593289665661334,1,0.00477125,0.005168527,0.164365391,0.320412131,0.484777522,0.494717299,0.6987026651610962,0.654997680161888
8,2,0.00593289665661334,1,0.004763611,0.004887870000000001,0.042746256,0.164730432,0.20747668800000002,0.217128169,1.2386278872445808,0.9914523508573604
9,2,0.00593289665661334,1,0.0048909,0.005651275,0.057627091,0.274133758,0.331760849,0.342303024,0.9060192484476515,0.8155132927368096
10,2,0.00593289665661334,1,0.004928039,0.004946344,0.206167868,0.195797375,0.401965243,0.411839626,0.9562354446753077,0.9455430266412281
11,2,0.00593289665661334,1,0.004808801,0.0050076669999999995,0.235871611,0.18899023099999998,0.424861842,0.43467831,0.9121910287775217,1.0318682321193449
12,2,0.00593289665661334,1,0.004903343,0.005365793,0.174523364,0.192784091,0.36730745499999995,0.37757659099999996,0.8825287837294983,0.8723514163128897
13,2,0.00593289665661334,1,0.004849798,0.005052733,0.19480665300000002,0.38229992399999996,0.577106577,0.5870091080000001,0.7263676127075497,0.6540509785843094
14,2,0.00593289665661334,1,0.004804307000000001,0.005166075,0.050207144999999995,0.235583394,0.285790539,0.295760921,1.3472660366618932,1.147600185888496
15,2,0.00593289665661334,1,0.004776014,0.005156452,0.213643598,0.279148925,0.492792523,0.502724989,0.7936105082303527,0.6666802736971951
16,2,0.00593289665661334,1,0.004868745,0.005140609000000001,0.192105061,0.234720321,0.426825382,0.436834736,0.8532793307007248,0.776468686597395
17,2,0.00593289665661334,1,0.0054144,0.00498477,0.059950921000000004,0.170452575,0.23040349599999999,0.240802666,1.3985693848898624,1.141945421123233
18,2,0.00593289665661334,1,0.004787001,0.004955453,0.055056639,0.176043771,0.23110040999999998,0.240842864,1.49982990439421,1.254570248602145
19,2,0.00593289665661334,1,0.004760233,0.0049023240000000004,0.034316131,0.242665158,0.27698128899999996,0.286643846,1.3347620317009865,1.0382551975868706
20,2,0.00593289665661334,1,0.004775458,0.004929729,0.034192141999999995,0.24663999,0.280832132,0.290537319,0.9714455671987178,0.8074626471221347
21,2,0.00593289665661334,1,0.004789589,0.004927431,0.027951333999999998,0.21047102,0.238422354,0.248139374,1.154331546941561,1.0029001080628444
22,2,0.00593289665661334,1,0.004788280000000001,0.0049168200000000006,0.039568383,0.236288663,0.275857046,0.285562146,1.1404127990651427,0.9406112950538779
23,2,0.00593289665661334,1,0.004796349,0.004932158,0.059542744999999994,0.291622696,0.351165441,0.360893948,1.483363109267257,1.0158781153753733
24,2,0.00593289665661334,1,0.004870994,0.004952244999999999,0.029112667999999998,0.17236109300000002,0.20147376100000003,0.21129700000000004,1.4976997733303976,1.3096243979306257
25,2,0.00593289665661334,1,0.0047938,0.0050584689999999995,0.030475925,0.24904955,0.279525475,0.28937774400000005,1.346915817068728,0.9383943308109725
26,2,0.00593289665661334,1,0.004897315,0.00511063,0.028138421,0.273481393,0.30161981400000004,0.31162775900000006,0.990369872149528,0.6184468211216303
27,2,0.00593289665661334,1,0.0048365990000000005,0.005003792,0.035498307,0.225303392,0.260801699,0.27064209,1.1635666499166677,0.8888109874971631
28,2,0.00593289665661334,1,0.004935543000000001,0.0050148630000000005,0.030524438,0.299445483,0.329969921,0.339920327,1.3152413133428267,1.0092126010943698
29,2,0.00593289665661334,1,0.004884577,0.005002415,0.031083777,0.16789765299999998,0.19898143,0.208868422,1.0746570454123017,0.8253181000214393
30,2,0.00593289665661334,1,0.0048558,0.005184974,0.147783652,0.451228387,0.599012039,0.609052813,0.6891170769229568,0.637694119484992
31,2,0.00593289665661334,1,0.00484636,0.005049902,0.060135246,0.18578716,0.245922406,0.255818668,1.3915092587347402,0.7705784051684689
32,2,0.00593289665661334,1,0.004819589,0.004934698,0.038312196,0.23330394000000002,0.271616136,0.28137042300000004,1.2893672268674212,1.068977203611825
33,2,0.00593289665661334,1,0.00477314,0.0049758649999999995,0.12757154099999998,0.24060279399999998,0.36817433499999996,0.37792333999999994,0.6149408282073624,0.6011178533499036
34,2,0.00593289665661334,1,0.004944652,0.005033099,0.038590466,0.21971184900000001,0.258302315,0.268280066,1.1116768028701924,0.6852930292339416
35,2,0.00593289665661334,1,0.004769563,0.004890426,0.040622434,0.216023603,0.256646037,0.266306026,1.135691060980566,0.718029536860404
36,2,0.00593289665661334,1,0.004791954,0.00491665,0.034239907,0.222040948,0.256280855,0.265989459,1.448963731348974,1.1629964840200264
37,2,0.00593289665661334,1,0.00484296,0.0049603320000000005,0.043236182,0.370861,0.414097182,0.423900474,1.3022927165508011,0.6876026288555835
