experiment_id,num_segments,avr_state_approx_error,planning_success,planning_time_ompl,planning_time_trajopt,total_planning_time,ompl_path_length,trajopt_path_length
1,10,0.001638187899791723,1,0.255354365,0.5728304409999999,0.8281848059999999,0.533044898442153,0.43858899092941356
2,10,0.001638187899791723,1,0.033071788,0.685687815,0.718759603,0.6724894926042603,0.3619733939074779
3,10,0.001638187899791723,1,0.026573457999999998,0.727484063,0.754057521,0.7321657485722265,0.36843637641124083
4,10,0.001638187899791723,1,0.040455008,0.49074576799999997,0.5312007759999999,0.5751785733309885,0.37149142929127016
5,10,0.001638187899791723,1,0.034271746,0.483688761,0.5179605070000001,0.7953399509466849,0.3800808986002601
6,10,0.001638187899791723,1,0.029274526000000002,0.708908645,0.738183171,0.6917520541365566,0.37229746822670373
7,10,0.001638187899791723,1,0.069227354,0.669553289,0.738780643,0.7952106231208637,0.39046605687851305
8,10,0.001638187899791723,1,0.050379427,0.611076478,0.661455905,0.7928651727524131,0.3869419560998262
9,10,0.001638187899791723,1,0.106132265,0.777939569,0.884071834,0.6070949588518529,0.36873233881996587
10,10,0.001638187899791723,1,0.026462697,0.586469888,0.612932585,0.7699226787648311,0.3852351557450202
11,10,0.001638187899791723,1,0.042612733,0.318116576,0.360729309,0.795566864677685,0.37147979114565305
12,10,0.001638187899791723,1,0.036994504,0.595418544,0.6324130480000001,0.709769493108229,0.48453917647718625
13,10,0.001638187899791723,1,0.053884179000000004,0.151635229,0.20551940800000001,0.6504470098310446,0.38269947542059035
14,10,0.001638187899791723,1,0.186726437,0.472320074,0.659046511,0.443062590276853,0.37635990137113806
15,10,0.001638187899791723,1,0.036426306,0.516114204,0.5525405099999999,0.6058864810142507,0.3957857895472609
16,10,0.001638187899791723,1,0.040579541999999996,0.584370806,0.624950348,0.6705166124378144,0.3894073544514969
17,10,0.001638187899791723,1,0.041164435,0.812164405,0.85332884,0.8020737819835935,0.38201278952802104
18,10,0.001638187899791723,1,0.025665386000000002,0.57728485,0.602950236,0.6549929606351479,0.40286576120285233
19,10,0.001638187899791723,1,0.029312875999999998,0.588749815,0.618062691,0.5509035056214189,0.3786407785647708
20,10,0.001638187899791723,1,0.040249834,1.0587564829999998,1.0990063169999997,0.7165553566152049,0.36575157299793304
21,10,0.001638187899791723,1,0.042714194,0.426156841,0.468871035,0.6694062672805989,0.37715562821384485
22,10,0.001638187899791723,1,0.055853159,0.5565084450000001,0.6123616040000001,0.8415207110936449,0.3681497375977489
23,10,0.001638187899791723,1,0.155325976,0.501577025,0.656903001,0.5457705081714642,0.3754133222317905
24,10,0.001638187899791723,1,0.029883593,0.48388408800000005,0.513767681,0.6680262782627904,0.4095581331756189
25,10,0.001638187899791723,1,0.053295291,0.515978074,0.5692733649999999,0.8337184053607833,0.3767006320707604
26,10,0.001638187899791723,1,0.071318768,0.486071069,0.557389837,0.6865482289928413,0.3736226760493733
27,10,0.001638187899791723,1,0.071297549,0.7559176700000001,0.8272152190000001,0.7155731240029638,0.364852680077588
28,10,0.001638187899791723,1,0.030611133999999998,0.669662646,0.7002737800000001,0.5322832884870413,0.38091793765337423
29,10,0.001638187899791723,1,0.057181220000000005,0.627356439,0.6845376590000001,0.8359665530469375,0.36943174353073016
30,10,0.001638187899791723,1,0.032992565999999994,0.48839797900000004,0.521390545,0.6835127823840453,0.3748207086124184
31,10,0.001638187899791723,1,0.046818722,0.428480463,0.47529918499999996,0.7034271750448617,0.3715806547372427
32,10,0.001638187899791723,1,0.068861323,0.6321074959999999,0.700968819,0.6878114460501857,0.3660388598553553
33,10,0.001638187899791723,1,0.033837663999999996,0.40956484,0.443402504,0.7508313499928315,0.3695593000623701
34,10,0.001638187899791723,1,0.035129057000000005,0.722915348,0.758044405,0.7867818060229924,0.36860521123036727
35,10,0.001638187899791723,1,0.055056746,0.676939611,0.731996357,0.9164670600853064,0.3720681290617605
36,10,0.001638187899791723,1,0.083186087,0.459013167,0.542199254,0.7558395781400944,0.383586852267983
37,10,0.001638187899791723,1,0.042201555999999994,0.605743744,0.6479453,0.6053646413824766,0.39646537087300754
38,10,0.001638187899791723,1,0.062984779,0.6678838490000001,0.7308686280000001,0.7526837564411197,0.3712254491641656
39,10,0.001638187899791723,1,0.03838137,0.860472429,0.898853799,0.5911900915342212,0.3739421743916364
40,10,0.001638187899791723,1,0.214605085,0.589356919,0.803962004,0.4376597371568802,0.3688829346636366
41,10,0.001638187899791723,1,0.073150864,0.9268096849999999,0.999960549,0.6258476266808011,0.3839067993809029
42,10,0.001638187899791723,1,0.040470188,0.664045332,0.7045155200000001,0.6970623636056121,0.37480547855088414
43,10,0.001638187899791723,1,0.033824433,0.460308607,0.49413303999999997,0.5106354376153802,0.36975141548157064
44,10,0.001638187899791723,1,0.052990206,0.525318221,0.5783084270000001,0.7127533600904478,0.3702173685660713
45,10,0.001638187899791723,1,0.052489759999999996,0.6727128219999999,0.7252025819999999,0.6162112376004204,0.3844205638736667
46,10,0.001638187899791723,1,0.037652139,0.7339201329999999,0.7715722719999999,0.584363543775673,0.38002429435222385
47,10,0.001638187899791723,1,0.043550403,0.735482981,0.779033384,0.7736291686632996,0.3683985573612074
48,10,0.001638187899791723,1,0.025420441000000002,0.747209437,0.7726298779999999,0.5955719402052081,0.3699214491097267
49,10,0.001638187899791723,1,0.079343257,0.8536584279999999,0.9330016849999999,0.6888838870958848,0.37547369365704114
50,10,0.001638187899791723,1,0.026819379,0.444486577,0.47130595599999997,0.5400464841580916,0.3720942008350699
51,10,0.001638187899791723,1,0.048702932,0.5248868609999999,0.5735897929999999,0.5868510089717427,0.37427550773702006
52,10,0.001638187899791723,1,0.02932625,0.771680483,0.801006733,0.5997286855804221,0.37600121248000407
53,10,0.001638187899791723,1,0.028434611000000002,0.381637426,0.410072037,0.7637558446285221,0.5181808467195773
54,10,0.001638187899791723,1,0.041358581,0.485409531,0.526768112,0.795854998223442,0.39350504853978796
55,10,0.001638187899791723,1,0.069079093,0.546384499,0.615463592,1.011676886938677,0.4065043685756977
56,10,0.001638187899791723,1,0.065938063,0.32801645100000004,0.39395451400000003,0.8771120020812276,0.39812490865417455
57,10,0.001638187899791723,1,0.030910485999999997,0.553090999,0.584001485,0.6332157701801954,0.3989939279675314
58,10,0.001638187899791723,1,0.033609702,0.619407037,0.653016739,0.5991500780494952,0.36909344627762347
59,10,0.001638187899791723,1,0.056285732000000005,0.759195306,0.8154810379999999,0.7001005637608543,0.36972438200012087
60,10,0.001638187899791723,1,0.053145676,0.428967361,0.48211303699999997,0.734462261485011,0.6030069009601644
61,10,0.001638187899791723,1,0.040328235999999996,0.47822954700000003,0.518557783,0.7333847919486193,0.3907427103597241
62,10,0.001638187899791723,1,0.037655257,0.471434368,0.509089625,0.6807419621282942,0.38717367209896425
63,10,0.001638187899791723,1,0.045470303000000004,0.569865053,0.615335356,0.6378975553486327,0.3697054525151138
64,10,0.001638187899791723,1,0.05129923,0.421693653,0.472992883,0.6468818045516013,0.40991361012602207
65,10,0.001638187899791723,1,0.054466467000000005,0.7632234250000001,0.8176898920000001,0.9283501781878916,0.38255263099374553
66,10,0.001638187899791723,1,0.049506435,0.369870995,0.41937743,0.6463121716343004,0.39100912420229444
67,10,0.001638187899791723,1,0.065199495,0.404446821,0.469646316,0.6464457887200578,0.37890963857614524
68,10,0.001638187899791723,1,0.039558214999999994,0.40292013,0.442478345,0.5606544605015656,0.3986219702367091
69,10,0.001638187899791723,1,0.038366245,0.522862317,0.5612285619999999,0.5482696018597194,0.39864286522215614
70,10,0.001638187899791723,1,0.052775368999999996,0.7522648470000001,0.8050402160000001,0.7209244243553394,0.3707613039769893
