experiment_id,num_segments,avr_state_approx_error,planning_success,planning_time_ompl,planning_time_trajopt,total_planning_time,ompl_path_length,trajopt_path_length
1,10,0.0013076670589189337,1,0.519342365,1.195334336,1.714676701,1.2320631903473183,0.7195348780544815
2,10,0.0013076670589189337,1,0.724636802,0.462086526,1.186723328,1.1577395999252744,1.091909834325091
3,10,0.0013076670589189337,1,0.6395461179999999,1.9267885790000001,2.5663346970000003,1.205879179301956,0.6347115687119516
4,10,0.0013076670589189337,1,0.507239883,1.159361005,1.666600888,1.0254590519361901,0.6286891016424371
5,10,0.0013076670589189337,1,0.453260744,0.54931273,1.002573474,0.7719056706249153,0.548495184785374
6,10,0.0013076670589189337,1,0.46679110300000004,1.4399204509999999,1.906711554,1.04903495778302,0.6403668180176595
7,10,0.0013076670589189337,1,0.42164157999999996,0.838171643,1.259813223,0.9583024697986935,0.7441400727525768
8,10,0.0013076670589189337,1,0.372129031,1.198423948,1.5705529790000001,1.0044765109405474,0.7318573181856363
9,10,0.0013076670589189337,1,0.366039732,1.6687467169999999,2.034786449,0.8962576497229642,0.6299310954522855
10,10,0.0013076670589189337,1,0.781295746,2.243106783,3.024402529,1.43852132519205,0.6577441875132984
11,10,0.0013076670589189337,1,0.712791851,1.221984846,1.934776697,1.4598227508022135,0.7554216060432761
12,10,0.0013076670589189337,1,0.7376828759999999,1.337106648,2.074789524,1.1146484227785363,0.5471367728031529
13,10,0.0013076670589189337,1,0.5973659760000001,0.560655226,1.158021202,0.8653937322213613,0.5493589267091116
14,10,0.0013076670589189337,1,0.497249661,1.393886666,1.891136327,1.0151428546445243,0.6597571318076212
15,10,0.0013076670589189337,1,0.792978289,0.825961621,1.61893991,1.1652745918302572,0.9160762018596774
16,10,0.0013076670589189337,1,0.523955478,1.4202307619999999,1.9441862399999998,1.1837076980780459,0.6472640917886628
17,10,0.0013076670589189337,1,0.628341802,1.044659101,1.673000903,1.0804622917120208,0.5519486482695699
18,10,0.0013076670589189337,1,0.847217062,0.9125158280000001,1.75973289,1.0837123933256942,0.5457575890698484
19,10,0.0013076670589189337,1,0.587895491,0.816398374,1.404293865,0.9616482199060837,0.5569113911440681
20,10,0.0013076670589189337,1,0.554807524,1.7354561149999999,2.290263639,1.1660677359983662,0.68107171991289
21,10,0.0013076670589189337,1,0.491073507,0.620601904,1.111675411,0.7197581436074424,0.545519931141809
22,10,0.0013076670589189337,1,0.687341814,1.582122743,2.269464557,1.2150511744935393,0.6309097268526039
